morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s042-a047-w015-01	w-s042-a047-w015	42:47:15:1	1	مِّن	مِّن	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s042-a047-w016-01	w-s042-a047-w016	42:47:16:1	1	مَّلْجَإٍ	مَّلْجَإٍ	مَّلْجَإ	ل ج ء	لجء	N	STEM	STEM|POS:N|LEM:m~aloja<|ROOT:ljA|M|INDEF|GEN								GEN
m-w-s042-a047-w017-01	w-s042-a047-w017	42:47:17:1	1	يَوْمَئِذٍ	يَوْمَئِذٍ	يَوْمَئِذ			T	STEM	STEM|POS:T|LEM:yawoma}i*								
m-w-s042-a047-w018-01	w-s042-a047-w018	42:47:18:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a047-w018-02	w-s042-a047-w018	42:47:18:2	2	مَا	مَا	مَا			NEG	STEM	STEM|POS:NEG|LEM:maA								
m-w-s042-a047-w019-01	w-s042-a047-w019	42:47:19:1	1	لَ					P	PREFIX	PREFIX|l:P+								
m-w-s042-a047-w019-02	w-s042-a047-w019	42:47:19:2	2	كُم	كُم				PRON	STEM	STEM|POS:PRON|2MP					2	M	plural	
m-w-s042-a047-w020-01	w-s042-a047-w020	42:47:20:1	1	مِّن	مِّن	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s042-a047-w021-01	w-s042-a047-w021	42:47:21:1	1	نَّكِيرٍ	نَّكِيرٍ	نَّكِير	ن ك ر	نكر	N	STEM	STEM|POS:N|LEM:n~akiyr|ROOT:nkr|M|INDEF|GEN								GEN
m-w-s042-a048-w001-01	w-s042-a048-w001	42:48:1:1	1	فَ					REM	PREFIX	PREFIX|f:REM+								
m-w-s042-a048-w001-02	w-s042-a048-w001	42:48:1:2	2	إِنْ	إِنْ	إِن			COND	STEM	STEM|POS:COND|LEM:<in								
m-w-s042-a048-w002-01	w-s042-a048-w002	42:48:2:1	1	أَعْرَضُ	أَعْرَضُ	أَعْرَضَ	ع ر ض	عرض	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>aEoraDa|ROOT:ErD|3MP	PERF			IV	3	M	plural	
m-w-s042-a048-w002-02	w-s042-a048-w002	42:48:2:2	2	وا۟					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s042-a048-w003-01	w-s042-a048-w003	42:48:3:1	1	فَ					REM	PREFIX	PREFIX|f:REM+								
m-w-s042-a048-w003-02	w-s042-a048-w003	42:48:3:2	2	مَآ	مَآ	مَا			NEG	STEM	STEM|POS:NEG|LEM:maA								
m-w-s042-a048-w004-01	w-s042-a048-w004	42:48:4:1	1	أَرْسَلْ	أَرْسَلْ	أَرْسَلَ	ر س ل	رسل	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>arosala|ROOT:rsl|1P	PERF			IV	1		plural	
m-w-s042-a048-w004-02	w-s042-a048-w004	42:48:4:2	2	نَٰ					PRON	SUFFIX	SUFFIX|PRON:1P					1		plural	
m-w-s042-a048-w004-03	w-s042-a048-w004	42:48:4:3	3	كَ					PRON	SUFFIX	SUFFIX|PRON:2MS					2	M	singular	
m-w-s042-a048-w005-01	w-s042-a048-w005	42:48:5:1	1	عَلَيْ	عَلَيْ	عَلَىٰ			P	STEM	STEM|POS:P|LEM:EalaY`								
m-w-s042-a048-w005-02	w-s042-a048-w005	42:48:5:2	2	هِمْ					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s042-a048-w006-01	w-s042-a048-w006	42:48:6:1	1	حَفِيظًا	حَفِيظًا	حَفِيظ	ح ف ظ	حفظ	N	STEM	STEM|POS:N|ACT|PCPL|LEM:HafiyZ|ROOT:HfZ|MS|INDEF|ACC			ACT			M	singular	ACC
m-w-s042-a048-w007-01	w-s042-a048-w007	42:48:7:1	1	إِنْ	إِنْ	إِن			NEG	STEM	STEM|POS:NEG|LEM:<in								
m-w-s042-a048-w008-01	w-s042-a048-w008	42:48:8:1	1	عَلَيْ	عَلَيْ	عَلَىٰ			P	STEM	STEM|POS:P|LEM:EalaY`								
m-w-s042-a048-w008-02	w-s042-a048-w008	42:48:8:2	2	كَ					PRON	SUFFIX	SUFFIX|PRON:2MS					2	M	singular	
m-w-s042-a048-w009-01	w-s042-a048-w009	42:48:9:1	1	إِلَّا	إِلَّا	إِلَّا			RES	STEM	STEM|POS:RES|LEM:<il~aA								
m-w-s042-a048-w010-01	w-s042-a048-w010	42:48:10:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s042-a048-w010-02	w-s042-a048-w010	42:48:10:2	2	بَلَٰغُ	بَلَٰغُ	بَلَٰغ	ب ل غ	بلغ	N	STEM	STEM|POS:N|LEM:bala`g|ROOT:blg|M|NOM								NOM
m-w-s042-a048-w011-01	w-s042-a048-w011	42:48:11:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a048-w011-02	w-s042-a048-w011	42:48:11:2	2	إِنَّ	إِنَّ	إِنّ			ACC	STEM	STEM|POS:ACC|LEM:<in~|SP:<in~								ACC
m-w-s042-a048-w011-03	w-s042-a048-w011	42:48:11:3	3	آ					PRON	SUFFIX	SUFFIX|PRON:1P					1		plural	
m-w-s042-a048-w012-01	w-s042-a048-w012	42:48:12:1	1	إِذَآ	إِذَآ	إِذَا			T	STEM	STEM|POS:T|LEM:<i*aA								
m-w-s042-a048-w013-01	w-s042-a048-w013	42:48:13:1	1	أَذَقْ	أَذَقْ	أَذَاقَ	ذ و ق	ذوق	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>a*aAqa|ROOT:*wq|1P	PERF			IV	1		plural	
m-w-s042-a048-w013-02	w-s042-a048-w013	42:48:13:2	2	نَا					PRON	SUFFIX	SUFFIX|PRON:1P					1		plural	
m-w-s042-a048-w014-01	w-s042-a048-w014	42:48:14:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s042-a048-w014-02	w-s042-a048-w014	42:48:14:2	2	إِنسَٰنَ	إِنسَٰنَ	إِنسَٰن	ء ن س	ءنس	N	STEM	STEM|POS:N|LEM:<insa`n|ROOT:Ans|M|ACC								ACC
m-w-s042-a048-w015-01	w-s042-a048-w015	42:48:15:1	1	مِنَّ	مِنَّ	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s042-a048-w015-02	w-s042-a048-w015	42:48:15:2	2	ا					PRON	SUFFIX	SUFFIX|PRON:1P					1		plural	
m-w-s042-a048-w016-01	w-s042-a048-w016	42:48:16:1	1	رَحْمَةً	رَحْمَةً	رَحْمَة	ر ح م	رحم	N	STEM	STEM|POS:N|LEM:raHomap|ROOT:rHm|F|INDEF|ACC								ACC
m-w-s042-a048-w017-01	w-s042-a048-w017	42:48:17:1	1	فَرِحَ	فَرِحَ	فَرِحَ	ف ر ح	فرح	V	STEM	STEM|POS:V|PERF|LEM:fariHa|ROOT:frH|3MS	PERF				3	M	singular	
m-w-s042-a048-w018-01	w-s042-a048-w018	42:48:18:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s042-a048-w018-02	w-s042-a048-w018	42:48:18:2	2	هَا	هَا				PRON	STEM	STEM|POS:PRON|3FS					3	F	singular	
m-w-s042-a048-w019-01	w-s042-a048-w019	42:48:19:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a048-w019-02	w-s042-a048-w019	42:48:19:2	2	إِن	إِن	إِن			COND	STEM	STEM|POS:COND|LEM:<in								
m-w-s042-a048-w020-01	w-s042-a048-w020	42:48:20:1	1	تُصِبْ	تُصِبْ	أَصَابَ	ص و ب	صوب	V	STEM	STEM|POS:V|IMPF|(IV)|LEM:>aSaAba|ROOT:Swb|3FS|MOOD:JUS	IMPF	JUS		IV	3	F	singular	
m-w-s042-a048-w020-02	w-s042-a048-w020	42:48:20:2	2	هُمْ					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s042-a048-w021-01	w-s042-a048-w021	42:48:21:1	1	سَيِّئَةٌۢ	سَيِّئَةٌۢ	سَيِّئَة	س و ء	سوء	N	STEM	STEM|POS:N|LEM:say~i}ap|ROOT:swA|F|INDEF|NOM								NOM
m-w-s042-a048-w022-01	w-s042-a048-w022	42:48:22:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s042-a048-w022-02	w-s042-a048-w022	42:48:22:2	2	مَا	مَا	مَا			REL	STEM	STEM|POS:REL|LEM:maA								
m-w-s042-a048-w023-01	w-s042-a048-w023	42:48:23:1	1	قَدَّمَتْ	قَدَّمَتْ	قَدَّمَ	ق د م	قدم	V	STEM	STEM|POS:V|PERF|(II)|LEM:qad~ama|ROOT:qdm|3FS	PERF			II	3	F	singular	
m-w-s042-a048-w024-01	w-s042-a048-w024	42:48:24:1	1	أَيْدِي	أَيْدِي	يَد	ي د ي	يدي	N	STEM	STEM|POS:N|LEM:yad|ROOT:ydy|FP|NOM						F	plural	NOM
m-w-s042-a048-w024-02	w-s042-a048-w024	42:48:24:2	2	هِمْ					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s042-a048-w025-01	w-s042-a048-w025	42:48:25:1	1	فَ					REM	PREFIX	PREFIX|f:REM+								
m-w-s042-a048-w025-02	w-s042-a048-w025	42:48:25:2	2	إِنَّ	إِنَّ	إِنّ			ACC	STEM	STEM|POS:ACC|LEM:<in~|SP:<in~								ACC
m-w-s042-a048-w026-01	w-s042-a048-w026	42:48:26:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s042-a048-w026-02	w-s042-a048-w026	42:48:26:2	2	إِنسَٰنَ	إِنسَٰنَ	إِنسَٰن	ء ن س	ءنس	N	STEM	STEM|POS:N|LEM:<insa`n|ROOT:Ans|M|ACC								ACC
m-w-s042-a048-w027-01	w-s042-a048-w027	42:48:27:1	1	كَفُورٌ	كَفُورٌ	كَفُور	ك ف ر	كفر	ADJ	STEM	STEM|POS:ADJ|LEM:kafuwr|ROOT:kfr|MS|INDEF|NOM						M	singular	NOM
m-w-s042-a049-w001-01	w-s042-a049-w001	42:49:1:1	1	لِّ					P	PREFIX	PREFIX|l:P+								
m-w-s042-a049-w001-02	w-s042-a049-w001	42:49:1:2	2	لَّهِ	لَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s042-a049-w002-01	w-s042-a049-w002	42:49:2:1	1	مُلْكُ	مُلْكُ	مُلْك	م ل ك	ملك	N	STEM	STEM|POS:N|LEM:mulok|ROOT:mlk|M|NOM								NOM
m-w-s042-a049-w003-01	w-s042-a049-w003	42:49:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s042-a049-w003-02	w-s042-a049-w003	42:49:3:2	2	سَّمَٰوَٰتِ	سَّمَٰوَٰتِ	سَمَآء	س م و	سمو	N	STEM	STEM|POS:N|LEM:samaA^'|ROOT:smw|FP|GEN						F	plural	GEN
m-w-s042-a049-w004-01	w-s042-a049-w004	42:49:4:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a049-w004-02	w-s042-a049-w004	42:49:4:2	2	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s042-a049-w004-03	w-s042-a049-w004	42:49:4:3	3	أَرْضِ	أَرْضِ	أَرْض	ء ر ض	ءرض	N	STEM	STEM|POS:N|LEM:>aroD|ROOT:ArD|F|GEN								GEN
m-w-s042-a049-w005-01	w-s042-a049-w005	42:49:5:1	1	يَخْلُقُ	يَخْلُقُ	خَلَقَ	خ ل ق	خلق	V	STEM	STEM|POS:V|IMPF|LEM:xalaqa|ROOT:xlq|3MS	IMPF				3	M	singular	
m-w-s042-a049-w006-01	w-s042-a049-w006	42:49:6:1	1	مَا	مَا	مَا			REL	STEM	STEM|POS:REL|LEM:maA								
m-w-s042-a049-w007-01	w-s042-a049-w007	42:49:7:1	1	يَشَآءُ	يَشَآءُ	شَآءَ	ش ي ء	شيء	V	STEM	STEM|POS:V|IMPF|LEM:$aA^'a|ROOT:$yA|3MS	IMPF				3	M	singular	
m-w-s042-a049-w008-01	w-s042-a049-w008	42:49:8:1	1	يَهَبُ	يَهَبُ	وَهَبَ	و ه ب	وهب	V	STEM	STEM|POS:V|IMPF|LEM:wahaba|ROOT:whb|3MS	IMPF				3	M	singular	
m-w-s042-a049-w009-01	w-s042-a049-w009	42:49:9:1	1	لِ					P	PREFIX	PREFIX|l:P+								
m-w-s042-a049-w009-02	w-s042-a049-w009	42:49:9:2	2	مَن	مَن	مَن			REL	STEM	STEM|POS:REL|LEM:man								
m-w-s042-a049-w010-01	w-s042-a049-w010	42:49:10:1	1	يَشَآءُ	يَشَآءُ	شَآءَ	ش ي ء	شيء	V	STEM	STEM|POS:V|IMPF|LEM:$aA^'a|ROOT:$yA|3MS	IMPF				3	M	singular	
m-w-s042-a049-w011-01	w-s042-a049-w011	42:49:11:1	1	إِنَٰثًا	إِنَٰثًا	أُنثَىٰ	ء ن ث	ءنث	N	STEM	STEM|POS:N|LEM:>unvaY`|ROOT:Anv|FP|INDEF|ACC						F	plural	ACC
m-w-s042-a049-w012-01	w-s042-a049-w012	42:49:12:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a049-w012-02	w-s042-a049-w012	42:49:12:2	2	يَهَبُ	يَهَبُ	وَهَبَ	و ه ب	وهب	V	STEM	STEM|POS:V|IMPF|LEM:wahaba|ROOT:whb|3MS	IMPF				3	M	singular	
m-w-s042-a049-w013-01	w-s042-a049-w013	42:49:13:1	1	لِ					P	PREFIX	PREFIX|l:P+								
m-w-s042-a049-w013-02	w-s042-a049-w013	42:49:13:2	2	مَن	مَن	مَن			REL	STEM	STEM|POS:REL|LEM:man								
m-w-s042-a049-w014-01	w-s042-a049-w014	42:49:14:1	1	يَشَآءُ	يَشَآءُ	شَآءَ	ش ي ء	شيء	V	STEM	STEM|POS:V|IMPF|LEM:$aA^'a|ROOT:$yA|3MS	IMPF				3	M	singular	
m-w-s042-a049-w015-01	w-s042-a049-w015	42:49:15:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s042-a049-w015-02	w-s042-a049-w015	42:49:15:2	2	ذُّكُورَ	ذُّكُورَ	ذَكَر	ذ ك ر	ذكر	N	STEM	STEM|POS:N|LEM:*akar|ROOT:*kr|MP|ACC						M	plural	ACC
m-w-s042-a050-w001-01	w-s042-a050-w001	42:50:1:1	1	أَوْ	أَوْ	أَو			CONJ	STEM	STEM|POS:CONJ|LEM:>aw								
m-w-s042-a050-w002-01	w-s042-a050-w002	42:50:2:1	1	يُزَوِّجُ	يُزَوِّجُ	زُوِّجَتْ	ز و ج	زوج	V	STEM	STEM|POS:V|IMPF|(II)|LEM:zuw~ijato|ROOT:zwj|3MS	IMPF			II	3	M	singular	
m-w-s042-a050-w002-02	w-s042-a050-w002	42:50:2:2	2	هُمْ					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s042-a050-w003-01	w-s042-a050-w003	42:50:3:1	1	ذُكْرَانًا	ذُكْرَانًا	ذَكَر	ذ ك ر	ذكر	N	STEM	STEM|POS:N|LEM:*akar|ROOT:*kr|MP|INDEF|ACC						M	plural	ACC
m-w-s042-a050-w004-01	w-s042-a050-w004	42:50:4:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a050-w004-02	w-s042-a050-w004	42:50:4:2	2	إِنَٰثًا	إِنَٰثًا	أُنثَىٰ	ء ن ث	ءنث	N	STEM	STEM|POS:N|LEM:>unvaY`|ROOT:Anv|FP|INDEF|ACC						F	plural	ACC
m-w-s042-a050-w005-01	w-s042-a050-w005	42:50:5:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a050-w005-02	w-s042-a050-w005	42:50:5:2	2	يَجْعَلُ	يَجْعَلُ	جَعَلَ	ج ع ل	جعل	V	STEM	STEM|POS:V|IMPF|LEM:jaEala|ROOT:jEl|3MS	IMPF				3	M	singular	
m-w-s042-a050-w006-01	w-s042-a050-w006	42:50:6:1	1	مَن	مَن	مَن			REL	STEM	STEM|POS:REL|LEM:man								
m-w-s042-a050-w007-01	w-s042-a050-w007	42:50:7:1	1	يَشَآءُ	يَشَآءُ	شَآءَ	ش ي ء	شيء	V	STEM	STEM|POS:V|IMPF|LEM:$aA^'a|ROOT:$yA|3MS	IMPF				3	M	singular	
m-w-s042-a050-w008-01	w-s042-a050-w008	42:50:8:1	1	عَقِيمًا	عَقِيمًا	عَقِيم	ع ق م	عقم	N	STEM	STEM|POS:N|LEM:Eaqiym|ROOT:Eqm|MS|INDEF|ACC						M	singular	ACC
m-w-s042-a050-w009-01	w-s042-a050-w009	42:50:9:1	1	إِنَّ	إِنَّ	إِنّ			ACC	STEM	STEM|POS:ACC|LEM:<in~|SP:<in~								ACC
m-w-s042-a050-w009-02	w-s042-a050-w009	42:50:9:2	2	هُۥ					PRON	SUFFIX	SUFFIX|PRON:3MS					3	M	singular	
m-w-s042-a050-w010-01	w-s042-a050-w010	42:50:10:1	1	عَلِيمٌ	عَلِيمٌ	عَلِيم	ع ل م	علم	N	STEM	STEM|POS:N|LEM:Ealiym|ROOT:Elm|MS|INDEF|NOM						M	singular	NOM
m-w-s042-a050-w011-01	w-s042-a050-w011	42:50:11:1	1	قَدِيرٌ	قَدِيرٌ	قَدِير	ق د ر	قدر	N	STEM	STEM|POS:N|LEM:qadiyr|ROOT:qdr|M|INDEF|NOM								NOM
m-w-s042-a051-w001-01	w-s042-a051-w001	42:51:1:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a051-w001-02	w-s042-a051-w001	42:51:1:2	2	مَا	مَا	مَا			NEG	STEM	STEM|POS:NEG|LEM:maA								
m-w-s042-a051-w002-01	w-s042-a051-w002	42:51:2:1	1	كَانَ	كَانَ	كَانَ	ك و ن	كون	V	STEM	STEM|POS:V|PERF|LEM:kaAna|ROOT:kwn|SP:kaAn|3MS	PERF				3	M	singular	
m-w-s042-a051-w003-01	w-s042-a051-w003	42:51:3:1	1	لِ					P	PREFIX	PREFIX|l:P+								
m-w-s042-a051-w003-02	w-s042-a051-w003	42:51:3:2	2	بَشَرٍ	بَشَرٍ	بَشَر	ب ش ر	بشر	N	STEM	STEM|POS:N|LEM:ba$ar|ROOT:b$r|M|INDEF|GEN								GEN
m-w-s042-a051-w004-01	w-s042-a051-w004	42:51:4:1	1	أَن	أَن	أَن			SUB	STEM	STEM|POS:SUB|LEM:>an								
m-w-s042-a051-w005-01	w-s042-a051-w005	42:51:5:1	1	يُكَلِّمَ	يُكَلِّمَ	كَلَّمَ	ك ل م	كلم	V	STEM	STEM|POS:V|IMPF|(II)|LEM:kal~ama|ROOT:klm|3MS|MOOD:SUBJ	IMPF	SUBJ		II	3	M	singular	
m-w-s042-a051-w005-02	w-s042-a051-w005	42:51:5:2	2	هُ					PRON	SUFFIX	SUFFIX|PRON:3MS					3	M	singular	
m-w-s042-a051-w006-01	w-s042-a051-w006	42:51:6:1	1	ٱللَّهُ	ٱللَّهُ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM								NOM
m-w-s042-a051-w007-01	w-s042-a051-w007	42:51:7:1	1	إِلَّا	إِلَّا	إِلَّا			RES	STEM	STEM|POS:RES|LEM:<il~aA								
m-w-s042-a051-w008-01	w-s042-a051-w008	42:51:8:1	1	وَحْيًا	وَحْيًا	وَحْى	و ح ي	وحي	N	STEM	STEM|POS:N|LEM:waHoY|ROOT:wHy|M|INDEF|ACC								ACC
m-w-s042-a051-w009-01	w-s042-a051-w009	42:51:9:1	1	أَوْ	أَوْ	أَو			CONJ	STEM	STEM|POS:CONJ|LEM:>aw								
m-w-s042-a051-w010-01	w-s042-a051-w010	42:51:10:1	1	مِن	مِن	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s042-a051-w011-01	w-s042-a051-w011	42:51:11:1	1	وَرَآئِ	وَرَآئِ	وَرَآء	و ر ي	وري	N	STEM	STEM|POS:N|LEM:waraA^'|ROOT:wry|GEN								GEN
m-w-s042-a051-w011-02	w-s042-a051-w011	42:51:11:2	2						PRON	SUFFIX	SUFFIX|PRON:1S					1		singular	
m-w-s042-a051-w012-01	w-s042-a051-w012	42:51:12:1	1	حِجَابٍ	حِجَابٍ	حِجَاب	ح ج ب	حجب	N	STEM	STEM|POS:N|LEM:HijaAb|ROOT:Hjb|M|INDEF|GEN								GEN
m-w-s042-a051-w013-01	w-s042-a051-w013	42:51:13:1	1	أَوْ	أَوْ	أَو			CONJ	STEM	STEM|POS:CONJ|LEM:>aw								
m-w-s042-a051-w014-01	w-s042-a051-w014	42:51:14:1	1	يُرْسِلَ	يُرْسِلَ	أَرْسَلَ	ر س ل	رسل	V	STEM	STEM|POS:V|IMPF|(IV)|LEM:>arosala|ROOT:rsl|3MS|MOOD:SUBJ	IMPF	SUBJ		IV	3	M	singular	
m-w-s042-a051-w015-01	w-s042-a051-w015	42:51:15:1	1	رَسُولًا	رَسُولًا	رَسُول	ر س ل	رسل	N	STEM	STEM|POS:N|LEM:rasuwl|ROOT:rsl|M|INDEF|ACC								ACC
m-w-s042-a051-w016-01	w-s042-a051-w016	42:51:16:1	1	فَ					REM	PREFIX	PREFIX|f:REM+								
m-w-s042-a051-w016-02	w-s042-a051-w016	42:51:16:2	2	يُوحِىَ	يُوحِىَ	أَوْحَىٰٓ	و ح ي	وحي	V	STEM	STEM|POS:V|IMPF|(IV)|LEM:>awoHaY`^|ROOT:wHy|3MS|MOOD:SUBJ	IMPF	SUBJ		IV	3	M	singular	
m-w-s042-a051-w017-01	w-s042-a051-w017	42:51:17:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s042-a051-w017-02	w-s042-a051-w017	42:51:17:2	2	إِذْنِ	إِذْنِ	إِذْن	ء ذ ن	ءذن	N	STEM	STEM|POS:N|LEM:<i*on|ROOT:A*n|M|GEN								GEN
m-w-s042-a051-w017-03	w-s042-a051-w017	42:51:17:3	3	هِۦ					PRON	SUFFIX	SUFFIX|PRON:3MS					3	M	singular	
m-w-s042-a051-w018-01	w-s042-a051-w018	42:51:18:1	1	مَا	مَا	مَا			REL	STEM	STEM|POS:REL|LEM:maA								
m-w-s042-a051-w019-01	w-s042-a051-w019	42:51:19:1	1	يَشَآءُ	يَشَآءُ	شَآءَ	ش ي ء	شيء	V	STEM	STEM|POS:V|IMPF|LEM:$aA^'a|ROOT:$yA|3MS	IMPF				3	M	singular	
m-w-s042-a051-w020-01	w-s042-a051-w020	42:51:20:1	1	إِنَّ	إِنَّ	إِنّ			ACC	STEM	STEM|POS:ACC|LEM:<in~|SP:<in~								ACC
m-w-s042-a051-w020-02	w-s042-a051-w020	42:51:20:2	2	هُۥ					PRON	SUFFIX	SUFFIX|PRON:3MS					3	M	singular	
m-w-s042-a051-w021-01	w-s042-a051-w021	42:51:21:1	1	عَلِىٌّ	عَلِىٌّ	عَلِيّ	ع ل و	علو	N	STEM	STEM|POS:N|LEM:Ealiy~|ROOT:Elw|MS|INDEF|NOM						M	singular	NOM
m-w-s042-a051-w022-01	w-s042-a051-w022	42:51:22:1	1	حَكِيمٌ	حَكِيمٌ	حَكِيم	ح ك م	حكم	ADJ	STEM	STEM|POS:ADJ|LEM:Hakiym|ROOT:Hkm|MS|INDEF|NOM						M	singular	NOM
m-w-s042-a052-w001-01	w-s042-a052-w001	42:52:1:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a052-w001-02	w-s042-a052-w001	42:52:1:2	2	كَ					P	PREFIX	PREFIX|ka+								
m-w-s042-a052-w001-03	w-s042-a052-w001	42:52:1:3	3	ذَٰلِكَ	ذَٰلِكَ	ذَٰلِك			DEM	STEM	STEM|POS:DEM|LEM:*a`lik|MS						M	singular	
m-w-s042-a052-w002-01	w-s042-a052-w002	42:52:2:1	1	أَوْحَيْ	أَوْحَيْ	أَوْحَىٰٓ	و ح ي	وحي	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>awoHaY`^|ROOT:wHy|1P	PERF			IV	1		plural	
m-w-s042-a052-w002-02	w-s042-a052-w002	42:52:2:2	2	نَآ					PRON	SUFFIX	SUFFIX|PRON:1P					1		plural	
m-w-s042-a052-w003-01	w-s042-a052-w003	42:52:3:1	1	إِلَيْ	إِلَيْ	إِلَىٰ			P	STEM	STEM|POS:P|LEM:<ilaY`								
m-w-s042-a052-w003-02	w-s042-a052-w003	42:52:3:2	2	كَ					PRON	SUFFIX	SUFFIX|PRON:2MS					2	M	singular	
m-w-s042-a052-w004-01	w-s042-a052-w004	42:52:4:1	1	رُوحًا	رُوحًا	رُوح	ر و ح	روح	N	STEM	STEM|POS:N|LEM:ruwH|ROOT:rwH|M|INDEF|ACC								ACC
m-w-s042-a052-w005-01	w-s042-a052-w005	42:52:5:1	1	مِّنْ	مِّنْ	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s042-a052-w006-01	w-s042-a052-w006	42:52:6:1	1	أَمْرِ	أَمْرِ	أَمْر	ء م ر	ءمر	N	STEM	STEM|POS:N|LEM:>amor|ROOT:Amr|M|GEN								GEN
m-w-s042-a052-w006-02	w-s042-a052-w006	42:52:6:2	2	نَا					PRON	SUFFIX	SUFFIX|PRON:1P					1		plural	
m-w-s042-a052-w007-01	w-s042-a052-w007	42:52:7:1	1	مَا	مَا	مَا			NEG	STEM	STEM|POS:NEG|LEM:maA								
m-w-s042-a052-w008-01	w-s042-a052-w008	42:52:8:1	1	كُن	كُن	كَانَ	ك و ن	كون	V	STEM	STEM|POS:V|PERF|LEM:kaAna|ROOT:kwn|SP:kaAn|2MS	PERF				2	M	singular	
m-w-s042-a052-w008-02	w-s042-a052-w008	42:52:8:2	2	تَ					PRON	SUFFIX	SUFFIX|PRON:2MS					2	M	singular	
m-w-s042-a052-w009-01	w-s042-a052-w009	42:52:9:1	1	تَدْرِى	تَدْرِى	تَدْرِى	د ر ي	دري	V	STEM	STEM|POS:V|IMPF|LEM:tadoriY|ROOT:dry|2MS	IMPF				2	M	singular	
m-w-s042-a052-w010-01	w-s042-a052-w010	42:52:10:1	1	مَا	مَا	مَا			REL	STEM	STEM|POS:REL|LEM:maA								
m-w-s042-a052-w011-01	w-s042-a052-w011	42:52:11:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s042-a052-w011-02	w-s042-a052-w011	42:52:11:2	2	كِتَٰبُ	كِتَٰبُ	كِتَٰب	ك ت ب	كتب	N	STEM	STEM|POS:N|LEM:kita`b|ROOT:ktb|M|NOM								NOM
m-w-s042-a052-w012-01	w-s042-a052-w012	42:52:12:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a052-w012-02	w-s042-a052-w012	42:52:12:2	2	لَا	لَا	لَا			NEG	STEM	STEM|POS:NEG|LEM:laA								
m-w-s042-a052-w013-01	w-s042-a052-w013	42:52:13:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s042-a052-w013-02	w-s042-a052-w013	42:52:13:2	2	إِيمَٰنُ	إِيمَٰنُ	إِيمَٰن	ء م ن	ءمن	N	STEM	STEM|POS:N|VN|(IV)|LEM:<iyma`n|ROOT:Amn|M|NOM				IV				NOM
m-w-s042-a052-w014-01	w-s042-a052-w014	42:52:14:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a052-w014-02	w-s042-a052-w014	42:52:14:2	2	لَٰكِن	لَٰكِن	لَٰكِن			AMD	STEM	STEM|POS:AMD|LEM:la`kin								
