unit_id	source_pass	source_rtype	source_local_id	sura	ayah	type	anchor_wid	anchor_unit_id	part	agreement	referent_status	frame_raw	frame_unit_id	candidate_refs_raw	candidate_ref_unit_ids	status	confidence	evidence	translation_instruction	reason
ae:v3:s037:102:pass2:impl:i6	pass2	IMPL	i6	37	102	implicit_subject	18	q:37:102:18	subject_agreement	2ms	syntactically_controlled	v6	ae:v3:s037:102:pass1:frame:v6			syntactically_forced	high	agreement;local_syntax	preserve_compression_if_target_language_allows	تَرَىٰ is the embedded question content of ٱنظُرْ and keeps the same 2ms addressee as its subject.
ae:v3:s037:102:pass2:impl:i7	pass2	IMPL	i7	37	102	implicit_subject	19	q:37:102:19	subject_agreement	3ms	discourse_candidate_available	v7	ae:v3:s037:102:pass1:frame:v7	r5	ae:v3:s037:102:pass2:xref:r5	strongly_licensed	high	local_syntax;discourse_sequence	target_language_may_require_resolution	The second قَالَ has a 3ms implicit subject and introduces the son's reply marked by the following address to his father.
ae:v3:s037:102:pass2:impl:i8	pass2	IMPL	i8	37	102	implicit_subject	22	q:37:102:22	subject_agreement	2ms	syntactically_controlled	v8	ae:v3:s037:102:pass1:frame:v8			syntactically_forced	high	morphology;vocative	preserve_compression_if_target_language_allows	The imperative ٱفْعَلْ is addressed to the vocative أَبَتِ.
ae:v3:s037:102:pass2:impl:i9	pass2	IMPL	i9	37	102	implicit_subject	24	q:37:102:24	subject_agreement	2ms	syntactically_controlled	v9	ae:v3:s037:102:pass1:frame:v9			syntactically_forced	high	morphology;relative_clause	preserve_compression_if_target_language_allows	تُؤْمَرُ has a passive 2ms subject controlled by the addressee of ٱفْعَلْ in the relative object.
ae:v3:s037:102:pass2:impl:i10	pass2	IMPL	i10	37	102	implicit_agent	24	q:37:102:24	passive_agent	unknown	morphologically_present_unresolved	v9	ae:v3:s037:102:pass1:frame:v9			surface_form	high	morphology	avoid_adding_explanatory_noun	The passive تُؤْمَرُ grammatically suppresses the commanding agent.
ae:v3:s037:102:pass2:impl:i11	pass2	IMPL	i11	37	102	implicit_subject	25	q:37:102:25	subject_agreement	2ms	syntactically_controlled	v10	ae:v3:s037:102:pass1:frame:v10			syntactically_forced	high	agreement;local_syntax	preserve_compression_if_target_language_allows	سَتَجِدُنِىٓ is addressed to the father in the son's reply and carries 2ms subject morphology.
ae:v3:s037:103:pass2:impl:i1	pass2	IMPL	i1	37	103	implicit_subject	3	q:37:103:3	subject_agreement	3du	discourse_candidate_available	v1	ae:v3:s037:103:pass1:frame:v1	r1	ae:v3:s037:103:pass2:xref:r1	strongly_licensed	high	agreement;discourse_continuity	target_language_may_require_resolution	أَسْلَمَا carries dual subject morphology joining the father and son from the preceding exchange.
ae:v3:s037:103:pass2:impl:i2	pass2	IMPL	i2	37	103	implicit_subject	5	q:37:103:5	subject_agreement	3ms	discourse_candidate_available	v2	ae:v3:s037:103:pass1:frame:v2	r1	ae:v3:s037:103:pass2:xref:r1	strongly_licensed	high	agreement;local_syntax	target_language_may_require_resolution	تَلَّهُۥ has a 3ms implicit subject distinct from its 3ms object, with the father as the accessible agent in the sequence.
ae:v3:s037:104:pass2:impl:i1	pass2	IMPL	i1	37	104	implicit_subject	2	q:37:104:2	subject_agreement	1cp	morphologically_present_unresolved	v1	ae:v3:s037:104:pass1:frame:v1			surface_form	high	morphology	target_language_may_require_resolution	نَٰدَيْنَٰهُ carries first common plural subject morphology with no overt subject NP.
ae:v3:s037:105:pass2:impl:i1	pass2	IMPL	i1	37	105	implicit_subject	2	q:37:105:2	subject_agreement	2ms	discourse_candidate_available	v1	ae:v3:s037:105:pass1:frame:v1	r2	ae:v3:s037:105:pass2:xref:r2	strongly_licensed	high	vocative;discourse_continuity	target_language_may_require_resolution	صَدَّقْتَ carries 2ms subject morphology addressed to Ibrahim named in the preceding call.
ae:v3:s037:105:pass2:impl:i2	pass2	IMPL	i2	37	105	implicit_subject	7	q:37:105:7	subject_agreement	1cp	syntactically_controlled	v2	ae:v3:s037:105:pass1:frame:v2			syntactically_forced	high	local_syntax;morphology	preserve_compression_if_target_language_allows	نَجْزِى is the predicate of إِنَّا, so its first-person plural subject is controlled by the governed pronoun.
ae:v3:s037:107:pass2:impl:i1	pass2	IMPL	i1	37	107	implicit_subject	2	q:37:107:2	subject_agreement	1cp	morphologically_present_unresolved	v1	ae:v3:s037:107:pass1:frame:v1			surface_form	high	morphology	target_language_may_require_resolution	فَدَيْنَٰهُ carries first common plural subject morphology with no overt subject NP.
ae:v3:s037:108:pass2:impl:i1	pass2	IMPL	i1	37	108	implicit_subject	2	q:37:108:2	subject_agreement	1cp	morphologically_present_unresolved	v1	ae:v3:s037:108:pass1:frame:v1			surface_form	high	morphology	target_language_may_require_resolution	تَرَكْنَا carries first common plural subject morphology with no overt subject NP.
ae:v3:s037:110:pass2:impl:i1	pass2	IMPL	i1	37	110	implicit_subject	3	q:37:110:3	subject_agreement	1cp	morphologically_present_unresolved	v1	ae:v3:s037:110:pass1:frame:v1			surface_form	high	morphology	target_language_may_require_resolution	نَجْزِى carries first common plural subject morphology with no overt subject NP.
ae:v3:s037:112:pass2:impl:i1	pass2	IMPL	i1	37	112	implicit_subject	2	q:37:112:2	subject_agreement	1cp	discourse_candidate_available	v1	ae:v3:s037:112:pass1:frame:v1			syntactically_forced	high	morphology;agreement	target_language_may_require_resolution	The perfect 1cp agreement supplies the unexpressed speaker-subject of بَشَّرْنَٰهُ.
ae:v3:s037:113:pass2:impl:i1	pass2	IMPL	i1	37	113	implicit_subject	2	q:37:113:2	subject_agreement	1cp	discourse_candidate_available	v1	ae:v3:s037:113:pass1:frame:v1			syntactically_forced	high	morphology;agreement	target_language_may_require_resolution	The perfect 1cp agreement supplies the unexpressed speaker-subject of بَٰرَكْنَا.
ae:v3:s037:114:pass2:impl:i1	pass2	IMPL	i1	37	114	implicit_subject	4	q:37:114:4	subject_agreement	1cp	discourse_candidate_available	v1	ae:v3:s037:114:pass1:frame:v1			syntactically_forced	high	morphology;agreement	target_language_may_require_resolution	The perfect 1cp agreement supplies the unexpressed speaker-subject of مَنَنَّا.
ae:v3:s037:115:pass2:impl:i1	pass2	IMPL	i1	37	115	implicit_subject	2	q:37:115:2	subject_agreement	1cp	discourse_candidate_available	v1	ae:v3:s037:115:pass1:frame:v1			syntactically_forced	high	morphology;agreement	target_language_may_require_resolution	The perfect 1cp agreement supplies the unexpressed speaker-subject of نَجَّيْنَٰهُمَا.
ae:v3:s037:116:pass2:impl:i1	pass2	IMPL	i1	37	116	implicit_subject	2	q:37:116:2	subject_agreement	1cp	discourse_candidate_available	v1	ae:v3:s037:116:pass1:frame:v1			syntactically_forced	high	morphology;agreement	target_language_may_require_resolution	The perfect 1cp agreement supplies the unexpressed speaker-subject of نَصَرْنَٰهُمْ.
ae:v3:s037:117:pass2:impl:i1	pass2	IMPL	i1	37	117	implicit_subject	2	q:37:117:2	subject_agreement	1cp	discourse_candidate_available	v1	ae:v3:s037:117:pass1:frame:v1			syntactically_forced	high	morphology;agreement	target_language_may_require_resolution	The perfect 1cp agreement supplies the unexpressed speaker-subject of ءَاتَيْنَٰهُمَا.
ae:v3:s037:118:pass2:impl:i1	pass2	IMPL	i1	37	118	implicit_subject	2	q:37:118:2	subject_agreement	1cp	discourse_candidate_available	v1	ae:v3:s037:118:pass1:frame:v1			syntactically_forced	high	morphology;agreement	target_language_may_require_resolution	The perfect 1cp agreement supplies the unexpressed speaker-subject of هَدَيْنَٰهُمَا.
ae:v3:s037:119:pass2:impl:i1	pass2	IMPL	i1	37	119	implicit_subject	2	q:37:119:2	subject_agreement	1cp	discourse_candidate_available	v1	ae:v3:s037:119:pass1:frame:v1			syntactically_forced	high	morphology;agreement	target_language_may_require_resolution	The perfect 1cp agreement supplies the unexpressed speaker-subject of تَرَكْنَا.
ae:v3:s037:121:pass2:impl:i1	pass2	IMPL	i1	37	121	implicit_subject	4	q:37:121:4	subject_agreement	1cp	syntactically_controlled	v1	ae:v3:s037:121:pass1:frame:v1			syntactically_forced	high	morphology;local_syntax	avoid_adding_explanatory_noun	The 1cp agreement of نَجْزِى is controlled by the 1cp ism in إِنَّا.
ae:v3:s037:124:pass2:impl:i1	pass2	IMPL	i1	37	124	implicit_subject	2	q:37:124:2	subject_agreement	3ms	discourse_candidate_available	v1	ae:v3:s037:124:pass1:frame:v1	r2.c1	ae:v3:s037:124:pass2:cand:r2.c1	strongly_licensed	high	morphology;discourse_proximity	target_language_may_require_resolution	The 3ms subject of قَالَ is supplied by the named messenger إِلْيَاسَ from the prior clause.
ae:v3:s037:124:pass2:impl:i2	pass2	IMPL	i2	37	124	implicit_subject	6	q:37:124:6	subject_agreement	2mp	syntactically_controlled	v2	ae:v3:s037:124:pass1:frame:v2			syntactically_forced	high	quotation;agreement	avoid_adding_explanatory_noun	The 2mp subject of تَتَّقُونَ is controlled by the addressed قَوْمِهِ in the speech frame.
ae:v3:s037:125:pass2:impl:i1	pass2	IMPL	i1	37	125	implicit_subject	1	q:37:125:1	subject_agreement	2mp	syntactically_controlled	v1	ae:v3:s037:125:pass1:frame:v1			strongly_licensed	high	agreement;quotation;discourse_continuity	avoid_adding_explanatory_noun	The 2mp subject of أَتَدْعُونَ continues the direct address to قَوْمِهِ from the quoted speech.
ae:v3:s037:125:pass2:impl:i2	pass2	IMPL	i2	37	125	implicit_subject	4	q:37:125:4	subject_agreement	2mp	syntactically_controlled	v2	ae:v3:s037:125:pass1:frame:v2			strongly_licensed	high	agreement;quotation;coordination	avoid_adding_explanatory_noun	The coordinated 2mp verb تَذَرُونَ has the same addressed subject as أَتَدْعُونَ.
ae:v3:s037:127:pass2:impl:i1	pass2	IMPL	i1	37	127	implicit_subject	2	q:37:127:2	subject_agreement	3mp	discourse_candidate_available	v1	ae:v3:s037:127:pass1:frame:v1	r2.c1	ae:v3:s037:127:pass2:cand:r2.c1	strongly_licensed	high	agreement;discourse_continuity	target_language_may_require_resolution	The 3mp subject of كَذَّبُوا is the same plural group later resumed by هُمْ and available as قَوْمِهِ.
ae:v3:s037:129:pass2:impl:i1	pass2	IMPL	i1	37	129	implicit_subject	2	q:37:129:2	subject_agreement	1cp	discourse_candidate_available	v1	ae:v3:s037:129:pass1:frame:v1	r1.c1	ae:v3:s037:129:pass2:cand:r1.c1	discourse_inferred	high	morphology;speech_role	avoid_adding_explanatory_noun	The 1cp subject agreement in تَرَكْنَا marks the divine speaker role.
ae:v3:s037:131:pass2:impl:i1	pass2	IMPL	i1	37	131	implicit_subject	4	q:37:131:4	subject_agreement	1cp	syntactically_controlled	v1	ae:v3:s037:131:pass1:frame:v1			syntactically_forced	high	morphology;agreement;local_syntax	avoid_adding_explanatory_noun	The 1cp verb agrees with the explicit 1cp subject suffix in the inna clause.
ae:v3:s037:134:pass2:impl:i1	pass2	IMPL	i1	37	134	implicit_subject	2	q:37:134:2	subject_agreement	1cp	discourse_candidate_available	v1	ae:v3:s037:134:pass1:frame:v1			surface_form	high	morphology;speech_role	avoid_adding_explanatory_noun	The 1cp subject is present in verbal agreement and identifies the established speaker role.
ae:v3:s037:136:pass2:impl:i1	pass2	IMPL	i1	37	136	implicit_subject	2	q:37:136:2	subject_agreement	1cp	discourse_candidate_available	v1	ae:v3:s037:136:pass1:frame:v1			surface_form	high	morphology;speech_role	avoid_adding_explanatory_noun	The 1cp subject is present in verbal agreement and continues the established speaker role.
ae:v3:s037:137:pass2:impl:i1	pass2	IMPL	i1	37	137	implicit_subject	4	q:37:137:4	subject_agreement	2mp	syntactically_controlled	v1	ae:v3:s037:137:pass1:frame:v1			syntactically_forced	high	morphology;agreement;local_syntax	avoid_adding_explanatory_noun	The 2mp verb agrees with the explicit 2mp inna subject suffix in the same clause.
ae:v3:s037:138:pass2:impl:i1	pass2	IMPL	i1	37	138	implicit_subject	6	q:37:138:6	subject_agreement	2mp	discourse_candidate_available	v1	ae:v3:s037:138:pass1:frame:v1			strongly_licensed	high	morphology;speech_role	avoid_adding_explanatory_noun	The 2mp verb continues the direct address established in the preceding clause.
ae:v3:s037:140:pass2:impl:i1	pass2	IMPL	i1	37	140	implicit_subject	2	q:37:140:2	subject_agreement	3ms	discourse_candidate_available	v1	ae:v3:s037:140:pass1:frame:v1			strongly_licensed	high	morphology;proximity	target_language_may_require_resolution	The 3ms subject agreement points to the immediately preceding singular named prophet Yunus.
ae:v3:s037:141:pass2:impl:i1	pass2	IMPL	i1	37	141	implicit_subject	2	q:37:141:2	subject_agreement	3ms	discourse_candidate_available	v1	ae:v3:s037:141:pass1:frame:v1	r1	ae:v3:s037:141:pass2:xref:r1	strongly_licensed	high	agreement;discourse_continuity	avoid_adding_explanatory_noun	سَاهَمَ carries a 3ms implicit subject recoverable from the active discourse topic.
ae:v3:s037:144:pass2:impl:i1	pass2	IMPL	i1	37	144	implicit_subject	7	q:37:144:7	subject_agreement	3mp	morphologically_present_unresolved	v1	ae:v3:s037:144:pass1:frame:v1			surface_form	medium	morphology;relative_syntax	preserve_ambiguity	يُبْعَثُونَ has passive 3mp subject agreement within the temporal modifier, but no explicit local antecedent is named.
ae:v3:s037:144:pass2:impl:i2	pass2	IMPL	i2	37	144	implicit_agent	7	q:37:144:7	passive_agent	unspecified	morphologically_present_unresolved	v1	ae:v3:s037:144:pass1:frame:v1			surface_form	medium	morphology	avoid_adding_explanatory_noun	The passive form يُبْعَثُونَ suppresses the agent of resurrection.
ae:v3:s037:145:pass2:impl:i1	pass2	IMPL	i1	37	145	implicit_subject	2	q:37:145:2	subject_agreement	1cp	discourse_candidate_available	v1	ae:v3:s037:145:pass1:frame:v1	r2	ae:v3:s037:145:pass2:xref:r2	discourse_inferred	high	speech_role;morphology	avoid_adding_explanatory_noun	نَبَذْنَٰهُ carries a 1cp implicit subject encoded by verbal agreement.
ae:v3:s037:146:pass2:impl:i1	pass2	IMPL	i1	37	146	implicit_subject	2	q:37:146:2	subject_agreement	1cp	discourse_candidate_available	v1	ae:v3:s037:146:pass1:frame:v1	r1	ae:v3:s037:146:pass2:xref:r1	discourse_inferred	high	speech_role;morphology	avoid_adding_explanatory_noun	أَنۢبَتْنَا has an implicit 1cp subject carried by the verb.
ae:v3:s037:147:pass2:impl:i1	pass2	IMPL	i1	37	147	implicit_subject	2	q:37:147:2	subject_agreement	1cp	discourse_candidate_available	v1	ae:v3:s037:147:pass1:frame:v1	r1	ae:v3:s037:147:pass2:xref:r1	discourse_inferred	high	speech_role;morphology	avoid_adding_explanatory_noun	أَرْسَلْنَٰهُ carries an implicit 1cp subject.
ae:v3:s037:147:pass2:impl:i2	pass2	IMPL	i2	37	147	implicit_subject	7	q:37:147:7	subject_agreement	3mp	discourse_candidate_available	v2	ae:v3:s037:147:pass1:frame:v2	r3	ae:v3:s037:147:pass2:xref:r3	strongly_licensed	high	agreement;local_syntax	avoid_adding_explanatory_noun	يَزِيدُونَ has an implicit plural subject supplied by the preceding number phrase.
ae:v3:s037:148:pass2:impl:i1	pass2	IMPL	i1	37	148	implicit_subject	2	q:37:148:2	subject_agreement	3mp	discourse_candidate_available	v1	ae:v3:s037:148:pass1:frame:v1	r1	ae:v3:s037:148:pass2:xref:r1	strongly_licensed	high	agreement;discourse_continuity	avoid_adding_explanatory_noun	ءَامَنُوا۟ carries a plural implicit subject tied to the prior destination group.
ae:v3:s037:148:pass2:impl:i2	pass2	IMPL	i2	37	148	implicit_subject	4	q:37:148:4	subject_agreement	1cp	discourse_candidate_available	v2	ae:v3:s037:148:pass1:frame:v2	r2	ae:v3:s037:148:pass2:xref:r2	discourse_inferred	high	speech_role;morphology	avoid_adding_explanatory_noun	مَتَّعْنَٰهُمْ carries an implicit 1cp subject encoded by the verb.
ae:v3:s037:149:pass2:impl:i1	pass2	IMPL	i1	37	149	implicit_subject	2	q:37:149:2	subject_agreement	2ms	discourse_candidate_available	v1	ae:v3:s037:149:pass1:frame:v1	r1	ae:v3:s037:149:pass2:xref:r1	discourse_inferred	high	speech_role;imperative	avoid_adding_explanatory_noun	ٱسْتَفْتِ has an implicit second masculine singular subject.
ae:v3:s037:150:pass2:impl:i1	pass2	IMPL	i1	37	150	implicit_subject	2	q:37:150:2	subject_agreement	1cp	discourse_candidate_available	v1	ae:v3:s037:150:pass1:frame:v1	r1	ae:v3:s037:150:pass2:xref:r1	discourse_inferred	high	speech_role;morphology	avoid_adding_explanatory_noun	خَلَقْنَا carries an implicit 1cp subject encoded by the verb.
ae:v3:s037:151:pass2:impl:i1	pass2	IMPL	i1	37	151	implicit_subject	6	q:37:151:6	subject_agreement	3mp	discourse_candidate_available	v1	ae:v3:s037:151:pass1:frame:v1	r1	ae:v3:s037:151:pass2:xref:r1	strongly_licensed	high	agreement;discourse_continuity	target_language_may_require_resolution	يَقُولُونَ has masculine plural subject agreement continuing the same group marked by إِنَّهُم.
ae:v3:s037:153:pass2:impl:i1	pass2	IMPL	i1	37	153	implicit_subject	1	q:37:153:1	subject_agreement	3ms	discourse_candidate_available	v1	ae:v3:s037:153:pass1:frame:v1			strongly_licensed	high	agreement;discourse_proximity	target_language_may_require_resolution	أَصْطَفَى has an implicit masculine singular subject recoverable from the nearby divine referent ٱللَّهُ in 37:152.
ae:v3:s037:154:pass2:impl:i1	pass2	IMPL	i1	37	154	implicit_subject	4	q:37:154:4	subject_agreement	2mp	discourse_candidate_available	v1	ae:v3:s037:154:pass1:frame:v1	r1	ae:v3:s037:154:pass2:xref:r1	surface_form	high	agreement;speech_role	target_language_may_require_resolution	تَحْكُمُونَ has second-person masculine plural subject agreement matching the addressees in لَكُمْ.
