unit_id	row_kind	source_pass	source_rtype	source_local_id	sura	ayah	xref_unit_id	candidate_unit_id	ref_type	wid	word_unit_id	part	antecedent_type	antecedent_sura	antecedent_ayah	antecedent_wid	antecedent_word_unit_id	antecedent_start_wid	antecedent_end_wid	antecedent_clause_raw	antecedent_clause_unit_id	antecedent_text	confidence	status	evidence	translation_instruction	reason	basis	result
ae:v3:s089:025:pass2:cand:src1.c1	cand	pass2	CAND	src1.c1	89	25	ae:v3:s089:025:pass2:xref:src1	ae:v3:s089:025:pass2:cand:src1.c1					word	89	23	3	q:89:23:3						high	strongly_licensed	formulaic_construction;discourse_continuity			Identical day-deictic formula carried into the same eschatological sequence; first instance in the surah.	
ae:v3:s089:026:pass2:xref:r1	xref	pass2	XREF	r1	89	26	ae:v3:s089:026:pass2:xref:r1		pronoun_antecedent	4	q:89:26:4	possessive_suffix											medium	ambiguous	agreement;parallelism	target_language_may_force_choice	The 3ms suffix in وَثَاقَهُ parallels عَذَابَهُ and has the same grammatically available antecedents.		
ae:v3:s089:026:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	89	26	ae:v3:s089:026:pass2:xref:r1	ae:v3:s089:026:pass2:cand:r1.c1					word	89	22	3	q:89:22:3						medium	strongly_licensed	agreement;parallelism			The masculine singular رَبُّكَ remains the prominent divine subject candidate parallel to the previous suffix.	
ae:v3:s089:026:pass2:cand:r1.c2	cand	pass2	CAND	r1.c2	89	26	ae:v3:s089:026:pass2:xref:r1	ae:v3:s089:026:pass2:cand:r1.c2					word	89	23	8	q:89:23:8						low	ambiguous	agreement;discourse_accessibility			The masculine singular ٱلْإِنسَٰنُ remains grammatically accessible from the preceding discourse.	
ae:v3:s089:028:pass2:xref:r1	xref	pass2	XREF	r1	89	28	ae:v3:s089:028:pass2:xref:r1		pronoun_antecedent	3	q:89:28:3	possessive_suffix											high	strongly_licensed	agreement;vocative	target_language_may_require_resolution	The 2fs suffix in رَبِّكِ refers to the feminine addressee introduced in the preceding vocative.		
ae:v3:s089:028:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	89	28	ae:v3:s089:028:pass2:xref:r1	ae:v3:s089:028:pass2:cand:r1.c1					word	89	27	3	q:89:27:3						high	strongly_licensed	agreement;vocative			ٱلنَّفْسُ is the feminine singular vocative head immediately continued by the 2fs imperative and suffix.	
ae:v3:s089:029:pass2:xref:r1	xref	pass2	XREF	r1	89	29	ae:v3:s089:029:pass2:xref:r1		pronoun_antecedent	4	q:89:29:4	possessive_suffix											high	surface_form	morphology;speech_role;quotation	target_language_may_require_resolution	The 1cs suffix in عِبَٰدِى marks the speaker of the direct command as possessor.		
ae:v3:s089:029:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	89	29	ae:v3:s089:029:pass2:xref:r1	ae:v3:s089:029:pass2:cand:r1.c1					discourse_entity									divine_speaker	high	surface_form	morphology;speech_role;quotation			First-person possession in the imperative address identifies the speaker role without a same-form named antecedent.	
ae:v3:s089:030:pass2:xref:r1	xref	pass2	XREF	r1	89	30	ae:v3:s089:030:pass2:xref:r1		pronoun_antecedent	3	q:89:30:3	possessive_suffix											high	surface_form	morphology;speech_role;quotation	target_language_may_require_resolution	The 1cs suffix in جَنَّتِى marks the same direct-speech speaker as possessor.		
ae:v3:s089:030:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	89	30	ae:v3:s089:030:pass2:xref:r1	ae:v3:s089:030:pass2:cand:r1.c1					discourse_entity									divine_speaker	high	surface_form	morphology;speech_role;quotation			The first-person possession continues the speaker role from the preceding imperative command.	
ae:v3:s090:001:pass2:xref:r1	xref	pass2	XREF	r1	90	1	ae:v3:s090:001:pass2:xref:r1		demonstrative_reference	4	q:90:1:4												high	strongly_licensed	apposition;local_syntax	avoid_adding_explanatory_noun	هَٰذَا is specified by the appositive ٱلْبَلَدِ in the same oath phrase.		
ae:v3:s090:001:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	90	1	ae:v3:s090:001:pass2:xref:r1	ae:v3:s090:001:pass2:cand:r1.c1					word	90	1	5	q:90:1:5					ٱلْبَلَدِ	high	strongly_licensed	apposition;agreement			The masculine singular demonstrative is immediately specified by the appositive noun ٱلْبَلَدِ.	
ae:v3:s090:002:pass2:xref:r1	xref	pass2	XREF	r1	90	2	ae:v3:s090:002:pass2:xref:r1		pronoun_antecedent	2	q:90:2:2												high	surface_form	morphology	target_language_may_require_resolution	أَنتَ is an independent second-person masculine singular pronoun with a discourse-role referent.		
ae:v3:s090:002:pass2:xref:r2	xref	pass2	XREF	r2	90	2	ae:v3:s090:002:pass2:xref:r2		demonstrative_reference	5	q:90:2:5												high	strongly_licensed	apposition;local_syntax	avoid_adding_explanatory_noun	هَٰذَا is specified by the following appositive ٱلْبَلَدِ.		
ae:v3:s090:002:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	90	2	ae:v3:s090:002:pass2:xref:r1	ae:v3:s090:002:pass2:cand:r1.c1					discourse_entity									single_addressee	high	surface_form	morphology			Second-person masculine singular morphology identifies the addressee as an inherent speech-role participant.	
ae:v3:s090:002:pass2:cand:r2.c1	cand	pass2	CAND	r2.c1	90	2	ae:v3:s090:002:pass2:xref:r2	ae:v3:s090:002:pass2:cand:r2.c1					word	90	2	6	q:90:2:6					ٱلْبَلَدِ	high	strongly_licensed	apposition;agreement			The masculine singular demonstrative is immediately specified by the appositive noun ٱلْبَلَدِ.	
ae:v3:s090:003:pass2:xref:r1	xref	pass2	XREF	r1	90	3	ae:v3:s090:003:pass2:xref:r1		relative_reference	4	q:90:3:4												medium	surface_form	relative_syntax;local_syntax	preserve_ambiguity	مَا introduces a relative expression coordinated with وَالِدٍ in the oath phrase.		
ae:v3:s090:003:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	90	3	ae:v3:s090:003:pass2:xref:r1	ae:v3:s090:003:pass2:cand:r1.c1					span	90	3			4	5			مَا وَلَدَ	medium	surface_form	relative_syntax			The relative pronoun and its following predicate form the accessible relative expression itself.	
ae:v3:s090:005:pass2:xref:r1	xref	pass2	XREF	r1	90	5	ae:v3:s090:005:pass2:xref:r1		pronoun_antecedent	5	q:90:5:5	pronoun_suffix											high	strongly_licensed	agreement;discourse_proximity	target_language_may_require_resolution	The masculine singular suffix in عَلَيْهِ resumes the nearby singular human referent.		
ae:v3:s090:005:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	90	5	ae:v3:s090:005:pass2:xref:r1	ae:v3:s090:005:pass2:cand:r1.c1					word	90	4	4	q:90:4:4					ٱلْإِنسَٰنَ	high	strongly_licensed	agreement;discourse_proximity			ٱلْإِنسَٰنَ is masculine singular and is the nearest discourse-prominent human antecedent.	
ae:v3:s090:007:pass2:xref:r1	xref	pass2	XREF	r1	90	7	ae:v3:s090:007:pass2:xref:r1		pronoun_antecedent	4	q:90:7:4	object_suffix											high	strongly_licensed	agreement;discourse_continuity	target_language_may_require_resolution	The masculine singular object suffix in يَرَهُ resumes the ongoing singular human referent.		
ae:v3:s090:007:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	90	7	ae:v3:s090:007:pass2:xref:r1	ae:v3:s090:007:pass2:cand:r1.c1					word	90	4	4	q:90:4:4					ٱلْإِنسَٰنَ	high	strongly_licensed	agreement;discourse_continuity			ٱلْإِنسَٰنَ remains the discourse-prominent masculine singular human antecedent.	
ae:v3:s090:008:pass2:xref:r1	xref	pass2	XREF	r1	90	8	ae:v3:s090:008:pass2:xref:r1		pronoun_antecedent	3	q:90:8:3	pronoun_suffix											high	strongly_licensed	agreement;discourse_continuity	target_language_may_require_resolution	The masculine singular suffix in لَّهُ resumes the ongoing singular human referent.		
ae:v3:s090:008:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	90	8	ae:v3:s090:008:pass2:xref:r1	ae:v3:s090:008:pass2:cand:r1.c1					word	90	4	4	q:90:4:4					ٱلْإِنسَٰنَ	high	strongly_licensed	agreement;discourse_continuity			ٱلْإِنسَٰنَ remains the accessible masculine singular human antecedent for the beneficiary suffix.	
ae:v3:s090:010:pass2:xref:r1	xref	pass2	XREF	r1	90	10	ae:v3:s090:010:pass2:xref:r1		pronoun_antecedent	2	q:90:10:2	object_suffix											high	strongly_licensed	agreement;discourse_continuity	target_language_may_require_resolution	The masculine singular object suffix in هَدَيْنَٰهُ resumes the ongoing singular human referent.		
ae:v3:s090:010:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	90	10	ae:v3:s090:010:pass2:xref:r1	ae:v3:s090:010:pass2:cand:r1.c1					word	90	4	4	q:90:4:4					ٱلْإِنسَٰنَ	high	strongly_licensed	agreement;discourse_continuity			ٱلْإِنسَٰنَ remains the accessible masculine singular human antecedent for the object suffix.	
ae:v3:s090:012:pass2:xref:r1	xref	pass2	XREF	r1	90	12	ae:v3:s090:012:pass2:xref:r1		pronoun_antecedent	3	q:90:12:3	object_suffix											high	surface_form	morphology;speech_role	target_language_may_require_resolution	The كَ suffix is a second masculine singular object pronoun whose referent is the direct addressee.		
ae:v3:s090:012:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	90	12	ae:v3:s090:012:pass2:xref:r1	ae:v3:s090:012:pass2:cand:r1.c1					discourse_entity									single_addressee	high	strongly_licensed	morphology;speech_role			Second masculine singular agreement identifies the inherent direct addressee rather than a named antecedent in the registry.	
ae:v3:s090:018:pass2:xref:r1	xref	pass2	XREF	r1	90	18	ae:v3:s090:018:pass2:xref:r1		demonstrative_reference	1	q:90:18:1												high	strongly_licensed	agreement;discourse_proximity	target_language_may_require_resolution	The masculine plural demonstrative points back to the immediately preceding plural relative group.		
ae:v3:s090:018:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	90	18	ae:v3:s090:018:pass2:xref:r1	ae:v3:s090:018:pass2:cand:r1.c1					span	90	17			4	13				high	strongly_licensed	agreement;discourse_proximity			أُو۟لَٰئِكَ agrees in plural reference with ٱلَّذِينَ and its coordinated relative predicates in the preceding ayah.	
ae:v3:s090:019:pass2:xref:r1	xref	pass2	XREF	r1	90	19	ae:v3:s090:019:pass2:xref:r1		pronoun_antecedent	5	q:90:19:5	possessive_suffix											high	surface_form	morphology;speech_role	target_language_may_require_resolution	The نَا suffix in ءَايَٰتِنَا marks first-person plural possession by the discourse speaker.		
ae:v3:s090:019:pass2:xref:r2	xref	pass2	XREF	r2	90	19	ae:v3:s090:019:pass2:xref:r2		resumptive_reference	6	q:90:19:6												high	syntactically_forced	agreement;local_syntax	avoid_adding_explanatory_noun	هُمْ resumes the masculine plural relative-topic ٱلَّذِينَ before the predicate.		
ae:v3:s090:019:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	90	19	ae:v3:s090:019:pass2:xref:r1	ae:v3:s090:019:pass2:cand:r1.c1					discourse_entity									divine_speaker	high	strongly_licensed	morphology;speech_role			First-person plural possessive morphology identifies the inherent speaker role rather than a registry antecedent.	
ae:v3:s090:019:pass2:cand:r2.c1	cand	pass2	CAND	r2.c1	90	19	ae:v3:s090:019:pass2:xref:r2	ae:v3:s090:019:pass2:cand:r2.c1					word	90	19	2	q:90:19:2						high	strongly_licensed	agreement;local_syntax			The independent 3mp pronoun agrees with and resumes the same-ayah masculine plural relative pronoun ٱلَّذِينَ.	
ae:v3:s090:020:pass2:xref:r1	xref	pass2	XREF	r1	90	20	ae:v3:s090:020:pass2:xref:r1		pronoun_antecedent	1	q:90:20:1	pronoun_suffix											high	strongly_licensed	agreement;discourse_proximity	target_language_may_require_resolution	The هُمْ suffix in عَلَيْهِمْ refers back to the immediately preceding masculine plural group.		
ae:v3:s090:020:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	90	20	ae:v3:s090:020:pass2:xref:r1	ae:v3:s090:020:pass2:cand:r1.c1					span	90	19			2	8				high	strongly_licensed	agreement;discourse_proximity			The 3mp suffix agrees with the preceding group introduced by ٱلَّذِينَ and classified as أَصْحَٰبُ ٱلْمَشْـَٔمَةِ.	
ae:v3:s091:001:pass2:xref:r1	xref	pass2	XREF	r1	91	1	ae:v3:s091:001:pass2:xref:r1		pronoun_antecedent	4	q:91:1:4	possessive_suffix											high	strongly_licensed	agreement;local_syntax	avoid_adding_explanatory_noun	The feminine suffix in ضُحَىٰهَا resumes the immediately preceding feminine oath noun.		
ae:v3:s091:001:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	91	1	ae:v3:s091:001:pass2:xref:r1	ae:v3:s091:001:pass2:cand:r1.c1					word	91	1	2	q:91:1:2					ٱلشَّمْسِ	high	strongly_licensed	agreement;discourse_proximity			ٱلشَّمْسِ is feminine singular and directly precedes the possessed ضُحَىٰهَا.	
ae:v3:s091:002:pass2:xref:r1	xref	pass2	XREF	r1	91	2	ae:v3:s091:002:pass2:xref:r1		pronoun_antecedent	4	q:91:2:4	object_suffix											medium	ambiguous	agreement;discourse_proximity	do_not_resolve_in_default	The feminine object suffix in تَلَىٰهَا can resume a prior feminine oath referent.		
ae:v3:s091:002:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	91	2	ae:v3:s091:002:pass2:xref:r1	ae:v3:s091:002:pass2:cand:r1.c1					word	91	1	2	q:91:1:2					ٱلشَّمْسِ	high	strongly_licensed	agreement;discourse_proximity			ٱلشَّمْسِ is the closest concrete feminine singular antecedent in the oath sequence.	
ae:v3:s091:002:pass2:cand:r1.c2	cand	pass2	CAND	r1.c2	91	2	ae:v3:s091:002:pass2:xref:r1	ae:v3:s091:002:pass2:cand:r1.c2					word	91	1	4	q:91:1:4					ضُحَىٰهَا	low	ambiguous	agreement;discourse_proximity			ضُحَىٰهَا is also feminine singular and discourse-accessible from the immediately preceding ayah.	
ae:v3:s091:003:pass2:xref:r1	xref	pass2	XREF	r1	91	3	ae:v3:s091:003:pass2:xref:r1		pronoun_antecedent	4	q:91:3:4	object_suffix											medium	ambiguous	agreement;discourse_proximity	do_not_resolve_in_default	The feminine object suffix in جَلَّىٰهَا has more than one agreement-compatible prior feminine candidate.		
ae:v3:s091:003:pass2:xref:src1	xref	pass2	XREF	src1	91	3	ae:v3:s091:003:pass2:xref:src1		discourse_reference	1	q:91:3:1												high	strongly_licensed	formulaic_construction;parallelism	preserve_compression_if_target_language_allows	Near-verbatim oath refrain wa plus cosmic oath noun plus idha plus verb-ha, 2nd instance; anchor at 91:2.		
ae:v3:s091:003:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	91	3	ae:v3:s091:003:pass2:xref:r1	ae:v3:s091:003:pass2:cand:r1.c1					word	91	1	2	q:91:1:2					ٱلشَّمْسِ	high	strongly_licensed	agreement;discourse_proximity			ٱلشَّمْسِ is a feminine singular discourse topic in the opening oath sequence.	
ae:v3:s091:003:pass2:cand:r1.c2	cand	pass2	CAND	r1.c2	91	3	ae:v3:s091:003:pass2:xref:r1	ae:v3:s091:003:pass2:cand:r1.c2					word	91	1	4	q:91:1:4					ضُحَىٰهَا	low	ambiguous	agreement;discourse_proximity			ضُحَىٰهَا remains a feminine singular accessible expression from the first ayah.	
ae:v3:s091:003:pass2:cand:src1.c1	cand	pass2	CAND	src1.c1	91	3	ae:v3:s091:003:pass2:xref:src1	ae:v3:s091:003:pass2:cand:src1.c1					span	91	2			1	4				high	strongly_licensed	formulaic_construction;parallelism			Same four-word syntactic formula وَٱلْقَمَرِ إِذَا تَلَىٰهَا with noun and verb varied in a parallel oath line.	
ae:v3:s091:004:pass2:xref:r1	xref	pass2	XREF	r1	91	4	ae:v3:s091:004:pass2:xref:r1		pronoun_antecedent	4	q:91:4:4	object_suffix											medium	ambiguous	agreement;discourse_proximity	do_not_resolve_in_default	The feminine object suffix in يَغْشَىٰهَا can grammatically resume prior feminine material in the oath sequence.		
ae:v3:s091:004:pass2:xref:src1	xref	pass2	XREF	src1	91	4	ae:v3:s091:004:pass2:xref:src1		discourse_reference	1	q:91:4:1												high	strongly_licensed	formulaic_construction;parallelism	preserve_compression_if_target_language_allows	Near-verbatim oath refrain wa plus cosmic oath noun plus idha plus verb-ha, 3rd instance; anchor at 91:2.		
ae:v3:s091:004:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	91	4	ae:v3:s091:004:pass2:xref:r1	ae:v3:s091:004:pass2:cand:r1.c1					word	91	1	2	q:91:1:2					ٱلشَّمْسِ	high	strongly_licensed	agreement;discourse_proximity			ٱلشَّمْسِ is feminine singular and remains the dominant concrete antecedent.	
ae:v3:s091:004:pass2:cand:r1.c2	cand	pass2	CAND	r1.c2	91	4	ae:v3:s091:004:pass2:xref:r1	ae:v3:s091:004:pass2:cand:r1.c2					word	91	1	4	q:91:1:4					ضُحَىٰهَا	low	ambiguous	agreement;discourse_proximity			ضُحَىٰهَا is a prior feminine singular noun and therefore agreement-compatible.	
ae:v3:s091:004:pass2:cand:src1.c1	cand	pass2	CAND	src1.c1	91	4	ae:v3:s091:004:pass2:xref:src1	ae:v3:s091:004:pass2:cand:src1.c1					span	91	2			1	4				high	strongly_licensed	formulaic_construction;parallelism			Same four-word syntactic formula وَٱلْقَمَرِ إِذَا تَلَىٰهَا with noun and verb varied in a parallel oath line.	
ae:v3:s091:005:pass2:xref:r1	xref	pass2	XREF	r1	91	5	ae:v3:s091:005:pass2:xref:r1		relative_reference	4	q:91:5:4												medium	ambiguous	local_syntax;agreement	preserve_ambiguity	مَا is read by Pass 1 as the visible subject of بَنَىٰهَا while its exact discourse value remains unspecified.		
ae:v3:s091:005:pass2:xref:r2	xref	pass2	XREF	r2	91	5	ae:v3:s091:005:pass2:xref:r2		pronoun_antecedent	5	q:91:5:5	object_suffix											high	strongly_licensed	agreement;local_syntax	avoid_adding_explanatory_noun	The feminine suffix in بَنَىٰهَا resumes the same-ayah feminine noun ٱلسَّمَآءِ.		
ae:v3:s091:005:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	91	5	ae:v3:s091:005:pass2:xref:r1	ae:v3:s091:005:pass2:cand:r1.c1					discourse_entity									indeterminate_relative_subject	medium	ambiguous	local_syntax;agreement			The form مَا can introduce an internally unspecified subject for the following 3ms verb without naming an antecedent.	
ae:v3:s091:005:pass2:cand:r2.c1	cand	pass2	CAND	r2.c1	91	5	ae:v3:s091:005:pass2:xref:r2	ae:v3:s091:005:pass2:cand:r2.c1					word	91	5	2	q:91:5:2					ٱلسَّمَآءِ	high	strongly_licensed	agreement;discourse_proximity			ٱلسَّمَآءِ is feminine singular and is the local oath noun immediately before the relative clause.	
