unit_id	source_pass	source_rtype	source_local_id	sura	ayah	relation	status	confidence	evidence	reason	dep_wid	dep_unit_id	dep_surface	dep_root_norm	dep_form_tag	dep_part	head_wid	head_unit_id	head_surface	head_root_norm	head_form_tag	head_part	obj_type	prep_base	prep_wid	prep_unit_id	dep_start_wid	dep_end_wid	context	dep_clause_raw	dep_clause_unit_ids	head_clause_raw	head_clause_unit_ids	choice_set_raw	choice_relation
ae:v3:s033:053:pass1:attach:a35	pass1	ATTACH	a35	33	53	adverbial	strongly_licensed	high	case_government;local_syntax	أَبَدًا is an accusative time adverb modifying تَنكِحُوٓا۟.	78	q:33:53:78	أَبَدَاً	أ ب د	ADV		74	q:33:53:74	تَنْكِحُوا	ن ك ح	IV														
ae:v3:s033:053:pass1:attach:a36	pass1	ATTACH	a36	33	53	particle_complement	syntactically_forced	high	case_government;local_syntax	ذَٰلِكُمْ is the noun governed by إِنَّ.	80	q:33:53:80	ذَلِكُمْ		DEM_PRON_MS		79	q:33:53:79	إِنَّ		SUBJUNC_PART														
ae:v3:s033:053:pass1:attach:a37	pass1	ATTACH	a37	33	53	subject	strongly_licensed	high	local_syntax	ذَٰلِكُمْ is the ism of كَانَ.	80	q:33:53:80	ذَلِكُمْ		DEM_PRON_MS		81	q:33:53:81	كَانَ	ك و ن	PV														
ae:v3:s033:053:pass1:attach:a38	pass1	ATTACH	a38	33	53	adverbial	strongly_licensed	high	local_syntax	عِندَ marks the evaluative setting for عَظِيمًا.	82	q:33:53:82	عِنْدَ	ع ن د	ADV		84	q:33:53:84	عَظِيمَاً	ع ظ م	ADJ_QUALIT														
ae:v3:s033:053:pass1:attach:a39	pass1	ATTACH	a39	33	53	idafa	syntactically_forced	high	morphology;case_government	ٱللَّهِ completes the adverbial construct عِندَ.	83	q:33:53:83	اللَّهِ	أ ل ه	NOUN_PROP		82	q:33:53:82	عِنْدَ	ع ن د	ADV														
ae:v3:s033:053:pass1:attach:a40	pass1	ATTACH	a40	33	53	kana_predicate	syntactically_forced	high	case_government;local_syntax	عَظِيمًا is the accusative predicate of كَانَ.	84	q:33:53:84	عَظِيمَاً	ع ظ م	ADJ_QUALIT		81	q:33:53:81	كَانَ	ك و ن	PV														
ae:v3:s033:053:pass1:attach:a41	pass1	ATTACH	a41	33	53	adverbial	strongly_licensed	high	local_syntax	إِذَا sets the temporal condition for دُعِيتُمْ.	20	q:33:53:20	إِذَا	أ ذ ي	ADV		21	q:33:53:21	دُعِيتُمْ	د ع و	PV_PASS								conditional						
ae:v3:s033:053:pass1:attach:a42	pass1	ATTACH	a42	33	53	adverbial	strongly_licensed	high	local_syntax	إِذَا sets the temporal condition for طَعِمْتُمْ.	25	q:33:53:25	فَإِذَا	أ ذ ي	ADV		26	q:33:53:26	طَعِمْتُمْ	ط ع م	PV								conditional						
ae:v3:s033:053:pass1:attach:a43	pass1	ATTACH	a43	33	53	circumstantial	strongly_licensed	high	case_government;local_syntax	مُسْتَـْٔنِسِينَ gives the prohibited lingering state alongside ٱنتَشِرُوا۟.	31	q:33:53:31	مُسْتَأْنِسِينَ	أ ن س	NOUN_ACTIVE_PART		28	q:33:53:28	فَانْتَشِرُوا	ن ش ر	CV														
ae:v3:s033:053:pass1:attach:a44	pass1	ATTACH	a44	33	53	prep_complement	syntactically_forced	high	case_government;local_syntax	حَدِيثٍ is governed by لِ as the purpose or object of مُسْتَـْٔنِسِينَ.	33	q:33:53:33	لِحَدِيثٍ	ح د ث	NOUN_ABSTRACT		31	q:33:53:31	مُسْتَأْنِسِينَ	أ ن س	NOUN_ACTIVE_PART			لـ	32	q:33:53:32									
ae:v3:s033:053:pass1:attach:a45	pass1	ATTACH	a45	33	53	predication	strongly_licensed	high	local_syntax	كَانَ يُؤْذِى supplies the predicate content governed by إِنَّ.	36	q:33:53:36	كَانَ	ك و ن	PV		34	q:33:53:34	إِنَّ		ANNUL_PART									c10	ae:v3:s033:053:pass1:clause:c10				
ae:v3:s033:053:pass1:attach:a46	pass1	ATTACH	a46	33	53	subject	strongly_licensed	high	local_syntax;word_order	ذَٰلِكُمْ is also the explicit subject of the predicate verb يُؤْذِى.	35	q:33:53:35	ذَلِكُمْ		DEM_PRON_MS		37	q:33:53:37	يُؤْذِي	أ ذ ي	IV														
ae:v3:s033:053:pass1:attach:a47	pass1	ATTACH	a47	33	53	adverbial	strongly_licensed	high	local_syntax	إِذَا sets the temporal condition for سَأَلْتُمُوهُنَّ.	49	q:33:53:49	وَإِذَا	أ ذ ي	ADV		50	q:33:53:50	سَأَلْتُمُوهُنَّ	س أ ل	PV								conditional						
ae:v3:s033:053:pass1:attach:a48	pass1	ATTACH	a48	33	53	predication	strongly_licensed	high	local_syntax	كَانَ عِندَ ٱللَّهِ عَظِيمًا supplies the predicate content governed by إِنَّ.	81	q:33:53:81	كَانَ	ك و ن	PV		79	q:33:53:79	إِنَّ		SUBJUNC_PART									c19	ae:v3:s033:053:pass1:clause:c19				
ae:v3:s033:054:pass1:attach:a1	pass1	ATTACH	a1	33	54	direct_object	strongly_licensed	high	case_government;local_syntax	شَيْـًٔا is the object shown by تُبْدُوا۟.	3	q:33:54:3	شَيْئَاً	ش ي ء	NOUN_ABSTRACT		2	q:33:54:2	تُبْدُوا	ب د د	IV		explicit												
ae:v3:s033:054:pass1:attach:a2	pass1	ATTACH	a2	33	54	conjoined	strongly_licensed	high	parallelism;local_syntax	أَوْ coordinates تُخْفُوهُ with تُبْدُوا۟.	5	q:33:54:5	تُخْفُوهُ	خ ف ي	IV		2	q:33:54:2	تُبْدُوا	ب د د	IV														
ae:v3:s033:054:pass1:attach:a3	pass1	ATTACH	a3	33	54	direct_object	syntactically_forced	high	morphology;local_syntax	The suffix هُ on تُخْفُوهُ is the object pronoun of concealment.	5	q:33:54:5				object_suffix	5	q:33:54:5	تُخْفُوهُ	خ ف ي	IV		clitic												
ae:v3:s033:054:pass1:attach:a4	pass1	ATTACH	a4	33	54	particle_complement	syntactically_forced	high	case_government;local_syntax	ٱللَّهَ is the noun governed by إِنَّ.	8	q:33:54:8	اللَّهَ	أ ل ه	NOUN_PROP		7	q:33:54:7	فَإِنَّ		ANNUL_PART														
ae:v3:s033:054:pass1:attach:a5	pass1	ATTACH	a5	33	54	subject	strongly_licensed	high	local_syntax	ٱللَّهَ is the semantic subject and ism of كَانَ inside the إِنَّ clause.	8	q:33:54:8	اللَّهَ	أ ل ه	NOUN_PROP		9	q:33:54:9	كَانَ	ك و ن	PV														
ae:v3:s033:054:pass1:attach:a6	pass1	ATTACH	a6	33	54	prep_complement	syntactically_forced	high	case_government;local_syntax	كُلِّ is governed by بِ as the scope complement of عَلِيمًا.	11	q:33:54:11	بِكُلِّ	ك ل ل	NOUN_ABSTRACT		13	q:33:54:13	عَلِيمَاً	ع ل م	ADJ_INTENS			بـ	10	q:33:54:10									
ae:v3:s033:054:pass1:attach:a7	pass1	ATTACH	a7	33	54	idafa	syntactically_forced	high	morphology;case_government	شَىْءٍ completes the construct كُلِّ.	12	q:33:54:12	شَيْءٍ	ش ي ء	NOUN_ABSTRACT		11	q:33:54:11	بِكُلِّ	ك ل ل	NOUN_ABSTRACT														
ae:v3:s033:054:pass1:attach:a8	pass1	ATTACH	a8	33	54	kana_predicate	syntactically_forced	high	case_government;local_syntax	عَلِيمًا is the accusative predicate of كَانَ.	13	q:33:54:13	عَلِيمَاً	ع ل م	ADJ_INTENS		9	q:33:54:9	كَانَ	ك و ن	PV														
ae:v3:s033:054:pass1:attach:a9	pass1	ATTACH	a9	33	54	predication	strongly_licensed	high	local_syntax	كَانَ بِكُلِّ شَىْءٍ عَلِيمًا supplies the predicate content governed by إِنَّ.	9	q:33:54:9	كَانَ	ك و ن	PV		7	q:33:54:7	فَإِنَّ		ANNUL_PART									c4	ae:v3:s033:054:pass1:clause:c4				
ae:v3:s033:055:pass1:attach:a1	pass1	ATTACH	a1	33	55	particle_complement	syntactically_forced	high	case_government;local_syntax	جُنَاحَ is governed by لَّا of categorical negation.	2	q:33:55:2	جُنَاحَ	ج ن ح	NOUN_ABSTRACT		1	q:33:55:1	لَا		NEG_PART														
ae:v3:s033:055:pass1:attach:a2	pass1	ATTACH	a2	33	55	prep_complement	syntactically_forced	high	case_government;local_syntax	The suffix هِنَّ in عَلَيْهِنَّ is governed by عَلَى as the predicate-like complement of جُنَاحَ.	3	q:33:55:3				pronoun_suffix	2	q:33:55:2	جُنَاحَ	ج ن ح	NOUN_ABSTRACT			عَلَى	3	q:33:55:3									
ae:v3:s033:055:pass1:attach:a3	pass1	ATTACH	a3	33	55	prep_complement	syntactically_forced	high	case_government;local_syntax	ءَابَآئِهِنَّ is governed by فِى as the first domain where no blame applies.	5	q:33:55:5	آبَائِهِنَّ	أ ب و	NOUN_FIVE		2	q:33:55:2	جُنَاحَ	ج ن ح	NOUN_ABSTRACT			فِي	4	q:33:55:4									
ae:v3:s033:055:pass1:attach:a4	pass1	ATTACH	a4	33	55	conjoined	strongly_licensed	high	parallelism;local_syntax	أَبْنَآئِهِنَّ is coordinated with ءَابَآئِهِنَّ in the فِى domain list.	8	q:33:55:8	أَبْنَائِهِنَّ	ب ن ي	NOUN_CONCRETE		5	q:33:55:5	آبَائِهِنَّ	أ ب و	NOUN_FIVE														
ae:v3:s033:055:pass1:attach:a5	pass1	ATTACH	a5	33	55	conjoined	strongly_licensed	high	parallelism;local_syntax	إِخْوَٰنِهِنَّ is another coordinated member of the same list.	11	q:33:55:11	إِخْوَانِهِنَّ	أ خ و	NOUN_CONCRETE		5	q:33:55:5	آبَائِهِنَّ	أ ب و	NOUN_FIVE														
ae:v3:s033:055:pass1:attach:a6	pass1	ATTACH	a6	33	55	conjoined	strongly_licensed	high	parallelism;local_syntax	أَبْنَآءِ is coordinated with the prior listed kinship nouns.	14	q:33:55:14	أَبْنَاءِ	ب ن ي	NOUN_CONCRETE		5	q:33:55:5	آبَائِهِنَّ	أ ب و	NOUN_FIVE														
ae:v3:s033:055:pass1:attach:a7	pass1	ATTACH	a7	33	55	idafa	syntactically_forced	high	morphology;case_government	إِخْوَٰنِهِنَّ completes the construct أَبْنَآءِ.	15	q:33:55:15	إِخْوَانِهِنَّ	أ خ و	NOUN_CONCRETE		14	q:33:55:14	أَبْنَاءِ	ب ن ي	NOUN_CONCRETE														
ae:v3:s033:055:pass1:attach:a8	pass1	ATTACH	a8	33	55	conjoined	strongly_licensed	high	parallelism;local_syntax	أَبْنَآءِ begins another coordinated kinship phrase in the list.	18	q:33:55:18	أَبْنَاءِ	ب ن ي	NOUN_CONCRETE		5	q:33:55:5	آبَائِهِنَّ	أ ب و	NOUN_FIVE														
ae:v3:s033:055:pass1:attach:a9	pass1	ATTACH	a9	33	55	idafa	syntactically_forced	high	morphology;case_government	أَخَوَٰتِهِنَّ completes the construct أَبْنَآءِ.	19	q:33:55:19	أَخَوَاتِهِنَّ	أ خ و	NOUN_CONCRETE		18	q:33:55:18	أَبْنَاءِ	ب ن ي	NOUN_CONCRETE														
ae:v3:s033:055:pass1:attach:a10	pass1	ATTACH	a10	33	55	conjoined	strongly_licensed	high	parallelism;local_syntax	نِسَآئِهِنَّ is coordinated with the preceding domains after repeated وَلَا.	22	q:33:55:22	نِسَائِهِنَّ	ن س و	NOUN_CONCRETE		5	q:33:55:5	آبَائِهِنَّ	أ ب و	NOUN_FIVE														
ae:v3:s033:055:pass1:attach:a11	pass1	ATTACH	a11	33	55	conjoined	strongly_licensed	high	parallelism;local_syntax	مَا مَلَكَتْ أَيْمَٰنُهُنَّ is the final coordinated item in the no-blame list.	25	q:33:55:25	مَا		REL_PRON		5	q:33:55:5	آبَائِهِنَّ	أ ب و	NOUN_FIVE														
ae:v3:s033:055:pass1:attach:a12	pass1	ATTACH	a12	33	55	direct_object	strongly_licensed	high	local_syntax	مَا is the object possessed in مَلَكَتْ أَيْمَٰنُهُنَّ.	25	q:33:55:25	مَا		REL_PRON		26	q:33:55:26	مَلَكَتْ	م ل ك	PV		explicit												
ae:v3:s033:055:pass1:attach:a13	pass1	ATTACH	a13	33	55	subject	strongly_licensed	high	agreement;word_order	أَيْمَٰنُهُنَّ is the explicit subject of مَلَكَتْ.	27	q:33:55:27	أَيْمَانُهُنَّ	ي م ن	NOUN_CONCRETE		26	q:33:55:26	مَلَكَتْ	م ل ك	PV														
ae:v3:s033:055:pass1:attach:a14	pass1	ATTACH	a14	33	55	direct_object	strongly_licensed	high	case_government;local_syntax	ٱللَّهَ is the object of ٱتَّقِينَ.	30	q:33:55:30	اللَّهَ	أ ل ه	NOUN_PROP		29	q:33:55:29	وَاتَّقِينَ	و ق ي	CV		explicit												
ae:v3:s033:055:pass1:attach:a15	pass1	ATTACH	a15	33	55	particle_complement	syntactically_forced	high	case_government;local_syntax	ٱللَّهَ is the noun governed by إِنَّ.	32	q:33:55:32	اللَّهَ	أ ل ه	NOUN_PROP		31	q:33:55:31	إِنَّ		ANNUL_PART														
ae:v3:s033:055:pass1:attach:a16	pass1	ATTACH	a16	33	55	subject	strongly_licensed	high	local_syntax	ٱللَّهَ is the semantic subject and ism of كَانَ.	32	q:33:55:32	اللَّهَ	أ ل ه	NOUN_PROP		33	q:33:55:33	كَانَ	ك و ن	PV														
ae:v3:s033:055:pass1:attach:a17	pass1	ATTACH	a17	33	55	prep_complement	syntactically_forced	high	case_government;local_syntax	كُلِّ is governed by عَلَىٰ as the scope of شَهِيدًا.	35	q:33:55:35	كُلِّ	ك ل ل	NOUN_ABSTRACT		37	q:33:55:37	شَهِيدَاً	ش ه د	NOUN_CONCRETE			عَلَى	34	q:33:55:34									
ae:v3:s033:055:pass1:attach:a18	pass1	ATTACH	a18	33	55	idafa	syntactically_forced	high	morphology;case_government	شَىْءٍ completes the construct كُلِّ.	36	q:33:55:36	شَيْءٍ	ش ي ء	NOUN_ABSTRACT		35	q:33:55:35	كُلِّ	ك ل ل	NOUN_ABSTRACT														
ae:v3:s033:055:pass1:attach:a19	pass1	ATTACH	a19	33	55	kana_predicate	syntactically_forced	high	case_government;local_syntax	شَهِيدًا is the accusative predicate of كَانَ.	37	q:33:55:37	شَهِيدَاً	ش ه د	NOUN_CONCRETE		33	q:33:55:33	كَانَ	ك و ن	PV														
ae:v3:s033:055:pass1:attach:a20	pass1	ATTACH	a20	33	55	predication	strongly_licensed	high	local_syntax	كَانَ عَلَىٰ كُلِّ شَىْءٍ شَهِيدًا supplies the predicate content governed by إِنَّ.	33	q:33:55:33	كَانَ	ك و ن	PV		31	q:33:55:31	إِنَّ		ANNUL_PART									c4	ae:v3:s033:055:pass1:clause:c4				
ae:v3:s033:056:pass1:attach:a1	pass1	ATTACH	a1	33	56	particle_complement	syntactically_forced	high	case_government;local_syntax	ٱللَّهَ is the noun governed by إِنَّ.	2	q:33:56:2	اللَّهَ	أ ل ه	NOUN_PROP		1	q:33:56:1	إِنَّ		ANNUL_PART														
ae:v3:s033:056:pass1:attach:a2	pass1	ATTACH	a2	33	56	conjoined	strongly_licensed	high	parallelism;local_syntax	وَمَلَٰٓئِكَتَهُۥ coordinates the angels with ٱللَّهَ.	4	q:33:56:4	وَمَلَائِكَتَهُ	م ل ك	NOUN_CONCRETE		2	q:33:56:2	اللَّهَ	أ ل ه	NOUN_PROP														
ae:v3:s033:056:pass1:attach:a3	pass1	ATTACH	a3	33	56	predication	strongly_licensed	high	local_syntax	يُصَلُّونَ عَلَى ٱلنَّبِىِّ supplies the khabar of إِنَّ.	5	q:33:56:5	يُصَلُّونَ	ص ل ي	IV		1	q:33:56:1	إِنَّ		ANNUL_PART									c1	ae:v3:s033:056:pass1:clause:c1				
ae:v3:s033:056:pass1:attach:a4	pass1	ATTACH	a4	33	56	subject	strongly_licensed	medium	agreement;local_syntax	ٱللَّهَ participates as subject of يُصَلُّونَ together with مَلَٰٓئِكَتَهُۥ.	2	q:33:56:2	اللَّهَ	أ ل ه	NOUN_PROP		5	q:33:56:5	يُصَلُّونَ	ص ل ي	IV														
ae:v3:s033:056:pass1:attach:a5	pass1	ATTACH	a5	33	56	subject	strongly_licensed	medium	agreement;parallelism	مَلَٰٓئِكَتَهُۥ is the coordinated participant in the plural verb يُصَلُّونَ.	4	q:33:56:4	وَمَلَائِكَتَهُ	م ل ك	NOUN_CONCRETE		5	q:33:56:5	يُصَلُّونَ	ص ل ي	IV														
ae:v3:s033:056:pass1:attach:a6	pass1	ATTACH	a6	33	56	prep_complement	syntactically_forced	high	case_government;local_syntax	ٱلنَّبِىِّ is governed by عَلَى as complement of يُصَلُّونَ.	7	q:33:56:7	النَّبِيِّ	ن ب أ	NOUN_CONCRETE		5	q:33:56:5	يُصَلُّونَ	ص ل ي	IV			عَلَى	6	q:33:56:6									
ae:v3:s033:056:pass1:attach:a7	pass1	ATTACH	a7	33	56	vocative	syntactically_forced	high	formulaic_construction;local_syntax	أَيُّهَا is the vocative support governed by يَٰٓ.	9	q:33:56:9	يَاأَيُّهَا	أ ي ي	REL_PRON		8	q:33:56:8	يَاأَيُّهَا		VOC_PART														
ae:v3:s033:056:pass1:attach:a8	pass1	ATTACH	a8	33	56	apposition	strongly_licensed	high	local_syntax	ٱلَّذِينَ apposes the vocative support أَيُّهَا.	10	q:33:56:10	الَّذِينَ	ل ل ذ	REL_PRON		9	q:33:56:9	يَاأَيُّهَا	أ ي ي	REL_PRON														
ae:v3:s033:056:pass1:attach:a9	pass1	ATTACH	a9	33	56	prep_complement	syntactically_forced	high	case_government;local_syntax	The suffix هِ in عَلَيْهِ is governed by عَلَى as complement of صَلُّوا۟.	13	q:33:56:13				pronoun_suffix	12	q:33:56:12	صَلُّوا	ص ل ي	CV			عَلَى	13	q:33:56:13									
ae:v3:s033:056:pass1:attach:a10	pass1	ATTACH	a10	33	56	conjoined	strongly_licensed	high	parallelism;local_syntax	وَسَلِّمُوا۟ coordinates the second imperative with صَلُّوا۟.	15	q:33:56:15	وَسَلِّمُوا	س ل م	CV		12	q:33:56:12	صَلُّوا	ص ل ي	CV														
ae:v3:s033:056:pass1:attach:a11	pass1	ATTACH	a11	33	56	cognate_acc	syntactically_forced	high	morphology;local_syntax	تَسْلِيمًا is the cognate accusative intensifying سَلِّمُوا۟.	16	q:33:56:16	تَسْلِيمَاً	س ل م	GERUND		15	q:33:56:15	وَسَلِّمُوا	س ل م	CV														
ae:v3:s033:057:pass1:attach:a1	pass1	ATTACH	a1	33	57	particle_complement	syntactically_forced	high	case_government;local_syntax	ٱلَّذِينَ is the noun governed by إِنَّ.	2	q:33:57:2	الَّذِينَ	ل ل ذ	REL_PRON		1	q:33:57:1	إِنَّ		ANNUL_PART														
ae:v3:s033:057:pass1:attach:a2	pass1	ATTACH	a2	33	57	direct_object	strongly_licensed	high	case_government;local_syntax	ٱللَّهَ is the first object of يُؤْذُونَ.	4	q:33:57:4	اللَّهَ	أ ل ه	NOUN_PROP		3	q:33:57:3	يُؤْذُونَ	أ ذ ي	IV		explicit												
ae:v3:s033:057:pass1:attach:a3	pass1	ATTACH	a3	33	57	conjoined	strongly_licensed	high	parallelism;local_syntax	وَرَسُولَهُۥ coordinates the Messenger with ٱللَّهَ as affected object.	6	q:33:57:6	وَرَسُولَهُ	ر س ل	NOUN_CONCRETE		4	q:33:57:4	اللَّهَ	أ ل ه	NOUN_PROP														
ae:v3:s033:057:pass1:attach:a4	pass1	ATTACH	a4	33	57	predication	strongly_licensed	high	local_syntax	لَعَنَهُمُ ٱللَّهُ supplies the predicate judgment of إِنَّ.	7	q:33:57:7	لَعَنَهُمُ	ل ع ن	PV		1	q:33:57:1	إِنَّ		ANNUL_PART									c1	ae:v3:s033:057:pass1:clause:c1				
ae:v3:s033:057:pass1:attach:a5	pass1	ATTACH	a5	33	57	direct_object	syntactically_forced	high	morphology;local_syntax	The suffix هُمُ on لَعَنَهُمُ is the object pronoun of لَعَنَ.	7	q:33:57:7				object_suffix	7	q:33:57:7	لَعَنَهُمُ	ل ع ن	PV		clitic												
ae:v3:s033:057:pass1:attach:a6	pass1	ATTACH	a6	33	57	subject	strongly_licensed	high	word_order;agreement	ٱللَّهُ is the explicit subject of لَعَنَهُمُ.	8	q:33:57:8	اللَّهُ	أ ل ه	NOUN_PROP		7	q:33:57:7	لَعَنَهُمُ	ل ع ن	PV														
ae:v3:s033:057:pass1:attach:a7	pass1	ATTACH	a7	33	57	prep_complement	syntactically_forced	high	case_government;local_syntax	ٱلدُّنْيَا is governed by فِى as the domain of the curse.	10	q:33:57:10	الدُّنْيَا	د ن و	NOUN_ABSTRACT		7	q:33:57:7	لَعَنَهُمُ	ل ع ن	PV			فِي	9	q:33:57:9									
ae:v3:s033:057:pass1:attach:a8	pass1	ATTACH	a8	33	57	conjoined	strongly_licensed	high	parallelism;local_syntax	وَٱلْءَاخِرَةِ coordinates the second domain with ٱلدُّنْيَا.	12	q:33:57:12	وَالْآخِرَةِ	أ خ ر	NOUN_ABSTRACT		10	q:33:57:10	الدُّنْيَا	د ن و	NOUN_ABSTRACT														
ae:v3:s033:057:pass1:attach:a9	pass1	ATTACH	a9	33	57	conjoined	strongly_licensed	high	parallelism;local_syntax	وَأَعَدَّ coordinates a second divine action with لَعَنَهُمُ.	14	q:33:57:14	وَأَعَدَّ	ع د د	PV		7	q:33:57:7	لَعَنَهُمُ	ل ع ن	PV														
ae:v3:s033:057:pass1:attach:a10	pass1	ATTACH	a10	33	57	prep_complement	syntactically_forced	high	case_government;local_syntax	هُمْ is governed by لَ as the recipient of أَعَدَّ.	16	q:33:57:16	لَهُمْ		PRON		14	q:33:57:14	وَأَعَدَّ	ع د د	PV			لـ	15	q:33:57:15									
