unit_id	source_pass	source_rtype	source_local_id	sura	ayah	type	anchor_wid	anchor_unit_id	clause_raw	clause_unit_id	role	source_clause_raw	source_clause_unit_id	antecedent_clause_raw	antecedent_clause_unit_id	antecedent_wid	antecedent_word_unit_id	antecedent_start_wid	antecedent_end_wid	parallel_clause_raw	parallel_clause_unit_id	text	status	confidence	evidence	translation_instruction	reason
ae:v3:s084:025:pass2:ellip:e1	pass2	ELLIP	e1	84	25	ellipsis_in_exception	1	q:84:25:1			governing_exclusion_relation												strongly_licensed	medium	local_syntax;discourse_continuity	target_language_may_require_supplied_word	إِلَّا introduces an exception dependent on the preceding threat clause while the governing exclusion relation is not restated.
ae:v3:s085:001:pass2:ellip:e1	pass2	ELLIP	e1	85	1	formulaic_ellipsis	1	q:85:1:1			oath_performative												strongly_licensed	medium	formulaic_construction;case_government	preserve_compression_if_target_language_allows	وَ governs the genitive oath object while the oath performative is not overt.
ae:v3:s085:002:pass2:ellip:e1	pass2	ELLIP	e1	85	2	formulaic_ellipsis	1	q:85:2:1			oath_performative												strongly_licensed	medium	formulaic_construction;case_government	preserve_compression_if_target_language_allows	وَ continues the genitive oath sequence with the oath performative left unspoken.
ae:v3:s085:003:pass2:ellip:e1	pass2	ELLIP	e1	85	3	formulaic_ellipsis	1	q:85:3:1			oath_performative												strongly_licensed	medium	formulaic_construction;case_government	preserve_compression_if_target_language_allows	The oath particle وَ governs the paired genitive oath objects without an overt oath verb.
ae:v3:s086:001:pass2:ellip:e1	pass2	ELLIP	e1	86	1	formulaic_ellipsis	1	q:86:1:1			oath_verb												strongly_licensed	high	local_syntax;case_government	preserve_compression_if_target_language_allows	The oath wāw licenses an implicit oath act governing the genitive oath objects.
ae:v3:s086:011:pass2:ellip:e1	pass2	ELLIP	e1	86	11	formulaic_ellipsis	1	q:86:11:1			oath_verb												strongly_licensed	high	local_syntax;case_government	preserve_compression_if_target_language_allows	The oath waw governs the genitive oath object with the conventional oath verb left unspoken.
ae:v3:s086:012:pass2:ellip:e1	pass2	ELLIP	e1	86	12	formulaic_ellipsis	1	q:86:12:1			oath_verb												strongly_licensed	high	local_syntax;case_government	preserve_compression_if_target_language_allows	The coordinated oath waw introduces a second genitive oath object with the oath verb remaining implicit.
ae:v3:s087:016:pass2:ellip:e1	pass2	ELLIP	e1	87	16	ellipsis_in_comparison	2	q:87:16:2			preferred_over_standard												strongly_licensed	medium	local_syntax;parallelism	target_language_may_require_supplied_word	تُؤْثِرُونَ expresses preference for ٱلْحَيَوٰةَ ٱلدُّنْيَا while the comparison standard is left unexpressed and supplied by the contrast with 87:17.
ae:v3:s087:017:pass2:ellip:e1	pass2	ELLIP	e1	87	17	ellipsis_in_comparison	3	q:87:17:3			comparison_standard												strongly_licensed	high	morphology;parallelism	target_language_may_require_supplied_word	خَيْرٌ is comparative and its standard is recoverable from the preceding ٱلْحَيَوٰةَ ٱلدُّنْيَا.
ae:v3:s087:017:pass2:ellip:e2	pass2	ELLIP	e2	87	17	ellipsis_in_comparison	5	q:87:17:5			comparison_standard												strongly_licensed	high	morphology;parallelism	target_language_may_require_supplied_word	أَبْقَىٰ is a second comparative predicate coordinated with خَيْرٌ and shares the same omitted standard.
ae:v3:s088:014:pass2:ellip:e1	pass2	ELLIP	e1	88	14	omitted_predicate	2	q:88:14:2			locative_predicate												strongly_licensed	high	parallelism;local_syntax	preserve_compression_if_target_language_allows	The coordinated furnishing noun continues the prior فِيهَا inventory with the locative predicate left unexpressed.
ae:v3:s088:015:pass2:ellip:e1	pass2	ELLIP	e1	88	15	omitted_predicate	2	q:88:15:2			locative_predicate												strongly_licensed	high	parallelism;local_syntax	preserve_compression_if_target_language_allows	The coordinated furnishing noun continues the same inventory and leaves the locative predicate from the preceding clauses unexpressed.
ae:v3:s088:016:pass2:ellip:e1	pass2	ELLIP	e1	88	16	omitted_predicate	2	q:88:16:2			locative_predicate												strongly_licensed	high	parallelism;local_syntax	preserve_compression_if_target_language_allows	The coordinated furnishing noun continues the preceding locative inventory with the predicate omitted.
ae:v3:s088:018:pass2:ellip:e1	pass2	ELLIP	e1	88	18	omitted_verb	2	q:88:18:2			governing_observation_verb											يَنظُرُونَ	strongly_licensed	high	parallelism;coordination	target_language_may_require_supplied_word	The coordinated إِلَى phrase parallels 88:17 and leaves the observation verb recoverable from يَنظُرُونَ unexpressed.
ae:v3:s088:019:pass2:ellip:e1	pass2	ELLIP	e1	88	19	omitted_verb	2	q:88:19:2			governing_observation_verb											يَنظُرُونَ	strongly_licensed	high	parallelism;coordination	target_language_may_require_supplied_word	The coordinated إِلَى phrase continues the observation sequence and leaves the verb recoverable from 88:17 unexpressed.
ae:v3:s088:020:pass2:ellip:e1	pass2	ELLIP	e1	88	20	omitted_verb	2	q:88:20:2			governing_observation_verb											يَنظُرُونَ	strongly_licensed	high	parallelism;coordination	target_language_may_require_supplied_word	The coordinated إِلَى phrase continues the observation sequence with the governing verb recoverable from 88:17 omitted.
ae:v3:s089:001:pass2:ellip:e1	pass2	ELLIP	e1	89	1	formulaic_ellipsis	1	q:89:1:1			omitted_oath_predicate												strongly_licensed	high	local_syntax;formulaic_construction	preserve_compression_if_target_language_allows	The oath waw before ٱلْفَجْرِ conventionally licenses an understood oath predicate without naming it on the surface.
ae:v3:s089:002:pass2:ellip:e1	pass2	ELLIP	e1	89	2	formulaic_ellipsis	1	q:89:2:1			omitted_oath_predicate												strongly_licensed	high	local_syntax;parallelism;formulaic_construction	preserve_compression_if_target_language_allows	The oath waw before لَيَالٍ continues the formulaic oath sequence with the predicate left implicit.
ae:v3:s089:003:pass2:ellip:e1	pass2	ELLIP	e1	89	3	formulaic_ellipsis	1	q:89:3:1			omitted_oath_predicate												strongly_licensed	high	local_syntax;parallelism;formulaic_construction	preserve_compression_if_target_language_allows	The oath waw before ٱلشَّفْعِ carries the same conventional omitted oath predicate as the surrounding oath phrases.
ae:v3:s089:003:pass2:ellip:e2	pass2	ELLIP	e2	89	3	formulaic_ellipsis	3	q:89:3:3			omitted_oath_predicate												strongly_licensed	high	local_syntax;parallelism;formulaic_construction	preserve_compression_if_target_language_allows	The repeated waw before ٱلْوَتْرِ renews or coordinates the oath formula while leaving the governing oath predicate implicit.
ae:v3:s089:004:pass2:ellip:e1	pass2	ELLIP	e1	89	4	formulaic_ellipsis	1	q:89:4:1			omitted_oath_predicate												strongly_licensed	high	local_syntax;parallelism;formulaic_construction	preserve_compression_if_target_language_allows	The oath waw before ٱلَّيْلِ continues the oath sequence with the oath predicate omitted by convention.
ae:v3:s089:016:pass2:ellip:e1	pass2	ELLIP	e1	89	16	ellipsis_after_particle	2	q:89:16:2			contrastive_topic												strongly_licensed	medium	cross_ayah_parallelism;local_syntax	target_language_may_require_supplied_word	The second أَمَّا lacks an overt topic parallel to ٱلْإِنسَٰنُ in the first أَمَّا frame.
ae:v3:s090:003:pass2:ellip:e1	pass2	ELLIP	e1	90	3	formulaic_ellipsis	1	q:90:3:1			oath_operator												strongly_licensed	medium	local_syntax;parallelism	preserve_compression_if_target_language_allows	وَوَالِدٍ وَمَا وَلَدَ continues the oath sequence without repeating an overt oath verb or preposition.
ae:v3:s090:009:pass2:ellip:e1	pass2	ELLIP	e1	90	9	omitted_verb	2	q:90:9:2			continued_governing_verb												strongly_licensed	high	parallelism;local_syntax	target_language_may_require_supplied_word	The accusative coordinated nouns continue the object list governed by نَجْعَل in 90:8 without repeating the verb.
ae:v3:s091:001:pass2:ellip:e1	pass2	ELLIP	e1	91	1	formulaic_ellipsis	1	q:91:1:1			oath_performative												strongly_licensed	high	local_syntax;case_government	preserve_compression_if_target_language_allows	واو القسم licenses an omitted oath performative without requiring an overt verb.
ae:v3:s091:002:pass2:ellip:e1	pass2	ELLIP	e1	91	2	formulaic_ellipsis	1	q:91:2:1			oath_performative												strongly_licensed	high	local_syntax;case_government	preserve_compression_if_target_language_allows	The oath wāw governs the genitive oath term with the performative left unspoken.
ae:v3:s091:003:pass2:ellip:e1	pass2	ELLIP	e1	91	3	formulaic_ellipsis	1	q:91:3:1			oath_performative												strongly_licensed	high	local_syntax;case_government	preserve_compression_if_target_language_allows	The genitive oath phrase headed by wāw has its oath performative omitted.
ae:v3:s091:004:pass2:ellip:e1	pass2	ELLIP	e1	91	4	formulaic_ellipsis	1	q:91:4:1			oath_performative												strongly_licensed	high	local_syntax;case_government	preserve_compression_if_target_language_allows	واو القسم marks the oath while the performative verb remains formulaically unexpressed.
ae:v3:s091:005:pass2:ellip:e1	pass2	ELLIP	e1	91	5	formulaic_ellipsis	1	q:91:5:1			oath_performative												strongly_licensed	high	local_syntax;case_government	preserve_compression_if_target_language_allows	The oath wāw introduces a genitive oath term with the performative verb omitted.
ae:v3:s091:006:pass2:ellip:e1	pass2	ELLIP	e1	91	6	formulaic_ellipsis	1	q:91:6:1			oath_performative												strongly_licensed	high	local_syntax;case_government	preserve_compression_if_target_language_allows	The oath construction with wāw leaves the oath performative unexpressed.
ae:v3:s091:007:pass2:ellip:e1	pass2	ELLIP	e1	91	7	formulaic_ellipsis	1	q:91:7:1			oath_performative												strongly_licensed	high	local_syntax;case_government	preserve_compression_if_target_language_allows	The oath wāw licenses an omitted oath performative before the genitive oath term.
ae:v3:s091:013:pass2:ellip:e1	pass2	ELLIP	e1	91	13	omitted_verb	7	q:91:13:7	c2	ae:v3:s091:013:pass1:clause:c2	warning_verb											احذروا	strongly_licensed	medium	local_syntax;local_syntax	target_language_may_require_supplied_word	The accusative quoted phrase نَاقَةَ ٱللَّهِ وَسُقْيَاهَا is a warning construction with an understood verb of caution.
ae:v3:s092:001:pass2:ellip:e1	pass2	ELLIP	e1	92	1	formulaic_ellipsis	1	q:92:1:1			oath_governing_verb												strongly_licensed	high	local_syntax	preserve_compression_if_target_language_allows	The oath waw licenses an omitted oath-governing verb.
ae:v3:s092:002:pass2:ellip:e1	pass2	ELLIP	e1	92	2	formulaic_ellipsis	1	q:92:2:1			oath_governing_verb												strongly_licensed	high	local_syntax	preserve_compression_if_target_language_allows	The oath waw licenses an omitted oath-governing verb.
ae:v3:s092:003:pass2:ellip:e1	pass2	ELLIP	e1	92	3	formulaic_ellipsis	1	q:92:3:1			oath_governing_verb												strongly_licensed	high	local_syntax	preserve_compression_if_target_language_allows	The oath waw licenses an omitted oath-governing verb.
ae:v3:s092:015:pass2:ellip:e1	pass2	ELLIP	e1	92	15	ellipsis_in_exception	3	q:92:15:3			restricted_subject_domain												strongly_licensed	medium	local_syntax	preserve_compression_if_target_language_allows	لَا with إِلَّا forms an exception restriction whose general subject domain remains implicit.
ae:v3:s092:020:pass2:ellip:e1	pass2	ELLIP	e1	92	20	ellipsis_in_exception	1	q:92:20:1			exception_to_negated_motive												strongly_licensed	medium	local_syntax;cross_ayah_continuity	target_language_may_require_supplied_word	إِلَّا introduces an exceptive purpose phrase licensed by the negated recompense clause in 92:19.
ae:v3:s093:001:pass2:ellip:e1	pass2	ELLIP	e1	93	1	formulaic_ellipsis	1	q:93:1:1			oath_verb												strongly_licensed	high	local_syntax	preserve_compression_if_target_language_allows	The oath waw licenses an unexpressed oath act before the oath object.
ae:v3:s093:002:pass2:ellip:e1	pass2	ELLIP	e1	93	2	formulaic_ellipsis	1	q:93:2:1			oath_verb												strongly_licensed	high	local_syntax	preserve_compression_if_target_language_allows	The second oath waw continues the formulaic oath construction with the oath act left unexpressed.
ae:v3:s093:004:pass2:ellip:e1	pass2	ELLIP	e1	93	4	ellipsis_in_comparison	4	q:93:4:4			shared_comparative_property												strongly_licensed	medium	local_syntax	preserve_compression_if_target_language_allows	خَيْرٌ with مِنَ ٱلْأُولَىٰ compresses the compared material shared by the two sides of the comparison.
ae:v3:s095:001:pass2:ellip:e1	pass2	ELLIP	e1	95	1	formulaic_ellipsis	1	q:95:1:1			oath_verb												strongly_licensed	high	formulaic_construction;local_syntax	preserve_compression_if_target_language_allows	وَٱلتِّينِ opens a genitive oath phrase whose oath verb is conventionally unspoken.
ae:v3:s095:002:pass2:ellip:e1	pass2	ELLIP	e1	95	2	formulaic_ellipsis	1	q:95:2:1			oath_verb												strongly_licensed	high	formulaic_construction;local_syntax	preserve_compression_if_target_language_allows	وَطُورِ continues the genitive oath series with the oath verb left implicit.
ae:v3:s095:003:pass2:ellip:e1	pass2	ELLIP	e1	95	3	formulaic_ellipsis	1	q:95:3:1			oath_verb												strongly_licensed	high	formulaic_construction;local_syntax	preserve_compression_if_target_language_allows	وَهَٰذَا introduces another sworn term in the oath series with the oath verb omitted.
ae:v3:s095:006:pass2:ellip:e1	pass2	ELLIP	e1	95	6	omitted_predicate	8	q:95:6:8	c4	ae:v3:s095:006:pass1:clause:c4	existential_predicate												strongly_licensed	medium	local_syntax;word_order	preserve_compression_if_target_language_allows	لَهُمْ أَجْرٌ uses a preposed possessive PP with an understood existential predication.
ae:v3:s095:007:pass2:ellip:e1	pass2	ELLIP	e1	95	7	formulaic_ellipsis	4	q:95:7:4			omitted_idafa_complement												surface_form	high	morphology;formulaic_construction	target_language_may_require_supplied_word	بَعْدُ is the cut-off adverb form, grammatically signaling an omitted genitive complement.
ae:v3:s096:015:pass2:ellip:e1	pass2	ELLIP	e1	96	15	formulaic_ellipsis	2	q:96:15:2			implied_oath_operator												strongly_licensed	high	formulaic_construction;condition_structure	preserve_compression_if_target_language_allows	The لَئِن construction contains oath-lām before the condition and licenses an implied oath frame without an overt oath noun.
ae:v3:s097:003:pass2:ellip:e1	pass2	ELLIP	e1	97	3	ellipsis_in_comparison	3	q:97:3:3			comparative_respect												strongly_licensed	medium	local_syntax	avoid_adding_recovered_text	خَيْرٌ مِنْ forms an elative comparison whose precise dimension of superiority is left implicit.
