unit_id	source_pass	source_rtype	source_local_id	sura	ayah	type	severity	anchor_wid	anchor_unit_id	frame_raw	frame_unit_id	xref_raw	xref_unit_id	implicit_raw	implicit_unit_id	reason
ae:v3:s090:002:pass3:issue:ts1	pass3	ISSUE	ts1	90	2	manual_review_needed	warning	3	q:90:2:3							Pass 1 flags حِلٌّ as a nominal predicate although the input marks it with is_verb=true; avoid forcing a verbal predicate unless target grammar requires it.
ae:v3:s090:003:pass3:issue:ts1	pass3	ISSUE	ts1	90	3	upstream_evidence_missing	warning	5	q:90:3:5							Pass 1 reports وَلَدَ as syntactically verbal but emits no FRAME row because the input marks it is_verb=false; frame-derived support for this predicate cannot be projected.
ae:v3:s091:012:pass1:issue:s1	pass1	ISSUE	s1	91	12	source_data_unclear	warning	3	q:91:12:3							The input marks أَشْقَىٰهَا as is_verb true, but the surface syntax is an elative subject of ٱنۢبَعَثَ.
ae:v3:s091:015:pass2:issue:sr_s1	pass2	ISSUE	sr_s1	91	15	tafsir_boundary	note	surah								No SR_XREF emitted: visible chains for ٱلشَّمْسِ, نَفْسٍ, ثَمُودُ, and نَاقَةَ ٱللَّهِ are already covered in Pass 2, and the closing aftermath has no visible reference back to the opening oath frame.
ae:v3:s091:012:pass3:issue:ts1	pass3	ISSUE	ts1	91	12	upstream_evidence_missing	warning	3	q:91:12:3							Pass 1 flags أَشْقَىٰهَا as source_data_unclear because the input marks it as a verb while the supplied syntax treats it as an elative subject; do not derive verbal-frame transfer support from v2.
ae:v3:s091:012:pass3:issue:ts2	pass3	ISSUE	ts2	91	12	translation_bias_risk	warning	3	q:91:12:3							أَشْقَىٰهَا is a descriptive elative within the supplied Arabic evidence; preserve the description unless supplied evidence grammatically fixes a named individual.
ae:v3:s091:013:pass3:issue:ts1	pass3	ISSUE	ts1	91	13	translation_bias_risk	warning	5	q:91:13:5							رَسُولُ ٱللَّهِ is definite but unnamed in the supplied Arabic evidence; preserve the Arabic description unless supplied evidence grammatically fixes a named messenger.
ae:v3:s092:003:pass1:issue:s1	pass1	ISSUE	s1	92	3	coverage_uncertain	note	2	q:92:3:2							مَا in وَمَا خَلَقَ is live between relative and maṣdariyya readings, while the visible خَلَقَ object syntax is unaffected.
ae:v3:s092:016:pass1:issue:s1	pass1	ISSUE	s1	92	16	schema_limitation	warning	1	q:92:16:1							ٱلَّذِى has its antecedent in the preceding ayah, but Pass 1 rows cannot use cross-ayah links.
ae:v3:s092:018:pass1:issue:s1	pass1	ISSUE	s1	92	18	schema_limitation	warning	1	q:92:18:1							ٱلَّذِى modifies ٱلْأَتْقَى in the preceding ayah, but Pass 1 rows cannot use cross-ayah links.
ae:v3:s092:020:pass1:issue:s1	pass1	ISSUE	s1	92	20	schema_limitation	warning	1	q:92:20:1							إِلَّا ٱبْتِغَاءَ is licensed by the preceding negation, but Pass 1 rows cannot use cross-ayah links.
ae:v3:s092:021:pass2:issue:sr_s1	pass2	ISSUE	sr_s1	92	21	coverage_uncertain	note	surah								Short-surah sweep audited direct_addressees, divine_speaker, the two مَنْ conditional branches, نَارًا, ٱلْأَشْقَى, and ٱلْأَتْقَى chains; Pass 2 already covers the visible local references and no additive long-range SR_XREF is licensed.
ae:v3:s092:021:pass2:issue:src_s1	pass2	ISSUE	src_s1	92	21	coverage_uncertain	note	surah								Refrain sweep found paired formulas in the short surah, but no verbatim or near-verbatim surface formula occurs 3+ times, so no refrain-chain SR_XREF is licensed.
ae:v3:s092:003:pass3:issue:ts1	pass3	ISSUE	ts1	92	3	coverage_uncertain	note	2	q:92:3:2							Pass 1 reports that ma in the oath expression is live between relative and masdariyya readings while the visible object syntax of the creation verb is unaffected.
ae:v3:s093:006:pass2:issue:s1	pass2	ISSUE	s1	93	6	upstream_clause_issue	warning	2	q:93:6:2							FRAME v1 has no explicit subject and no prodrop marker despite finite 3ms يَجِدْكَ.
ae:v3:s093:007:pass2:issue:s1	pass2	ISSUE	s1	93	7	upstream_clause_issue	warning	2	q:93:7:2							FRAME v1 has no explicit subject and no prodrop marker despite finite 3ms وَجَدَكَ.
ae:v3:s093:008:pass2:issue:s1	pass2	ISSUE	s1	93	8	upstream_clause_issue	warning	2	q:93:8:2							FRAME v1 has no explicit subject and no prodrop marker despite finite 3ms وَجَدَكَ.
ae:v3:s093:006:pass3:issue:ts1	pass3	ISSUE	ts1	93	6	upstream_evidence_missing	warning	2	q:93:6:2							Pass 2 reports that FRAME v1 lacks an explicit subject or prodrop marker despite finite 3ms yajidka; subject-support projection from that frame is therefore not added.
ae:v3:s093:007:pass3:issue:ts1	pass3	ISSUE	ts1	93	7	upstream_evidence_missing	warning	2	q:93:7:2							Pass 2 reports that FRAME v1 lacks an explicit subject or prodrop marker despite finite 3ms wajadaka; subject-support projection from that frame is therefore not added.
ae:v3:s093:008:pass3:issue:ts1	pass3	ISSUE	ts1	93	8	upstream_evidence_missing	warning	2	q:93:8:2							Pass 2 reports that FRAME v1 lacks an explicit subject or prodrop marker despite finite 3ms wajadaka; subject-support projection from that frame is therefore not added.
ae:v3:s094:003:pass1:issue:s1	pass1	ISSUE	s1	94	3	schema_limitation	warning	1	q:94:3:1							ٱلَّذِىٓ is relative to a head in 94:2, but Pass 1 forbids cross-ayah links, so no relative_modification parent is written.
ae:v3:s094:008:pass2:issue:sr_s1	pass2	ISSUE	sr_s1	94	8	coverage_uncertain	note	surah								Short single-pericope surah audited: the 1cp divine speaker and 2ms addressee chains are already covered throughout the base, and ٱلْعُسْرِ in 94:6 is locally linked to 94:5; no additive long-range SR_XREF is needed.
ae:v3:s094:008:pass2:issue:src_s1	pass2	ISSUE	src_s1	94	8	coverage_uncertain	note	surah								No surface refrain formula with 3 or more instances was detected in S94; the hardship/ease formula occurs only twice at 94:5-6.
ae:v3:s095:008:pass2:issue:sr_s1	pass2	ISSUE	sr_s1	95	8	coverage_uncertain	note	surah								Short single-pericope surah audited the oath frame, ٱلْإِنسَٰنَ, divine_speaker, ٱلَّذِينَ ءَامَنُوا۟, and single_addressee chains; Pass 2 already covers the visible local references and no additive long-range SR_XREF is licensed.
ae:v3:s095:008:pass2:issue:src_s1	pass2	ISSUE	src_s1	95	8	coverage_uncertain	note	surah								No verbatim or near-verbatim surface refrain with 3+ instances detected in canonical Surah 95.
ae:v3:s095:006:pass3:issue:ts1	pass3	ISSUE	ts1	95	6	coverage_uncertain	warning	12	q:95:6:12							The supplied word data says مَمْنُون carries sharply distinct root senses, but no supplied Pass 1 or Pass 2 ambiguity row records the live readings; translation should avoid silently resolving this lexical ambiguity.
ae:v3:s096:004:pass1:issue:s1	pass1	ISSUE	s1	96	4	source_data_unclear	warning	2	q:96:4:2							عَلَّمَ is syntactically a verb, but the input marks is_verb false, so no FRAME row is emitted.
ae:v3:s096:004:pass1:issue:s2	pass1	ISSUE	s2	96	4	schema_limitation	note	1	q:96:4:1							ٱلَّذِى signals relative syntax, but the modified head is in 96:3 and cross-ayah clause links are outside this pass.
ae:v3:s096:005:pass1:issue:s1	pass1	ISSUE	s1	96	5	source_data_unclear	warning	1	q:96:5:1							عَلَّمَ is syntactically a verb, but the input marks is_verb false, so no FRAME row is emitted.
ae:v3:s096:009:pass1:issue:s1	pass1	ISSUE	s1	96	9	schema_limitation	note	3	q:96:9:3							يَنْهَى takes عَبْدًا in 96:10, but cross-ayah attachments are outside this pass.
ae:v3:s096:010:pass1:issue:s1	pass1	ISSUE	s1	96	10	schema_limitation	note	1	q:96:10:1							عَبْدًا is the local continuation of يَنْهَى in 96:9, but cross-ayah attachment is not permitted.
ae:v3:s096:004:pass2:issue:s1	pass2	ISSUE	s1	96	4	upstream_clause_issue	warning	2	q:96:4:2							Pass 1 records عَلَّمَ as syntactically verbal but emits no FRAME because the input marks it non-verb, so Pass 2 cannot add its implicit subject row.
ae:v3:s096:005:pass2:issue:s1	pass2	ISSUE	s1	96	5	upstream_clause_issue	warning	1	q:96:5:1							Pass 1 records عَلَّمَ as syntactically verbal but emits no FRAME because the input marks it non-verb, so Pass 2 cannot add its implicit subject row.
ae:v3:s096:004:pass3:issue:ts1	pass3	ISSUE	ts1	96	4	upstream_evidence_missing	warning	2	q:96:4:2							Pass 1 reports عَلَّمَ as syntactically verbal but emits zero FRAME rows because the input marks is_verb=false, so frame-derived transfer rows cannot be projected from the supplied upstream rows.
ae:v3:s096:005:pass3:issue:ts1	pass3	ISSUE	ts1	96	5	upstream_evidence_missing	warning	1	q:96:5:1							Pass 1 reports عَلَّمَ as syntactically verbal but emits zero FRAME rows because the input marks is_verb=false, so frame-derived transfer rows for the main teaching verb cannot be projected.
ae:v3:s096:010:pass3:issue:ts1	pass3	ISSUE	ts1	96	10	translation_bias_risk	warning	1	q:96:10:1							عَبْدًا is indefinite and unnamed in the supplied Arabic evidence, so preserve the Arabic description unless supplied evidence grammatically fixes an identity.
ae:v3:s096:018:pass3:issue:ts1	pass3	ISSUE	ts1	96	18	translation_bias_risk	warning	2	q:96:18:2							ٱلزَّبَانِيَةَ is definite but its conventional identity is not grammatically fixed by the supplied Arabic evidence; preserve the Arabic designation unless supplied evidence fixes an identity.
ae:v3:s097:001:pass3:issue:ts1	pass3	ISSUE	ts1	97	1	coverage_uncertain	warning	2	q:97:1:2							The supplied evidence does not identify the referent of the هُ object suffix on أَنزَلْنَٰهُ; avoid naming it unless external evidence is explicitly supplied.
ae:v3:s097:004:pass3:issue:ts1	pass3	ISSUE	ts1	97	4	translation_bias_risk	warning	4	q:97:4:4							ٱلرُّوحُ is definite but the supplied Arabic evidence identifies it only as a conjoined co-subject; preserve the Arabic description unless supplied evidence grammatically fixes a named identity.
ae:v3:s098:001:pass2:issue:src_s1	pass2	ISSUE	src_s1	98	1	coverage_uncertain	note									No surface refrain chain of 3+ instances was detected in Surah 98; repeated formulas are limited to two instances or single-word recurrence.
ae:v3:s099:001:pass2:issue:src_s1	pass2	ISSUE	src_s1	99	1	coverage_uncertain	note									No verbatim or near-verbatim surface refrain chain with 3 or more instances was detected in Surah 99.
ae:v3:s100:001:pass2:issue:src_s1	pass2	ISSUE	src_s1	100	1	coverage_uncertain	note									No surface refrain chain of 3+ verbatim or near-verbatim instances was detected in Surah 100.
ae:v3:s100:008:pass3:issue:ts1	pass3	ISSUE	ts1	100	8	coverage_uncertain	warning	2	q:100:8:2							The supplied word analysis marks the lām of لِحُبِّ as causative or specificative, but no upstream choice-set row represents this translation-forcing ambiguity.
ae:v3:s101:006:pass1:issue:s1	pass1	ISSUE	s1	101	6	schema_limitation	note	2	q:101:6:2							أَمَّا مَن ثَقُلَتْ مَوَازِينُهُ has its visible apodosis in 101:7, but this pass forbids cross-ayah links.
ae:v3:s101:008:pass1:issue:s1	pass1	ISSUE	s1	101	8	schema_limitation	note	2	q:101:8:2							أَمَّا مَنْ خَفَّتْ مَوَازِينُهُ has its visible apodosis in 101:9, but this pass forbids cross-ayah links.
ae:v3:s102:005:pass1:issue:s1	pass1	ISSUE	s1	102	5	schema_limitation	warning	2	q:102:5:2							لَوْ marks a condition, but the apodosis is not present in this ayah, so no conditional_protasis link is emitted.
ae:v3:s102:001:pass2:issue:src_s1	pass2	ISSUE	src_s1	102	1	coverage_uncertain	note									No surface refrain chain of 3+ verbatim or near-verbatim formula instances was detected in Surah 102.
ae:v3:s103:001:pass2:issue:src_s1	pass2	ISSUE	src_s1	103	1	coverage_uncertain	note									No surface refrain chain of 3+ verbatim or near-verbatim instances was detected in Surah 103.
ae:v3:s104:002:pass1:issue:s1	pass1	ISSUE	s1	104	2	schema_limitation	warning	1	q:104:2:1							ٱلَّذِى is a relative trigger whose antecedent is in 104:1, so a required relative_modification link would be cross-ayah.
ae:v3:s104:005:pass1:issue:s1	pass1	ISSUE	s1	104	5	schema_limitation	warning	1	q:104:5:1							وَ visibly coordinates with the preceding mention of ٱلْحُطَمَةِ in 104:4, but the coordinating parent is outside this ayah.
ae:v3:s104:007:pass1:issue:s1	pass1	ISSUE	s1	104	7	schema_limitation	warning	1	q:104:7:1							ٱلَّتِى is a relative trigger modifying نَارُ ٱللَّهِ ٱلْمُوقَدَةُ in 104:6, so a required relative_modification link would be cross-ayah.
ae:v3:s104:009:pass1:issue:s1	pass1	ISSUE	s1	104	9	schema_limitation	warning	1	q:104:9:1							فِى عَمَدٍ is a PP whose semantic governor is in the previous ayah, so no local head is available for a prep_complement without a cross-ayah link.
ae:v3:s104:001:pass2:issue:src_s1	pass2	ISSUE	src_s1	104	1	coverage_uncertain	note									No verbatim or near-verbatim surface refrain chain of 3+ instances was detected in Surah 104.
ae:v3:s104:006:pass2:issue:s1	pass2	ISSUE	s1	104	6	upstream_clause_issue	warning	1	q:104:6:1							104:6 is supplied as predicate of an implied prior subject in the word data, but Pass 1 has no clause row and the Pass 2 schema has no omitted-subject ellipsis type.
ae:v3:s104:009:pass2:issue:s1	pass2	ISSUE	s1	104	9	upstream_clause_issue	warning	1	q:104:9:1							فِى عَمَدٍ is supplied as a PP whose semantic governor is in 104:8, but Pass 1 has no local clause or cross-ayah attachment for it.
ae:v3:s104:006:pass3:issue:ts1	pass3	ISSUE	ts1	104	6	upstream_evidence_missing	warning	1	q:104:6:1							Pass 2 reports that 104:6 lacks a Pass 1 clause row for the implied predication, so clause-scoped support for the definition cannot cite a local CLAUSE row.
ae:v3:s104:009:pass3:issue:ts1	pass3	ISSUE	ts1	104	9	coverage_uncertain	warning	1	q:104:9:1							The input notes that فِى عَمَدٍ may be locative or instrumental, but Pass 1 supplies no cross-ayah attachment or ambiguity row, so the local PP role should not be forced from the supplied evidence.
ae:v3:s105:001:pass2:issue:src_s1	pass2	ISSUE	src_s1	105	1	coverage_uncertain	note									No verbatim or near-verbatim surface refrain of 3+ instances detected in Surah 105.
ae:v3:s105:001:pass3:issue:ts1	pass3	ISSUE	ts1	105	1	translation_bias_risk	warning	7	q:105:1:7							أَصْحَٰبِ ٱلْفِيلِ is a definite description; the supplied evidence does not grammatically identify the group beyond the Arabic description.
ae:v3:s105:004:pass3:issue:ts1	pass3	ISSUE	ts1	105	4	coverage_uncertain	note	3	q:105:4:3							The possible explicative and source readings for مِن are present in the supplied word grammar but are not represented as a Pass 1 choice set.
ae:v3:s106:004:pass1:issue:s1	pass1	ISSUE	s1	106	4	schema_limitation	warning	1	q:106:4:1							The antecedent of ٱلَّذِىٓ is رَبَّ in 106:3, but Pass 1 forbids cross-ayah links, so only the local coordination is linked.
ae:v3:s106:001:pass2:issue:src_s1	pass2	ISSUE	src_s1	106	1	coverage_uncertain	note									No verbatim or near-verbatim surface refrain of 3+ instances detected in Surah 106.
ae:v3:s106:001:pass3:issue:ts1	pass3	ISSUE	ts1	106	1	coverage_uncertain	note	1	q:106:1:1							The supplied word grammar lists possible lām functions, but no supplied Pass 1 choice set fixes whether the lām is causal, purpose-like, or exclamatory.
