unit_id	row_kind	source_pass	source_rtype	source_local_id	sura	ayah	support_unit_id	support_type	anchor_wid	anchor_unit_id	clause_raw	clause_unit_id	attachment_raw	attachment_unit_ids	frame_raw	frame_unit_id	xref_raw	xref_unit_ids	implicit_raw	implicit_unit_ids	ellipsis_raw	ellipsis_unit_ids	choice_set_raw	choice_set_unit_id	role	scope	force	construction	source	window	window_relation	window_scope	related_wids	related_word_unit_ids	related_clauses	related_unresolved_wids	related_clause_unit_ids	related_xref_unit_ids	related_unresolved_refs	reading	status	confidence	evidence	translation_instruction	risk	reason
ae:v3:s071:013:pass3:support:t1	support	pass3	SUPPORT	t1	71	13	ae:v3:s071:013:pass3:support:t1	construction_unit	1	q:71:13:1	c1	ae:v3:s071:013:pass1:clause:c1																ma_lakum_diagnostic													syntactically_forced	high	local_syntax;word_order	preserve_surface_force	Word-by-word rendering of مَّا لَكُمْ may lose the diagnostic force of the interrogative expression.	Pass 1 analyzes مَّا لَكُمْ as an interrogative nominal expression with لَكُمْ supplying the predicate.
ae:v3:s071:013:pass3:support:t2	support	pass3	SUPPORT	t2	71	13	ae:v3:s071:013:pass3:support:t2	surface_force	1	q:71:13:1	c1	ae:v3:s071:013:pass1:clause:c1															rhetorical_question_candidate														strongly_licensed	high	interrogative_continuity;local_syntax	preserve_surface_force	Target language may flatten the interrogative rebuke into a neutral information question.	The مَّا لَكُمْ construction questions the addressees' condition and is explained by the following negated clause.
ae:v3:s071:013:pass3:support:t3	support	pass3	SUPPORT	t3	71	13	ae:v3:s071:013:pass3:support:t3	scope	3	q:71:13:3	c2	ae:v3:s071:013:pass1:clause:c2	a3	ae:v3:s071:013:pass1:attach:a3												negation															strongly_licensed	high	local_syntax	preserve_scope	The negation must scope over تَرْجُونَ and its object phrase rather than only over an adjacent word.	Pass 1 attaches لَا as the negating particle for the following imperfect تَرْجُونَ.
ae:v3:s071:013:pass3:support:t4	support	pass3	SUPPORT	t4	71	13	ae:v3:s071:013:pass3:support:t4	referent_resolution_risk	4	q:71:13:4									i1	ae:v3:s071:013:pass2:impl:i1																					strongly_licensed	high	agreement;local_syntax	target_language_may_require_resolution	If the target language requires an explicit subject for تَرْجُونَ, it should preserve the second-person plural addressee frame.	Pass 2 marks the 2mp subject agreement of تَرْجُونَ as controlled by the addressee phrase in مَّا لَكُمْ.
ae:v3:s071:014:pass3:support:t1	support	pass3	SUPPORT	t1	71	14	ae:v3:s071:014:pass3:support:t1	particle_function	2	q:71:14:2			a3	ae:v3:s071:014:pass1:attach:a3														qad_with_perfect													strongly_licensed	high	local_syntax	preserve_surface_force	Target language may omit the perfect-aspect certainty signaled by قَدْ or over-lexicalize it as a separate event.	Pass 1 marks قَدْ as the particle modifying خَلَقَكُمْ with perfect-aspect certainty.
ae:v3:s071:014:pass3:support:t2	support	pass3	SUPPORT	t2	71	14	ae:v3:s071:014:pass3:support:t2	semantic_role	4	q:71:14:4			a2	ae:v3:s071:014:pass1:attach:a2											state																strongly_licensed	high	case_government;local_syntax	preserve_argument_role	أَطْوَارًا may be mistaken for a direct object unless its state or manner role in the creation clause is preserved.	Pass 1 marks أَطْوَارًا as a circumstantial accusative giving the state or manner of خَلَقَكُمْ.
ae:v3:s071:015:pass3:support:t1	support	pass3	SUPPORT	t1	71	15	ae:v3:s071:015:pass3:support:t1	surface_force	1	q:71:15:1	c1	ae:v3:s071:015:pass1:clause:c1	a1	ae:v3:s071:015:pass1:attach:a1													rhetorical_question_candidate														syntactically_forced	high	local_syntax;interrogative_continuity	preserve_surface_force	The أَلَمْ question may need to be rendered as a forceful appeal rather than a neutral request for visual information.	Pass 1 analyzes أَلَمْ تَرَوْا as a negated interrogative matrix clause governing the embedded question.
ae:v3:s071:015:pass3:support:t2	support	pass3	SUPPORT	t2	71	15	ae:v3:s071:015:pass3:support:t2	scope	1	q:71:15:1	c1	ae:v3:s071:015:pass1:clause:c1	a1	ae:v3:s071:015:pass1:attach:a1												negation															syntactically_forced	high	local_syntax	preserve_scope	The negative-jussive scope of أَلَمْ must remain attached to تَرَوْا and not to the embedded creation clause.	Pass 1 marks أَلَمْ as governing the jussive imperfect تَرَوْا in the matrix question.
ae:v3:s071:015:pass3:support:t3	support	pass3	SUPPORT	t3	71	15	ae:v3:s071:015:pass3:support:t3	construction_unit	3	q:71:15:3	c2	ae:v3:s071:015:pass1:clause:c2	a2	ae:v3:s071:015:pass1:attach:a2														embedded_question													syntactically_forced	high	local_syntax	preserve_scope	The embedded كَيْفَ question is the content of تَرَوْا, so target syntax should not make it an independent question detached from the matrix verb.	Pass 1 attaches كَيْفَ خَلَقَ ٱللَّهُ سَبْعَ سَمَٰوَٰتٍ طِبَاقًا as the clausal complement of تَرَوْا.
ae:v3:s071:015:pass3:support:t4	support	pass3	SUPPORT	t4	71	15	ae:v3:s071:015:pass3:support:t4	semantic_role	8	q:71:15:8			a7	ae:v3:s071:015:pass1:attach:a7											state																strongly_licensed	high	case_government;local_syntax	preserve_argument_role	طِبَاقًا should qualify the created heavens as a state or manner, not become a separate created object.	Pass 1 marks طِبَاقًا as the layered condition of سَمَٰوَٰتٍ.
ae:v3:s071:016:pass3:support:t1	support	pass3	SUPPORT	t1	71	16	ae:v3:s071:016:pass3:support:t1	referent_resolution_risk	4	q:71:16:4							r1	ae:v3:s071:016:pass2:xref:r1																							strongly_licensed	high	agreement;discourse_proximity	target_language_may_require_resolution	The feminine plural suffix in فِيهِنَّ may need an explicit antecedent so it is not attached to the moon or sun.	Pass 2 resolves the suffix to سَمَٰوَٰتٍ in 71:15 by agreement and discourse proximity.
ae:v3:s071:016:pass3:support:t2	support	pass3	SUPPORT	t2	71	16	ae:v3:s071:016:pass3:support:t2	context_window	4	q:71:16:4							r1	ae:v3:s071:016:pass2:xref:r1												71:15-16	short_window	intra_surah	4;7	q:71:16:4;q:71:16:7							strongly_licensed	high	cross_ayah_continuity;discourse_proximity	recommend_reading_window	A single-ayah rendering may obscure that فِيهِنَّ points back to the heavens named in the previous ayah.	Pass 2 supplies the antecedent of the 3fp suffix from 71:15 rather than from within 71:16.
ae:v3:s071:016:pass3:support:t3	support	pass3	SUPPORT	t3	71	16	ae:v3:s071:016:pass3:support:t3	construction_unit	2	q:71:16:2					v1	ae:v3:s071:016:pass1:frame:v1												double_object_jعل					2;3;5	q:71:16:2;q:71:16:3;q:71:16:5							syntactically_forced	high	case_government;local_syntax	preserve_argument_role	The first جَعَلَ clause has object plus predicate complement, which can be mistranslated as two simple objects.	Pass 1 marks ٱلْقَمَرَ and نُورًا as the two accusative complements of double-object جَعَلَ.
ae:v3:s071:016:pass3:support:t4	support	pass3	SUPPORT	t4	71	16	ae:v3:s071:016:pass3:support:t4	construction_unit	7	q:71:16:7					v2	ae:v3:s071:016:pass1:frame:v2												double_object_jعل					7;8;9	q:71:16:7;q:71:16:8;q:71:16:9							syntactically_forced	high	case_government;parallelism	preserve_argument_role	The second جَعَلَ clause parallels the first with an object plus predicate complement, not two unrelated objects.	Pass 1 marks ٱلشَّمْسَ and سِرَاجًا as the two accusative complements of the repeated جَعَلَ.
ae:v3:s071:017:pass3:support:t1	support	pass3	SUPPORT	t1	71	17	ae:v3:s071:017:pass3:support:t1	semantic_role	4	q:71:17:4			a3	ae:v3:s071:017:pass1:attach:a3	v1	ae:v3:s071:017:pass1:frame:v1									source				verb plus مِن complement												syntactically_forced	high	case_government;local_syntax	preserve_argument_role	The مِنَ phrase should preserve a source or origin relation rather than becoming a bare location.	Pass 1 attaches ٱلْأَرْضِ to أَنۢبَتَكُم through the governed مِنَ complement.
ae:v3:s071:017:pass3:support:t2	support	pass3	SUPPORT	t2	71	17	ae:v3:s071:017:pass3:support:t2	construction_unit	6	q:71:17:6			a4	ae:v3:s071:017:pass1:attach:a4														cognate_accusative													syntactically_forced	high	morphology;case_government	avoid_lexicalizing_particle_twice	Target language may duplicate the root sense if نَبَاتًا is rendered as an independent object rather than cognate reinforcement.	Pass 1 marks نَبَاتًا as a cognate accusative sharing the root of أَنۢبَتَكُم.
ae:v3:s071:018:pass3:support:t1	support	pass3	SUPPORT	t1	71	18	ae:v3:s071:018:pass3:support:t1	referent_resolution_risk	3	q:71:18:3							r2	ae:v3:s071:018:pass2:xref:r2																							strongly_licensed	high	agreement;discourse_proximity	target_language_may_require_resolution	The 3fs suffix in فِيهَا may need an explicit antecedent so it is not read as a new unstated place.	Pass 2 resolves فِيهَا to ٱلْأَرْضِ in 71:17 by agreement and discourse proximity.
ae:v3:s071:018:pass3:support:t2	support	pass3	SUPPORT	t2	71	18	ae:v3:s071:018:pass3:support:t2	context_window	3	q:71:18:3							r2	ae:v3:s071:018:pass2:xref:r2												71:17-18	short_window	intra_surah	3;5	q:71:18:3;q:71:18:5							strongly_licensed	high	cross_ayah_continuity;discourse_proximity	recommend_reading_window	A single-ayah rendering may obscure that the return location is the earth named in the previous ayah.	Pass 2 identifies the suffix in فِيهَا through the preceding ٱلْأَرْضِ.
ae:v3:s071:018:pass3:support:t3	support	pass3	SUPPORT	t3	71	18	ae:v3:s071:018:pass3:support:t3	referent_resolution_risk	2	q:71:18:2									i1	ae:v3:s071:018:pass2:impl:i1																					strongly_licensed	high	agreement;discourse_proximity	target_language_may_require_resolution	If an overt subject is required, the subject of يُعِيدُ should continue the prior divine subject rather than the addressees.	Pass 2 marks the 3ms omitted subject of يُعِيدُ with ٱللَّهُ in 71:17 as the accessible antecedent.
ae:v3:s071:018:pass3:support:t4	support	pass3	SUPPORT	t4	71	18	ae:v3:s071:018:pass3:support:t4	construction_unit	5	q:71:18:5									i2	ae:v3:s071:018:pass2:impl:i2								coordinated_shared_subject					2;5	q:71:18:2;q:71:18:5							strongly_licensed	high	coordination;parallelism	target_language_may_require_resolution	The coordinated يُخْرِجُكُمْ shares the omitted 3ms subject of يُعِيدُكُمْ, which target languages may need to repeat.	Pass 2 marks يُخْرِجُكُمْ as coordinated with يُعِيدُكُمْ and sharing its omitted subject.
ae:v3:s071:018:pass3:support:t5	support	pass3	SUPPORT	t5	71	18	ae:v3:s071:018:pass3:support:t5	construction_unit	6	q:71:18:6			a5	ae:v3:s071:018:pass1:attach:a5														cognate_accusative													syntactically_forced	high	morphology;case_government	avoid_lexicalizing_particle_twice	إِخْرَاجًا can duplicate the verb's root sense if treated as a separate object instead of cognate reinforcement.	Pass 1 marks إِخْرَاجًا as a cognate accusative for يُخْرِجُكُمْ.
ae:v3:s071:019:pass3:support:t1	support	pass3	SUPPORT	t1	71	19	ae:v3:s071:019:pass3:support:t1	semantic_role	4	q:71:19:4			a2	ae:v3:s071:019:pass1:attach:a2	v1	ae:v3:s071:019:pass1:frame:v1									beneficiary				جَعَلَ plus لِ beneficiary												syntactically_forced	high	case_government;local_syntax	preserve_argument_role	The لَكُمُ phrase should remain a beneficiary relation and not be mistaken for one of the two accusative complements.	Pass 1 attaches لَكُمُ to جَعَلَ as the governed beneficiary complement.
ae:v3:s071:019:pass3:support:t2	support	pass3	SUPPORT	t2	71	19	ae:v3:s071:019:pass3:support:t2	construction_unit	3	q:71:19:3					v1	ae:v3:s071:019:pass1:frame:v1												double_object_jعل					3;5;6	q:71:19:3;q:71:19:5;q:71:19:6							syntactically_forced	high	case_government;local_syntax	preserve_argument_role	The جَعَلَ clause presents ٱلْأَرْضَ with بِسَاطًا as its result complement, not two unrelated made objects.	Pass 1 marks ٱلْأَرْضَ and بِسَاطًا as the two accusative complements of double-object جَعَلَ.
ae:v3:s071:019:pass3:support:t3	support	pass3	SUPPORT	t3	71	19	ae:v3:s071:019:pass3:support:t3	context_window	3	q:71:19:3					v1	ae:v3:s071:019:pass1:frame:v1														71:19-20	discourse_continuation	intra_surah			c1				c1		strongly_licensed	high	cross_ayah_continuity;local_syntax	recommend_reading_window	The making of the earth as an expanse supplies the governing context for the purpose clause in 71:20.	Pass 1 and Pass 2 both connect the following لِّتَسْلُكُوا clause to the complete 71:19 making clause.
ae:v3:s071:020:pass3:support:t1	support	pass3	SUPPORT	t1	71	20	ae:v3:s071:020:pass3:support:t1	context_window	1	q:71:20:1							r1	ae:v3:s071:020:pass2:xref:r1												71:19-20	discourse_continuation	intra_surah	1;2	q:71:20:1;q:71:20:2	c1				c1		strongly_licensed	high	local_syntax;cross_ayah_continuity	recommend_reading_window	A single-ayah rendering may detach the purpose clause from the preceding making of the earth as a traversable expanse.	Pass 2 marks the purpose lām as linking تَسْلُكُوا to the complete clause in 71:19.
ae:v3:s071:020:pass3:support:t2	support	pass3	SUPPORT	t2	71	20	ae:v3:s071:020:pass3:support:t2	scope	1	q:71:20:1	c1	ae:v3:s071:020:pass1:clause:c1	a1	ae:v3:s071:020:pass1:attach:a1												purpose															syntactically_forced	high	local_syntax	preserve_scope	The lām should project purpose or result over تَسْلُكُوا rather than be lexicalized as an independent preposition.	Pass 1 marks لِّ as the purpose particle governing the following verb.
ae:v3:s071:020:pass3:support:t3	support	pass3	SUPPORT	t3	71	20	ae:v3:s071:020:pass3:support:t3	referent_resolution_risk	3	q:71:20:3							r2	ae:v3:s071:020:pass2:xref:r2																							strongly_licensed	high	agreement;discourse_proximity	target_language_may_require_resolution	The 3fs suffix in مِنْهَا may need explicit recovery as the earth from 71:19, not an unspecified source.	Pass 2 resolves مِنْهَا to ٱلْأَرْضَ in the preceding ayah by agreement and discourse proximity.
ae:v3:s071:020:pass3:support:t4	support	pass3	SUPPORT	t4	71	20	ae:v3:s071:020:pass3:support:t4	semantic_role	3	q:71:20:3			a2	ae:v3:s071:020:pass1:attach:a2	v1	ae:v3:s071:020:pass1:frame:v1									source				verb plus مِن complement												syntactically_forced	high	case_government;local_syntax	preserve_argument_role	The مِنْهَا phrase marks the source domain for the traversed routes and should not displace سُبُلًا as the object.	Pass 1 attaches مِنْهَا to تَسْلُكُوا as the governed مِن source complement.
ae:v3:s071:021:pass3:support:t1	support	pass3	SUPPORT	t1	71	21	ae:v3:s071:021:pass3:support:t1	construction_unit	3	q:71:21:3							src1	ae:v3:s071:021:pass2:xref:src1										vocative_formula													strongly_licensed	high	formulaic_construction;quotation	preserve_compression_if_target_language_allows	The vocative formula should remain an address, not be expanded into a separate possessive noun phrase unless target grammar requires it.	rabb opens quoted petition and Pass 2 links it to the recurring petition-opening formula.
