root_arabic	form_tag	form_tag_available	instance_count	total_attach	partner_count	top_partner_root	top_partner_form_tag	top_partner_count	top_partner_ratio	constraint_ratio	collocation_entropy	batch_count	low_occurrence
ن ع م	PV:II	True	1	1	1	ك ر م	PV:IV	1	1.0	1.0	0.0	1	True
ن ع م	PV:IV	True	17	11	5	أ ل ه	NOUN_PROP	5	0.455	0.294	2.04	13	False
ن ع م	UNINFLECTED_VERB	True	18	17	12	أ ج ر	GERUND	3	0.176	0.167	3.455	14	False
ن غ ض	IV:IV	True	1	2	2	ر أ س	NOUN_CONCRETE	1	0.5	1.0	1.0	1	True
ن ف ث	ADJ_INTENS	True	1	2	2	ش ر ر	NOUN_ABSTRACT	1	0.5	1.0	1.0	1	True
ن ف ح	GERUND_INSTANT	True	1	2	2	ع ذ ب	NOUN_ABSTRACT	1	0.5	1.0	1.0	1	True
ن ف خ	CV:I	True	1	1	1	ق و ل	PV:I	1	1.0	1.0	0.0	1	True
ن ف خ	GERUND_INSTANT	True	1	2	2	ن ف خ	PV_PASS:I	1	0.5	1.0	1.0	1	True
ن ف خ	IV:I	True	2	1	1	خ ل ق	IV:I	1	1.0	0.5	0.0	2	True
ن ف خ	IV_PASS:I	True	4	6	3	ص و ر	NOUN_CONCRETE	4	0.667	1.0	1.252	4	True
ن ف خ	PV:I	True	5	9	4	ر و ح	NOUN_ABSTRACT	5	0.556	1.0	1.658	5	False
ن ف خ	PV_PASS:I	True	7	8	3	ص و ر	NOUN_CONCRETE	6	0.75	0.857	1.061	6	False
ن ف د	IV:I	True	2	3	3	ب ق ي	NOUN_ACTIVE_PART	1	0.333	0.5	1.585	2	True
ن ف د	PV:I	True	2	3	3	ب ح ر	NOUN_CONCRETE	1	0.333	0.5	1.585	2	True
ن ف ذ	IV:I	True	2	2	2	س ل ط	NOUN_ABSTRACT	1	0.5	0.5	1.0	1	True
ن ف ر	ADJ_QUALIT	True	1	1	1	ك ث ر	ADJ_COMP	1	1.0	1.0	0.0	1	True
ن ف ر	CV:I	True	4	6	6	ث ب ت	NOUN_CONCRETE	1	0.167	0.25	2.585	2	True
ن ف ر	GERUND	True	5	5	5	ز و د	PV:I	1	0.2	0.2	2.322	4	False
ن ف ر	IV:I	True	3	3	3	ح ر ر	NOUN_CONCRETE	1	0.333	0.333	1.585	1	True
ن ف ر	NOUN_ACTIVE_PART	True	1	1	1	ح م ر	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ن ف ر	NOUN_CONCRETE	True	3	6	5	ج ن ن	NOUN_CONCRETE	2	0.333	0.667	2.252	3	True
ن ف ر	PV:I	True	1	2	2	ط و ف	NOUN_CONCRETE	1	0.5	1.0	1.0	1	True
ن ف س	IV:VI	True	1	1	1	ن ف س	NOUN_ACTIVE_PART	1	1.0	1.0	0.0	1	True
ن ف س	IV_PASS:I	True	1	1	1	أ ر ض	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ن ف س	NOUN_ABSTRACT	True	274	293	160	ك ل ل	NOUN_ABSTRACT	23	0.078	0.084	6.749	62	False
ن ف س	NOUN_ACTIVE_PART	True	1	1	1	ن ف س	IV:VI	1	1.0	1.0	0.0	1	True
ن ف س	NOUN_CONCRETE	True	21	25	18	م و ل	NOUN_CONCRETE	6	0.24	0.286	3.863	4	False
ن ف ش	NOUN_PASSIVE_PART	True	1	1	1	ع ه ن	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ن ف ش	PV:I	True	1	1	1	غ ن م	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ن ف ض	IV:VII	True	1	1	1	ن ف ق	IV:IV	1	1.0	1.0	0.0	1	True
ن ف ع	GERUND	True	11	17	5	ض ر ر	GERUND	7	0.412	0.636	1.902	11	False
ن ف ع	IV:I	True	28	43	23	ض ر ر	IV:I	6	0.14	0.214	4.176	22	False
ن ف ع	NOUN_ABSTRACT	True	8	9	8	أ ن س	NOUN_CONCRETE	2	0.222	0.25	2.948	7	False
ن ف ع	PV:I	True	3	4	4	أ م ن	GERUND	1	0.25	0.333	2.0	3	True
ن ف ق	CV:IV	True	13	20	17	أ م ن	PV:IV	2	0.1	0.154	4.022	10	False
ن ف ق	GERUND	True	4	5	5	خ ش ي	GERUND	1	0.2	0.25	2.322	2	True
ن ف ق	IV:I	True	1	1	1	س ب ل	NOUN_ABSTRACT	1	1.0	1.0	0.0	1	True
ن ف ق	IV:IV	True	40	43	25	م و ل	NOUN_CONCRETE	7	0.163	0.175	4.301	15	False
ن ف ق	NOUN_ABSTRACT	True	1	1	1	ن ف ق	PV:IV	1	1.0	1.0	0.0	1	True
ن ف ق	NOUN_ACTIVE_PART	True	33	37	23	ك ف ر	NOUN_ACTIVE_PART	6	0.162	0.182	4.229	10	False
ن ف ق	NOUN_CONCRETE	True	3	6	6	أ ر ض	NOUN_CONCRETE	1	0.167	0.333	2.585	2	True
ن ف ق	PV:IV	True	14	8	7	ق ت ل	PV:III	2	0.25	0.143	2.75	8	False
ن ف ل	NOUN_ABSTRACT	True	2	1	1	و ه ب	PV:I	1	1.0	0.5	0.0	2	True
ن ف ل	NOUN_CONCRETE	True	2	4	3	أ ل ه	NOUN_PROP	2	0.5	1.0	1.5	1	True
ن ق ب	GERUND	True	1	1	1	ط و ع	PV:X	1	1.0	1.0	0.0	1	True
ن ق ب	NOUN_CONCRETE	True	1	1	1	ث ن ي	NOUN_NUM	1	1.0	1.0	0.0	1	True
ن ق ب	PV:II	True	1	2	2	ب ل د	NOUN_CONCRETE	1	0.5	1.0	1.0	1	True
ن ق ذ	IV:I	True	1	1	1	غ ن ي	IV:I	1	1.0	1.0	0.0	1	True
ن ق ر	NOUN_CONCRETE	True	2	2	2	أ ت ي	IV:IV	1	0.5	0.5	1.0	1	True
ن ق ر	NOUN_INSTRUMENT	True	1	1	1	ن ق ر	PV_PASS:I	1	1.0	1.0	0.0	1	True
ن ق ر	PV_PASS:I	True	1	1	1	ن ق ر	NOUN_INSTRUMENT	1	1.0	1.0	0.0	1	True
ن ق ص	CV:I	True	1	2	2	ق ل ل	ADJ_QUALIT	1	0.5	1.0	1.0	1	True
ن ق ص	GERUND	True	2	4	4	ث م ر	NOUN_CONCRETE	1	0.25	0.5	2.0	2	True
ن ق ص	IV:I	True	6	10	9	ط ر ف	NOUN_CONCRETE	2	0.2	0.333	3.122	6	False
ن ق ص	NOUN_PASSIVE_PART	True	1	1	1	غ ي ر	EXCEPT_NOUN	1	1.0	1.0	0.0	1	True
ن ق ض	GERUND	True	2	7	6	و ث ق	NOUN_ABSTRACT	2	0.286	1.0	2.522	2	True
ن ق ض	IV:I	True	5	13	10	ب ع د	NOUN_ABSTRACT	2	0.154	0.4	3.239	4	False
ن ق ض	PV:I	True	1	3	3	ب ع د	NOUN_ABSTRACT	1	0.333	1.0	1.585	1	True
ن ق ض	PV:IV	True	1	1	1	ظ ه ر	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ن ق ع	NOUN_CONCRETE	True	1	1	1	أ ث ر	PV:I	1	1.0	1.0	0.0	1	True
ن ق م	GERUND	True	4	4	1	ذ و و	NOUN_FIVE	4	1.0	1.0	0.0	4	True
ن ق م	IV:VIII	True	1	1	1	أ ل ه	NOUN_PROP	1	1.0	1.0	0.0	1	True
ن ق م	NOUN_ACTIVE_PART	True	3	2	2	ج ر م	NOUN_ACTIVE_PART	1	0.5	0.333	1.0	3	True
ن ق م	PV:VIII	True	5	3	3	ج ي أ	PV:I	1	0.333	0.2	1.585	4	False
ن ك ب	NOUN_ACTIVE_PART	True	1	1	1	ص ر ط	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ن ك ب	NOUN_TIME_PLACE	True	1	1	1	م ش ي	CV:I	1	1.0	1.0	0.0	1	True
ن ك ث	IV:I	True	3	1	1	ن ف س	NOUN_ABSTRACT	1	1.0	0.333	0.0	3	True
ن ك ث	NOUN_CONCRETE	True	1	1	1	ن ق ض	PV:I	1	1.0	1.0	0.0	1	True
ن ك ث	PV:I	True	3	5	4	ي م ن	NOUN_CONCRETE	2	0.4	0.667	1.922	2	True
ن ك ح	CV:I	True	2	4	4	أ ت ي	CV:IV	1	0.25	0.5	2.0	1	True
ن ك ح	CV:IV	True	1	1	1	أ ي م	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ن ك ح	GERUND	True	5	5	4	ع ق د	NOUN_ABSTRACT	2	0.4	0.4	1.922	3	False
ن ك ح	IV:I	True	11	12	7	ز ن ي	NOUN_ACTIVE_PART	4	0.333	0.364	2.522	6	False
ن ك ح	IV:IV	True	1	1	1	ش ر ك	NOUN_ACTIVE_PART	1	1.0	1.0	0.0	1	True
ن ك ح	PV:I	True	2	3	3	أ ب و	NOUN_CONCRETE	1	0.333	0.5	1.585	2	True
ن ك د	ADJ_QUALIT	True	1	1	1	خ ر ج	IV:I	1	1.0	1.0	0.0	1	True
ن ك ر	ADJ_COMP	True	1	1	1	ص و ت	NOUN_ABSTRACT	1	1.0	1.0	0.0	1	True
ن ك ر	ADJ_QUALIT	True	1	1	1	ش ي ء	NOUN_ABSTRACT	1	1.0	1.0	0.0	1	True
ن ك ر	GERUND	True	8	7	4	ك و ن	PV:I	4	0.571	0.5	1.664	7	False
ن ك ر	IV:IV	True	2	2	2	ب ع ض	NOUN_ABSTRACT	1	0.5	0.5	1.0	2	True
ن ك ر	NOUN_ACTIVE_PART	True	6	3	2	ق و م	NOUN_CONCRETE	2	0.667	0.333	0.918	6	False
ن ك ر	NOUN_PASSIVE_PART	True	16	18	12	ن ه ي	IV:I	5	0.278	0.312	3.261	10	False
ن ك ر	PV:I	True	1	1	1	و ج س	PV:IV	1	1.0	1.0	0.0	1	True
ن ك ر	PV:II	True	1	2	2	ع ر ش	NOUN_CONCRETE	1	0.5	1.0	1.0	1	True
ن ك س	IV:II	True	1	1	1	خ ل ق	GERUND	1	1.0	1.0	0.0	1	True
ن ك س	NOUN_ACTIVE_PART	True	1	3	3	ج ر م	NOUN_ACTIVE_PART	1	0.333	1.0	1.585	1	True
ن ك س	PV_PASS:I	True	1	1	1	ر أ س	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ن ك ص	IV:I	True	1	2	2	ع ق ب	NOUN_CONCRETE	1	0.5	1.0	1.0	1	True
ن ك ص	PV:I	True	1	1	1	ع ق ب	NOUN_ABSTRACT	1	1.0	1.0	0.0	1	True
ن ك ف	IV:X	True	2	3	3	ع ب د	GERUND	1	0.333	0.5	1.585	1	True
ن ك ف	PV:X	True	1	1	1	ك ب ر	PV:X	1	1.0	1.0	0.0	1	True
ن ك ل	GERUND	True	2	4	4	أ خ ذ	PV:I	1	0.25	0.5	2.0	2	True
ن ك ل	NOUN_ABSTRACT	True	2	4	4	أ ل ه	NOUN_PROP	1	0.25	0.5	2.0	2	True
ن ك ل	NOUN_CONCRETE	True	1	1	1	ج ح م	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ن م ر ق	NOUN_CONCRETE	True	1	1	1	ص ف ف	NOUN_PASSIVE_PART	1	1.0	1.0	0.0	1	True
ن م ل	NOUN_CONCRETE	True	4	3	3	ع ض ض	PV:I	1	0.333	0.25	1.585	2	True
ن م م	GERUND	True	1	1	1	م ش ي	ADJ_INTENS	1	1.0	1.0	0.0	1	True
ن ه ج	NOUN_ABSTRACT	True	1	1	1	ش ر ع	GERUND_INSTANT	1	1.0	1.0	0.0	1	True
ن ه ر	ADV	True	2	3	3	أ ت ي	PV:I	1	0.333	0.5	1.585	1	True
ن ه ر	IV:I	True	2	2	2	س أ ل	NOUN_ACTIVE_PART	1	0.5	0.5	1.0	2	True
ن ه ر	NOUN_ABSTRACT	True	55	65	23	ل ي ل	NOUN_ABSTRACT	24	0.369	0.436	3.444	34	False
ن ه ر	NOUN_CONCRETE	True	54	59	17	ج ر ي	IV:I	39	0.661	0.722	2.241	32	False
ن ه ي	CV:I	True	1	2	2	ق و م	CV:IV	1	0.5	1.0	1.0	1	True
ن ه ي	CV:VIII	True	1	1	1	خ ي ر	GERUND	1	1.0	1.0	0.0	1	True
ن ه ي	GERUND_MEEM	True	2	1	1	س د ر	NOUN_CONCRETE	1	1.0	0.5	0.0	1	True
ن ه ي	IV:I	True	18	25	15	ن ك ر	NOUN_PASSIVE_PART	5	0.2	0.278	3.589	11	False
ن ه ي	IV:VI	True	1	2	2	ك و ن	PV:I	1	0.5	1.0	1.0	1	True
ن ه ي	IV:VIII	True	10	1	1	ن ف ق	NOUN_ACTIVE_PART	1	1.0	0.1	0.0	8	False
ن ه ي	NOUN_ABSTRACT	True	2	2	1	أ و ل	NOUN_CONCRETE	2	1.0	1.0	0.0	1	True
ن ه ي	NOUN_ACTIVE_PART	True	2	2	2	أ م ر	NOUN_ACTIVE_PART	1	0.5	0.5	1.0	2	True
ن ه ي	NOUN_PASSIVE_PART	True	1	2	1	ر ب ب	NOUN_CONCRETE	2	1.0	2.0	0.0	1	True
ن ه ي	PV:I	True	5	6	6	أ م ر	CV:I	1	0.167	0.2	2.585	5	False
ن ه ي	PV_PASS:I	True	7	4	4	أ خ ذ	GERUND	1	0.25	0.143	2.0	5	False
ن و ء	IV:I	True	1	2	2	ع ص ب	NOUN_CONCRETE	1	0.5	1.0	1.0	1	True
ن و ب	CV:IV	True	1	2	2	ر ب ب	NOUN_CONCRETE	1	0.5	1.0	1.0	1	True
ن و ب	NOUN_ACTIVE_PART	True	7	6	5	ع ب د	NOUN_CONCRETE	2	0.333	0.286	2.252	5	False
ن و ب	PV:IV	True	5	4	4	أ ل ه	NOUN_PROP	1	0.25	0.2	2.0	4	False
ن و ر		False	1	1	1	ف و ر	PV:I	1	1.0	1.0	0.0	1	True
ن و ر	NOUN_ABSTRACT	True	40	46	27	خ ر ج	IV:IV	6	0.13	0.15	4.469	19	False
ن و ر	NOUN_ACTIVE_PART	True	6	6	3	ك ت ب	NOUN_CONCRETE	4	0.667	0.667	1.252	6	False
ن و ر	NOUN_CONCRETE	True	149	160	95	ص ح ب	NOUN_ACTIVE_PART	20	0.125	0.134	6.026	57	False
ن و ش	GERUND	True	1	1	1	ك و ن	NOUN_TIME_PLACE	1	1.0	1.0	0.0	1	True
ن و ق	NOUN_CONCRETE	True	7	11	8	أ ل ه	NOUN_PROP	3	0.273	0.429	2.845	6	False
ن و م	GERUND	True	3	4	3	ج ع ل	PV:I	2	0.5	0.667	1.5	3	True
ن و م	GERUND_MEEM	True	4	7	6	أ ي ي	NOUN_ABSTRACT	2	0.286	0.5	2.522	4	True
ن و ن	NOUN_PROP	True	1	1	1	ذ و و	NOUN_FIVE	1	1.0	1.0	0.0	1	True
ن و ي	IV:I	True	1	1	1	ذ ك ر	GERUND	1	1.0	1.0	0.0	1	True
ن و ي	NOUN_CONCRETE	True	1	1	1	ح ب ب	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ن ي ب	IV:IV	True	3	1	1	و ك ل	PV:V	1	1.0	0.333	0.0	2	True
ن ي ل	GERUND	True	1	1	1	ن ي ل	IV:I	1	1.0	1.0	0.0	1	True
ن ي ل	IV:I	True	11	16	15	أ ل ه	NOUN_PROP	2	0.125	0.182	3.875	7	False
ه ا ء	NOUN_VERB_LIKE	True	1	1	1	ق و ل	IV:I	1	1.0	1.0	0.0	1	True
ه ا ت	CV:I	True	1	2	2	ب ر ه ن	GERUND	1	0.5	1.0	1.0	1	True
ه ا ت	NOUN_VERB_LIKE	True	3	6	3	ب ر ه ن	GERUND	3	0.5	1.0	1.459	3	True
ه ب ط	CV:I	True	7	7	4	ق و ل	PV:I	3	0.429	0.429	1.842	4	False
ه ب ط	IV:I	True	1	2	2	خ ش ي	GERUND	1	0.5	1.0	1.0	1	True
ه ب و	NOUN_CONCRETE	True	2	4	4	ب ث ث	NOUN_PASSIVE_PART	1	0.25	0.5	2.0	2	True
ه ج د	CV:V	True	1	1	1	ل ي ل	NOUN_ABSTRACT	1	1.0	1.0	0.0	1	True
ه ج ر	CV:I	True	4	7	7	ر ج ز	NOUN_ABSTRACT	1	0.143	0.25	2.807	4	True
ه ج ر	GERUND	True	1	2	2	ج م ل	ADJ_QUALIT	1	0.5	1.0	1.0	1	True
ه ج ر	IV:I	True	1	2	2	س م ر	NOUN_ACTIVE_PART	1	0.5	1.0	1.0	1	True
ه ج ر	IV:III	True	5	5	4	س ب ل	NOUN_ABSTRACT	2	0.4	0.4	1.922	2	False
ه ج ر	NOUN_ACTIVE_PART	True	8	12	12	أ ل ه	NOUN_PROP	1	0.083	0.125	3.585	7	False
ه ج ر	NOUN_PASSIVE_PART	True	1	1	1	أ خ ذ	PV:VIII	1	1.0	1.0	0.0	1	True
ه ج ر	PV:III	True	11	16	9	أ م ن	PV:IV	4	0.25	0.364	2.953	8	False
ه ج ع	IV:I	True	1	3	2	ق ل ل	ADJ_QUALIT	2	0.667	2.0	0.918	1	True
ه د د	GERUND	True	1	1	1	خ ر ر	IV:I	1	1.0	1.0	0.0	1	True
ه د د	IV:I	True	3	4	4	أ م ر	GERUND	1	0.25	0.333	2.0	2	True
ه د م	PV_PASS:II	True	1	1	1	ص م ع	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ه د ه د	NOUN_CONCRETE	True	1	1	1	ر أ ي	IV:IV	1	1.0	1.0	0.0	1	True
ه د ي	ADJ_COMP	True	7	6	5	س ب ل	NOUN_ABSTRACT	2	0.333	0.286	2.252	7	False
ه د ي	CV:I	True	3	4	3	ص ر ط	NOUN_ABSTRACT	2	0.5	0.667	1.5	3	True
ه د ي	GERUND	True	85	109	63	أ ل ه	NOUN_PROP	6	0.055	0.071	5.734	31	False
ه د ي	IV:I	True	92	133	42	أ ل ه	NOUN_PROP	42	0.316	0.457	3.966	40	False
ه د ي	IV:IV	True	4	3	3	ر ب ب	NOUN_CONCRETE	1	0.333	0.25	1.585	4	True
ه د ي	IV:VIII	True	27	15	12	ن ف س	NOUN_ABSTRACT	3	0.2	0.111	3.457	18	False
ه د ي	NOUN_ACTIVE_PART	True	30	19	10	ع ل م	ADJ_COMP	4	0.211	0.133	3.156	20	False
ه د ي	NOUN_CONCRETE	True	8	10	8	ب ل غ	IV:I	2	0.2	0.25	2.922	4	False
ه د ي	PV:I	True	48	39	23	أ ل ه	NOUN_PROP	10	0.256	0.208	4.004	22	False
ه د ي	PV:VIII	True	13	3	3	ض ل ل	PV:I	1	0.333	0.077	1.585	12	False
ه د ي	PV_PASS:I	True	3	3	2	ص ر ط	NOUN_ABSTRACT	2	0.667	0.667	0.918	2	True
ه ذ ه	DEM_PRON_F	True	1	1	1	ب ي د	IV:I	1	1.0	1.0	0.0	1	True
ه ر ب	GERUND	True	1	1	1	ع ج ز	IV:I	1	1.0	1.0	0.0	1	True
ه ر ع	IV:IV	True	2	3	2	ق و م	NOUN_CONCRETE	2	0.667	1.0	0.918	2	True
ه ز أ	CV:X	True	1	1	1	ق و ل	CV:I	1	1.0	1.0	0.0	1	True
ه ز أ	GERUND	True	11	13	3	أ خ ذ	PV:VIII	6	0.462	0.545	1.46	7	False
ه ز أ	IV:I	True	2	2	1	ك و ن	PV:I	2	1.0	1.0	0.0	2	True
ه ز أ	IV:X	True	15	17	4	ك و ن	PV:I	13	0.765	0.867	1.14	14	False
ه ز أ	NOUN_ACTIVE_PART	True	2	1	1	ك ف ف	PV:I	1	1.0	0.5	0.0	2	True
ه ز أ	PV_PASS:X	True	3	3	1	ر س ل	NOUN_CONCRETE	3	1.0	1.0	0.0	3	True
ه ز ز	CV:II	True	1	1	1	ج ذ ع	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ه ز ز	IV:VIII	True	2	2	1	ر أ ي	PV:I	2	1.0	1.0	0.0	2	True
ه ز ز	PV:VIII	True	2	2	1	ر ب ب	PV:I	2	1.0	1.0	0.0	2	True
ه ز م	IV_PASS:I	True	1	1	1	ج م ع	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ه ز م	NOUN_PASSIVE_PART	True	1	1	1	ج ن د	NOUN_RELATIVE	1	1.0	1.0	0.0	1	True
ه ز م	PV:I	True	1	1	1	أ ذ ن	GERUND	1	1.0	1.0	0.0	1	True
ه ش ش	IV:I	True	1	2	2	غ ن م	NOUN_CONCRETE	1	0.5	1.0	1.0	1	True
ه ش م	ADJ_QUALIT	True	1	2	2	ذ ر و	IV:I	1	0.5	1.0	1.0	1	True
ه ش م	NOUN_CONCRETE	True	1	3	2	ك و ن	PV:I	2	0.667	2.0	0.918	1	True
ه ض م	ADJ_QUALIT	True	1	1	1	ط ل ع	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ه ض م	GERUND	True	1	2	2	خ و ف	IV:I	1	0.5	1.0	1.0	1	True
ه ط ع	NOUN_ACTIVE_PART	True	3	4	4	د ع و	NOUN_ACTIVE_PART	1	0.25	0.333	2.0	3	True
ه ل ع	ADJ_QUALIT	True	1	1	1	خ ل ق	PV_PASS:I	1	1.0	1.0	0.0	1	True
ه ل ك	GERUND	True	1	1	1	ل ق ي	IV:IV	1	1.0	1.0	0.0	1	True
ه ل ك	GERUND_MEEM	True	2	3	3	أ ه ل	NOUN_CONCRETE	1	0.333	0.5	1.585	2	True
ه ل ك	IV:I	True	1	2	2	ب ي ن	NOUN_ABSTRACT	1	0.5	1.0	1.0	1	True
ه ل ك	IV:IV	True	12	21	19	ر ب ب	NOUN_CONCRETE	2	0.095	0.167	4.202	10	False
ه ل ك	IV_PASS:I	True	1	1	1	ق و م	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ه ل ك	IV_PASS:IV	True	1	1	1	ق و م	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ه ل ك	NOUN_ACTIVE_PART	True	8	17	10	ق ر ي	NOUN_CONCRETE	4	0.235	0.5	3.102	6	False
ه ل ك	NOUN_PASSIVE_PART	True	1	2	1	ك و ن	PV:I	2	1.0	2.0	0.0	1	True
ه ل ك	PV:I	True	6	3	3	س ل ط	NOUN_ABSTRACT	1	0.333	0.167	1.585	6	False
ه ل ك	PV:IV	True	33	37	19	ق ب ل	ADV	8	0.216	0.242	3.771	24	False
ه ل ك	PV_PASS:IV	True	2	4	4	ث م و د	NOUN_PROP	1	0.25	0.5	2.0	1	True
ه ل م	NOUN_VERB_LIKE	True	2	3	3	ش ه د	NOUN_CONCRETE	1	0.333	0.5	1.585	2	True
ه م د	NOUN_ACTIVE_PART	True	1	1	1	أ ر ض	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ه م ر	NOUN_ACTIVE_PART	True	1	1	1	م و ه	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ه م ز	ADJ_INTENS	True	2	2	2	ك ل ل	NOUN_ABSTRACT	1	0.5	0.5	1.0	2	True
ه م ز	GERUND_INSTANT	True	1	2	2	ش ط ن	NOUN_CONCRETE	1	0.5	1.0	1.0	1	True
ه م س	GERUND	True	1	1	1	س م ع	IV:I	1	1.0	1.0	0.0	1	True
ه م م	PV:I	True	5	9	8	ط و ف	NOUN_CONCRETE	2	0.222	0.4	2.948	4	False
ه م م	PV:IV	True	1	3	3	ط و ف	NOUN_CONCRETE	1	0.333	1.0	1.585	1	True
ه م ن	NOUN_ACTIVE_PART	True	1	1	1	ص د ق	NOUN_ACTIVE_PART	1	1.0	1.0	0.0	1	True
ه ن أ	ADJ_QUALIT	True	4	8	4	ش ر ب	CV:I	3	0.375	0.75	1.811	4	True
ه و د	ADJ_COMP	True	1	1	1	ق و ل	PV:I	1	1.0	1.0	0.0	1	True
ه و د	NOUN_RELATIVE	True	8	12	7	ن ص ر	NOUN_RELATIVE	4	0.333	0.5	2.522	3	False
ه و ذ	DEM_PRON_MS	True	3	6	5	م و ل	NOUN_CONCRETE	2	0.333	0.667	2.252	1	True
ه و ر	NOUN_ACTIVE_PART	True	1	1	1	ج ر ف	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ه و ر	PV:VII	True	1	1	1	ن و ر	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ه و ن	ADJ_QUALIT	True	3	2	2	ح س ب	IV:I	1	0.5	0.333	1.0	2	True
ه و ن	GERUND	True	2	2	2	م س ك	IV:IV	1	0.5	0.5	1.0	2	True
ه و ن	NOUN_ABSTRACT	True	3	3	2	ع ذ ب	NOUN_ABSTRACT	2	0.667	0.667	0.918	3	True
ه و ن	NOUN_PASSIVE_PART	True	1	1	1	خ ل د	IV:I	1	1.0	1.0	0.0	1	True
ه و ن	PV:IV	True	1	1	1	ر ب ب	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ه و ي	GERUND	True	10	11	6	ت ب ع	PV:VIII	4	0.364	0.4	2.369	10	False
ه و ي	IV:I	True	5	7	5	ن ف س	NOUN_ABSTRACT	3	0.429	0.6	2.128	5	False
ه و ي	NOUN_ABSTRACT	True	19	20	8	ت ب ع	IV:VIII	7	0.35	0.368	2.357	13	False
ه و ي	PV:IV	True	1	1	1	أ ف ك	NOUN_ACTIVE_PART	1	1.0	1.0	0.0	1	True
ه و ي	PV:X	True	1	3	3	أ ر ض	NOUN_CONCRETE	1	0.333	1.0	1.585	1	True
ه ي أ	CV:II	True	1	3	3	أ ت ي	CV:IV	1	0.333	1.0	1.585	1	True
ه ي أ	IV:II	True	1	2	2	أ م ر	NOUN_CONCRETE	1	0.5	1.0	1.0	1	True
ه ي أ	NOUN_ABSTRACT	True	2	4	2	خ ل ق	IV:I	2	0.5	1.0	1.0	2	True
ه ي ت	NOUN_VERB_LIKE	True	1	1	1	ق و ل	PV:I	1	1.0	1.0	0.0	1	True
ه ي ج	IV:I	True	2	4	3	ر أ ي	IV:I	2	0.5	1.0	1.5	2	True
ه ي ل	NOUN_PASSIVE_PART	True	1	1	1	ك ث ب	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ه ي م	IV:I	True	1	1	1	ك ل ل	NOUN_ABSTRACT	1	1.0	1.0	0.0	1	True
ه ي م	NOUN_CONCRETE	True	1	1	1	ش ر ب	GERUND	1	1.0	1.0	0.0	1	True
و أ د	NOUN_PASSIVE_PART	True	1	1	1	س أ ل	PV_PASS:I	1	1.0	1.0	0.0	1	True
و أ ل	NOUN_CONCRETE	True	1	2	2	ج د د	IV:I	1	0.5	1.0	1.0	1	True
و ب ر	NOUN_CONCRETE	True	1	1	1	ص و ف	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
و ب ق	IV:IV	True	1	1	1	ع ف و	IV:I	1	1.0	1.0	0.0	1	True
و ب ق	NOUN_CONCRETE	True	1	1	1	ج ع ل	PV:I	1	1.0	1.0	0.0	1	True
و ب ل	ADJ_QUALIT	True	1	1	1	أ خ ذ	GERUND	1	1.0	1.0	0.0	1	True
و ب ل	GERUND	True	4	8	3	أ م ر	NOUN_ABSTRACT	4	0.5	1.0	1.406	4	True
و ب ل	NOUN_CONCRETE	True	3	4	3	ص و ب	PV:IV	2	0.5	0.667	1.5	1	True
و ت د	NOUN_ABSTRACT	True	1	1	1	ج ب ل	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
و ت د	NOUN_CONCRETE	True	2	2	1	ذ و و	NOUN_FIVE	2	1.0	1.0	0.0	2	True
و ت ر	NOUN_ABSTRACT	True	2	2	2	ر س ل	PV:IV	1	0.5	0.5	1.0	2	True
و ت ن	NOUN_CONCRETE	True	1	1	1	ق ط ع	PV:I	1	1.0	1.0	0.0	1	True
و ث ق	ADJ_COMP	True	2	2	1	ع ر و	NOUN_ABSTRACT	2	1.0	1.0	0.0	2	True
و ث ق	GERUND_MEEM	True	3	5	4	أ ل ه	NOUN_PROP	2	0.4	0.667	1.922	1	True
و ث ق	IV:IV	True	1	2	2	أ ح د	NOUN_NUM	1	0.5	1.0	1.0	1	True
و ث ق	NOUN_ABSTRACT	True	26	36	14	أ خ ذ	PV:I	14	0.389	0.538	3.092	10	False
