root_arabic	form_tag	form_tag_available	instance_count	dep_total	head_total	dep_dominant	dep_dominant_ratio	head_dominant	head_dominant_ratio	dep_entropy	head_entropy	ambiguous_dep	ambiguous_head	dep_dist	head_dist	batch_count	low_occurrence
ك ظ م	NOUN_PASSIVE_PART	True	1	1	0	predication	1.0		0.0	0.0	0.0	0	0	"{""predication"": 1}"	{}	1	True
ك ع ب	NOUN_ACTIVE_PART	True	1	0	1		0.0	adjective	1.0	0.0	0.0	0	0	{}	"{""adjective"": 1}"	1	True
ك ع ب	NOUN_CONCRETE	True	3	3	4	direct_object	0.333	conjoined	0.75	1.585	0.811	0	0	"{""direct_object"": 1, ""idafa"": 1, ""prep_complement"": 1}"	"{""apposition"": 1, ""conjoined"": 3}"	1	True
ك ف أ	NOUN_ABSTRACT	True	1	1	1	kana_predicate	1.0	prep_complement	1.0	0.0	0.0	0	0	"{""kana_predicate"": 1}"	"{""prep_complement"": 1}"	1	True
ك ف ت	NOUN_ABSTRACT	True	1	1	0	direct_object	1.0		0.0	0.0	0.0	0	0	"{""direct_object"": 1}"	{}	1	True
ك ف ر	ADJ_COMP	True	1	1	1	predication	1.0	direct_object	1.0	0.0	0.0	0	0	"{""predication"": 1}"	"{""direct_object"": 1}"	1	True
ك ف ر	ADJ_INTENS	True	20	21	4	direct_object	0.238	adjective	0.75	2.512	0.811	0	0	"{""adjective"": 3, ""conjoined"": 3, ""direct_object"": 5, ""idafa"": 3, ""kana_predicate"": 2, ""predication"": 5}"	"{""adjective"": 3, ""prep_complement"": 1}"	15	False
ك ف ر	CV:I	True	2	2	1	conjoined	0.5	adverbial	1.0	1.0	0.0	0	0	"{""conjoined"": 1, ""quoted_complement"": 1}"	"{""adverbial"": 1}"	2	True
ك ف ر	CV:II	True	1	1	3	conjoined	1.0	conjoined	0.333	0.0	1.585	0	0	"{""conjoined"": 1}"	"{""conjoined"": 1, ""direct_object"": 1, ""prep_complement"": 1}"	1	True
ك ف ر	GERUND	True	38	35	12	prep_complement	0.371	prep_complement	0.417	2.421	1.555	0	0	"{""accusative_specification"": 3, ""conjoined"": 6, ""direct_object"": 7, ""idafa"": 2, ""particle_complement"": 1, ""prep_complement"": 13, ""subject"": 3}"	"{""conjoined"": 4, ""predication"": 3, ""prep_complement"": 5}"	14	False
ك ف ر	IV:I	True	56	23	74	kana_predicate	0.478	prep_complement	0.486	1.619	2.092	0	0	"{""conjoined"": 8, ""kana_predicate"": 11, ""particle_complement"": 3, ""predication"": 1}"	"{""adverbial"": 6, ""apposition"": 1, ""circumstantial"": 3, ""conjoined"": 14, ""direct_object"": 2, ""prep_complement"": 36, ""subject"": 12}"	26	False
ك ف ر	IV:II	True	11	4	33	conjoined	0.5	prep_complement	0.364	1.5	1.809	0	0	"{""conjoined"": 2, ""particle_complement"": 1, ""predication"": 1}"	"{""conjoined"": 9, ""direct_object"": 10, ""prep_complement"": 12, ""subject"": 2}"	11	False
ك ف ر	IV_PASS:I	True	2	0	3		0.0	conjoined	0.333	0.0	1.585	0	0	{}	"{""conjoined"": 1, ""direct_object"": 1, ""prep_complement"": 1}"	2	True
ك ف ر	NOUN_ABSTRACT	True	4	3	5	predication	0.667	adverbial	0.2	0.918	2.322	0	0	"{""conjoined"": 1, ""predication"": 2}"	"{""adverbial"": 1, ""apposition"": 1, ""idafa"": 1, ""predication"": 1, ""prep_complement"": 1}"	1	True
ك ف ر	NOUN_ACTIVE_PART	True	157	160	37	prep_complement	0.325	prep_complement	0.541	2.834	1.911	0	0	"{""adjective"": 12, ""apposition"": 1, ""circumstantial"": 2, ""conjoined"": 4, ""direct_object"": 20, ""idafa"": 12, ""kana_predicate"": 8, ""particle_complement"": 3, ""predication"": 29, ""prep_complement"": 52, ""subject"": 17}"	"{""adjective"": 1, ""cognate_acc"": 1, ""conjoined"": 5, ""idafa"": 1, ""predication"": 8, ""prep_complement"": 20, ""subject"": 1}"	59	False
ك ف ر	NOUN_CONCRETE	True	2	2	0	idafa	0.5		0.0	1.0	0.0	0	0	"{""idafa"": 1, ""kana_predicate"": 1}"	{}	2	True
ك ف ر	PV:I	True	229	28	200	predication	0.357	subject	0.57	2.062	1.636	0	0	"{""adjective"": 7, ""circumstantial"": 1, ""conjoined"": 8, ""kana_predicate"": 1, ""predication"": 10, ""quoted_complement"": 1}"	"{""adverbial"": 8, ""conjoined"": 31, ""direct_object"": 3, ""prep_complement"": 44, ""subject"": 114}"	60	False
ك ف ر	PV:II	True	2	0	5		0.0	direct_object	0.4	0.0	1.922	0	0	{}	"{""conjoined"": 1, ""direct_object"": 2, ""prep_complement"": 1, ""subject"": 1}"	2	True
ك ف ف	CV:I	True	1	1	2	quoted_complement	1.0	conjoined	0.5	0.0	1.0	0	0	"{""quoted_complement"": 1}"	"{""conjoined"": 1, ""direct_object"": 1}"	1	True
ك ف ف	IV:I	True	6	1	11	conjoined	1.0	direct_object	0.455	0.0	1.79	0	0	"{""conjoined"": 1}"	"{""clausal_complement"": 2, ""direct_object"": 5, ""prep_complement"": 3, ""subject"": 1}"	5	False
ك ف ف	IV:IV	True	1	0	3		0.0	direct_object	0.667	0.0	0.918	0	0	{}	"{""direct_object"": 2, ""subject"": 1}"	1	True
ك ف ف	NOUN_ABSTRACT	True	1	1	0	circumstantial	1.0		0.0	0.0	0.0	0	0	"{""circumstantial"": 1}"	{}	1	True
ك ف ف	NOUN_CONCRETE	True	2	2	0	direct_object	0.5		0.0	1.0	0.0	0	0	"{""direct_object"": 1, ""idafa"": 1}"	{}	2	True
ك ف ف	PV:I	True	5	1	15	predication	1.0	direct_object	0.467	0.0	1.287	0	0	"{""predication"": 1}"	"{""adverbial"": 1, ""direct_object"": 7, ""prep_complement"": 7}"	3	False
ك ف ل	ADJ_QUALIT	True	1	1	1	direct_object	1.0	prep_complement	1.0	0.0	0.0	0	0	"{""direct_object"": 1}"	"{""prep_complement"": 1}"	1	True
ك ف ل	CV:I	True	1	1	2	quoted_complement	1.0	direct_object	1.0	0.0	0.0	0	0	"{""quoted_complement"": 1}"	"{""direct_object"": 2}"	1	True
ك ف ل	GERUND	True	2	2	0	idafa	1.0		0.0	0.0	0.0	0	0	"{""idafa"": 2}"	{}	2	True
ك ف ل	IV:I	True	3	1	7	adjective	1.0	direct_object	0.429	0.0	1.842	0	0	"{""adjective"": 1}"	"{""circumstantial"": 1, ""direct_object"": 3, ""prep_complement"": 1, ""subject"": 2}"	3	True
ك ف ل	NOUN_ABSTRACT	True	2	2	2	direct_object	0.5	prep_complement	1.0	1.0	0.0	0	0	"{""direct_object"": 1, ""subject"": 1}"	"{""prep_complement"": 2}"	2	True
ك ف ل	PV:II	True	1	1	2	conjoined	1.0	direct_object	1.0	0.0	0.0	0	0	"{""conjoined"": 1}"	"{""direct_object"": 2}"	1	True
ك ف ي	NOUN_ABSTRACT	True	2	2	0	circumstantial	1.0		0.0	0.0	0.0	0	0	"{""circumstantial"": 2}"	{}	2	True
ك ف ي	NOUN_ACTIVE_PART	True	1	2	1	kana_predicate	0.5	direct_object	1.0	1.0	0.0	0	0	"{""kana_predicate"": 1, ""prep_complement"": 1}"	"{""direct_object"": 1}"	1	True
ك ف ي	NOUN_CONCRETE	True	2	2	0	circumstantial	1.0		0.0	0.0	0.0	0	0	"{""circumstantial"": 2}"	{}	1	True
ك ف ي	PV:I	True	27	6	67	conjoined	0.5	accusative_specification	0.403	1.0	1.878	0	0	"{""conjoined"": 3, ""quoted_complement"": 3}"	"{""accusative_specification"": 27, ""adverbial"": 2, ""conjoined"": 2, ""direct_object"": 2, ""prep_complement"": 26, ""subject"": 8}"	10	False
ك ل ء	IV:I	True	1	0	4		0.0	prep_complement	0.5	0.0	1.5	0	0	{}	"{""direct_object"": 1, ""prep_complement"": 2, ""subject"": 1}"	1	True
ك ل ب	NOUN_ACTIVE_PART	True	1	1	0	circumstantial	1.0		0.0	0.0	0.0	0	0	"{""circumstantial"": 1}"	{}	1	True
ك ل ب	NOUN_CONCRETE	True	5	4	4	predication	0.75	idafa	0.75	0.811	0.811	0	0	"{""idafa"": 1, ""predication"": 3}"	"{""idafa"": 3, ""predication"": 1}"	2	False
ك ل ح	NOUN_ACTIVE_PART	True	1	2	1	circumstantial	0.5	prep_complement	1.0	1.0	0.0	0	0	"{""circumstantial"": 1, ""predication"": 1}"	"{""prep_complement"": 1}"	1	True
ك ل ف	IV:II	True	5	0	10		0.0	direct_object	0.7	0.0	1.157	0	0	{}	"{""direct_object"": 7, ""exception"": 1, ""subject"": 2}"	5	False
ك ل ف	IV_PASS:II	True	2	0	3		0.0	direct_object	0.333	0.0	1.585	0	0	{}	"{""direct_object"": 1, ""exception"": 1, ""subject"": 1}"	2	True
ك ل ف	NOUN_ACTIVE_PART	True	1	2	0	predication	0.5		0.0	1.0	0.0	0	0	"{""predication"": 1, ""prep_complement"": 1}"	{}	1	True
ك ل ل	CV:I	True	28	6	57	conjoined	1.0	conjoined	0.386	0.0	1.932	0	0	"{""conjoined"": 6}"	"{""adverbial"": 4, ""circumstantial"": 8, ""cognate_acc"": 1, ""conjoined"": 22, ""direct_object"": 1, ""prep_complement"": 21}"	14	False
ك ل ل	GERUND	True	1	1	0	circumstantial	1.0		0.0	0.0	0.0	0	0	"{""circumstantial"": 1}"	{}	1	True
ك ل ل	NOUN_ABSTRACT	True	368	352	348	prep_complement	0.503	idafa	0.825	2.285	0.986	0	0	"{""adverbial"": 16, ""apposition"": 17, ""cognate_acc"": 4, ""conjoined"": 1, ""direct_object"": 57, ""idafa"": 15, ""particle_complement"": 1, ""predication"": 14, ""prep_complement"": 177, ""quoted_complement"": 3, ""subject"": 47}"	"{""adverbial"": 1, ""apposition"": 2, ""circumstantial"": 2, ""conjoined"": 2, ""direct_object"": 1, ""exception"": 2, ""idafa"": 287, ""predication"": 35, ""prep_complement"": 16}"	73	False
ك ل ل	NOUN_CONCRETE	True	8	8	7	prep_complement	0.75	idafa	1.0	1.061	0.0	0	0	"{""adverbial"": 1, ""apposition"": 1, ""prep_complement"": 6}"	"{""idafa"": 7}"	2	False
ك ل م	GERUND	True	2	2	1	cognate_acc	0.5	idafa	1.0	1.0	0.0	0	0	"{""cognate_acc"": 1, ""direct_object"": 1}"	"{""idafa"": 1}"	2	True
ك ل م	IV:II	True	14	7	38	conjoined	0.286	direct_object	0.368	2.236	2.585	0	0	"{""adjective"": 1, ""circumstantial"": 1, ""conjoined"": 2, ""particle_complement"": 2, ""predication"": 1}"	"{""adverbial"": 4, ""circumstantial"": 4, ""clausal_complement"": 1, ""conjoined"": 5, ""direct_object"": 14, ""exception"": 1, ""prep_complement"": 3, ""subject"": 6}"	9	False
ك ل م	IV:V	True	4	0	8		0.0	prep_complement	0.375	0.0	1.906	0	0	{}	"{""adverbial"": 2, ""exception"": 1, ""prep_complement"": 3, ""subject"": 2}"	4	True
ك ل م	NOUN_ABSTRACT	True	45	47	36	subject	0.362	idafa	0.528	2.398	1.997	0	0	"{""accusative_specification"": 1, ""apposition"": 1, ""conjoined"": 3, ""direct_object"": 8, ""idafa"": 1, ""particle_complement"": 2, ""predication"": 1, ""prep_complement"": 13, ""subject"": 17}"	"{""adjective"": 8, ""apposition"": 1, ""clausal_complement"": 3, ""conjoined"": 1, ""idafa"": 19, ""prep_complement"": 3, ""quoted_complement"": 1}"	23	False
ك ل م	NOUN_CONCRETE	True	4	3	5	direct_object	0.667	idafa	0.8	0.918	0.722	0	0	"{""direct_object"": 2, ""prep_complement"": 1}"	"{""idafa"": 4, ""predication"": 1}"	2	True
ك ل م	PV:II	True	5	2	11	conjoined	1.0	direct_object	0.455	0.0	1.677	0	0	"{""conjoined"": 2}"	"{""adverbial"": 1, ""cognate_acc"": 1, ""direct_object"": 5, ""subject"": 4}"	5	False
ك ل م	PV_PASS:II	True	1	1	2	conjoined	1.0	prep_complement	0.5	0.0	1.0	0	0	"{""conjoined"": 1}"	"{""prep_complement"": 1, ""subject"": 1}"	1	True
ك ل و	NOUN_ABSTRACT	True	1	1	0	conjoined	1.0		0.0	0.0	0.0	0	0	"{""conjoined"": 1}"	{}	1	True
ك ل و	NOUN_CONCRETE	True	1	2	1	subject	1.0	idafa	1.0	0.0	0.0	0	0	"{""subject"": 2}"	"{""idafa"": 1}"	1	True
ك م ل	IV:I	True	1	0	2		0.0	conjoined	0.5	0.0	1.0	0	0	{}	"{""conjoined"": 1, ""direct_object"": 1}"	1	True
ك م ل	NOUN_ACTIVE_PART	True	3	3	0	adjective	0.667		0.0	0.918	0.0	0	0	"{""adjective"": 2, ""circumstantial"": 1}"	{}	2	True
ك م ل	PV:IV	True	1	0	3		0.0	adverbial	0.333	0.0	1.585	0	0	{}	"{""adverbial"": 1, ""direct_object"": 1, ""prep_complement"": 1}"	1	True
ك م م	NOUN_CONCRETE	True	2	2	0	idafa	0.5		0.0	1.0	0.0	0	0	"{""idafa"": 1, ""prep_complement"": 1}"	{}	2	True
ك م ه	ADJ_QUALIT	True	2	2	2	direct_object	1.0	conjoined	1.0	0.0	0.0	0	0	"{""direct_object"": 2}"	"{""conjoined"": 2}"	2	True
ك ن د	ADJ_QUALIT	True	1	1	1	predication	1.0	prep_complement	1.0	0.0	0.0	0	0	"{""predication"": 1}"	"{""prep_complement"": 1}"	1	True
ك ن ز	IV:I	True	2	1	4	kana_predicate	1.0	direct_object	0.5	0.0	1.5	0	0	"{""kana_predicate"": 1}"	"{""conjoined"": 1, ""direct_object"": 2, ""subject"": 1}"	1	True
ك ن ز	NOUN_CONCRETE	True	6	5	3	subject	0.6	conjoined	0.333	1.371	1.585	0	0	"{""direct_object"": 1, ""prep_complement"": 1, ""subject"": 3}"	"{""conjoined"": 1, ""idafa"": 1, ""prep_complement"": 1}"	5	False
ك ن ز	PV:I	True	1	0	2		0.0	direct_object	0.5	0.0	1.0	0	0	{}	"{""direct_object"": 1, ""prep_complement"": 1}"	1	True
ك ن س	NOUN_CONCRETE	True	1	1	0	adjective	1.0		0.0	0.0	0.0	0	0	"{""adjective"": 1}"	{}	1	True
ك ن ن	IV:IV	True	2	0	4		0.0	direct_object	0.5	0.0	1.0	0	0	{}	"{""direct_object"": 2, ""subject"": 2}"	2	True
ك ن ن	NOUN_ABSTRACT	True	2	3	2	direct_object	0.333	conjoined	0.5	1.585	1.0	0	0	"{""direct_object"": 1, ""predication"": 1, ""prep_complement"": 1}"	"{""conjoined"": 1, ""prep_complement"": 1}"	2	True
ك ن ن	NOUN_CONCRETE	True	2	2	1	direct_object	1.0	conjoined	1.0	0.0	0.0	0	0	"{""direct_object"": 2}"	"{""conjoined"": 1}"	2	True
ك ن ن	NOUN_PASSIVE_PART	True	4	4	0	adjective	1.0		0.0	0.0	0.0	0	0	"{""adjective"": 4}"	{}	3	True
ك ن ن	PV:IV	True	1	1	1	conjoined	1.0	prep_complement	1.0	0.0	0.0	0	0	"{""conjoined"": 1}"	"{""prep_complement"": 1}"	1	True
ك ه ف	NOUN_CONCRETE	True	6	6	2	prep_complement	0.833	conjoined	0.5	0.65	1.0	0	0	"{""idafa"": 1, ""prep_complement"": 5}"	"{""conjoined"": 1, ""idafa"": 1}"	1	False
ك ه ل	ADJ_QUALIT	True	2	2	0	circumstantial	1.0		0.0	0.0	0.0	0	0	"{""circumstantial"": 2}"	{}	2	True
ك ه ن	NOUN_ACTIVE_PART	True	2	2	3	idafa	0.5	conjoined	0.333	1.0	1.585	0	0	"{""idafa"": 1, ""prep_complement"": 1}"	"{""conjoined"": 1, ""predication"": 1, ""prep_complement"": 1}"	2	True
ك و ب	NOUN_CONCRETE	True	4	3	4	conjoined	0.667	adjective	0.5	0.918	1.0	0	0	"{""conjoined"": 2, ""prep_complement"": 1}"	"{""adjective"": 2, ""conjoined"": 2}"	4	True
ك و د	IV:I	True	13	0	20		0.0	clausal_complement	0.35	0.0	1.581	0	0	{}	"{""clausal_complement"": 7, ""kana_predicate"": 6, ""subject"": 7}"	12	False
ك و د	PV:I	True	9	2	10	conjoined	0.5	clausal_complement	0.7	1.0	1.157	0	0	"{""conjoined"": 1, ""predication"": 1}"	"{""adverbial"": 1, ""clausal_complement"": 7, ""kana_predicate"": 2}"	8	False
ك و ر	IV:I	True	2	1	5	conjoined	1.0	direct_object	0.4	0.0	1.522	0	0	"{""conjoined"": 1}"	"{""conjoined"": 1, ""direct_object"": 2, ""prep_complement"": 2}"	1	True
ك و ر	PV_PASS:II	True	1	0	2		0.0	adverbial	0.5	0.0	1.0	0	0	{}	"{""adverbial"": 1, ""subject"": 1}"	1	True
ك و ك ب	NOUN_CONCRETE	True	5	5	1	accusative_specification	0.2	adjective	1.0	2.322	0.0	0	0	"{""accusative_specification"": 1, ""apposition"": 1, ""direct_object"": 1, ""predication"": 1, ""subject"": 1}"	"{""adjective"": 1}"	5	False
ك و ن	CV:I	True	22	16	27	quoted_complement	0.812	kana_predicate	0.667	0.696	1.326	0	0	"{""conjoined"": 3, ""quoted_complement"": 13}"	"{""adverbial"": 1, ""conjoined"": 2, ""kana_predicate"": 18, ""prep_complement"": 6}"	16	False
ك و ن	IV:I	True	255	87	500	particle_complement	0.46	kana_predicate	0.428	1.549	2.08	0	1	"{""adjective"": 1, ""adverbial"": 1, ""clausal_complement"": 3, ""conjoined"": 39, ""idafa"": 1, ""particle_complement"": 40, ""predication"": 2}"	"{""adverbial"": 14, ""apposition"": 1, ""circumstantial"": 5, ""clausal_complement"": 5, ""cognate_acc"": 1, ""conjoined"": 16, ""exception"": 2, ""kana_predicate"": 214, ""particle_complement"": 2, ""prep_complement"": 151, ""subject"": 84, ""vocative"": 5}"	54	False
ك و ن	IV:IV	True	5	3	11	particle_complement	0.667	kana_predicate	0.455	0.918	1.677	0	0	"{""clausal_complement"": 1, ""particle_complement"": 2}"	"{""adverbial"": 1, ""kana_predicate"": 5, ""prep_complement"": 4, ""subject"": 1}"	4	False
ك و ن	NOUN_ABSTRACT	True	6	6	3	prep_complement	0.833	clausal_complement	0.333	0.65	1.585	0	0	"{""direct_object"": 1, ""prep_complement"": 5}"	"{""clausal_complement"": 1, ""conjoined"": 1, ""idafa"": 1}"	5	False
ك و ن	NOUN_TIME_PLACE	True	27	27	17	adverbial	0.296	adjective	0.706	2.49	1.086	0	0	"{""accusative_specification"": 4, ""adverbial"": 8, ""apposition"": 1, ""direct_object"": 3, ""idafa"": 3, ""prep_complement"": 7, ""quoted_complement"": 1}"	"{""adjective"": 12, ""apposition"": 1, ""idafa"": 4}"	15	False
ك و ن	PV:I	True	1070	249	1698	predication	0.486	kana_predicate	0.629	1.902	1.613	3	2	"{""adjective"": 13, ""circumstantial"": 4, ""clausal_complement"": 3, ""conjoined"": 82, ""exception"": 7, ""particle_complement"": 17, ""predication"": 121, ""prep_complement"": 1, ""quoted_complement"": 1}"	"{""adverbial"": 26, ""apposition"": 5, ""circumstantial"": 3, ""clausal_complement"": 23, ""cognate_acc"": 1, ""conjoined"": 28, ""exception"": 4, ""kana_predicate"": 1068, ""particle_complement"": 2, ""predication"": 2, ""prep_complement"": 203, ""subject"": 333}"	83	False
ك و ن	UNINFLECTED_VERB	True	6	0	7		0.0	kana_predicate	1.0	0.0	0.0	0	0	{}	"{""kana_predicate"": 7}"	5	False
ك و ي	IV_PASS:I	True	1	1	2	conjoined	1.0	prep_complement	0.5	0.0	1.0	0	0	"{""conjoined"": 1}"	"{""prep_complement"": 1, ""subject"": 1}"	1	True
ك ي د	CV:I	True	3	0	5		0.0	direct_object	0.6	0.0	1.371	0	0	{}	"{""circumstantial"": 1, ""conjoined"": 1, ""direct_object"": 3}"	3	True
ك ي د	GERUND	True	26	26	15	direct_object	0.346	idafa	0.667	2.512	1.426	0	0	"{""cognate_acc"": 3, ""direct_object"": 9, ""idafa"": 1, ""particle_complement"": 4, ""predication"": 2, ""prep_complement"": 2, ""subject"": 5}"	"{""exception"": 1, ""idafa"": 10, ""predication"": 2, ""prep_complement"": 2}"	15	False
ك ي د	IV:I	True	5	1	7	predication	1.0	cognate_acc	0.429	0.0	2.128	0	0	"{""predication"": 1}"	"{""adverbial"": 1, ""clausal_complement"": 1, ""cognate_acc"": 3, ""direct_object"": 1, ""prep_complement"": 1}"	4	False
ك ي د	NOUN_PASSIVE_PART	True	1	0	1		0.0	predication	1.0	0.0	0.0	0	0	{}	"{""predication"": 1}"	1	True
ك ي د	PV:I	True	2	0	3		0.0	prep_complement	0.667	0.0	0.918	0	0	{}	"{""clausal_complement"": 1, ""prep_complement"": 2}"	2	True
ك ي ل	GERUND	True	9	9	6	direct_object	0.667	conjoined	0.5	1.447	1.792	0	0	"{""direct_object"": 6, ""particle_complement"": 1, ""predication"": 1, ""subject"": 1}"	"{""adjective"": 1, ""adverbial"": 1, ""conjoined"": 3, ""prep_complement"": 1}"	5	False
ك ي ل	NOUN_ABSTRACT	True	1	1	1	direct_object	1.0	idafa	1.0	0.0	0.0	0	0	"{""direct_object"": 1}"	"{""idafa"": 1}"	1	True
ك ي ل	NOUN_INSTRUMENT	True	2	2	2	direct_object	1.0	conjoined	1.0	0.0	0.0	0	0	"{""direct_object"": 2}"	"{""conjoined"": 2}"	1	True
ك ي ل	PV:I	True	2	0	2		0.0	conjoined	0.5	0.0	1.0	0	0	{}	"{""conjoined"": 1, ""direct_object"": 1}"	2	True
ك ي ل	PV:VIII	True	1	0	1		0.0	prep_complement	1.0	0.0	0.0	0	0	{}	"{""prep_complement"": 1}"	1	True
ك ي ن	PV:X	True	2	1	2	conjoined	1.0	conjoined	0.5	0.0	1.0	0	0	"{""conjoined"": 1}"	"{""conjoined"": 1, ""prep_complement"": 1}"	2	True
ل ؤ ل ؤ	NOUN_CONCRETE	True	6	6	4	conjoined	0.333	adjective	0.75	2.252	0.811	0	0	"{""conjoined"": 2, ""direct_object"": 1, ""idafa"": 1, ""predication"": 1, ""subject"": 1}"	"{""adjective"": 3, ""conjoined"": 1}"	6	False
ل ب ب	NOUN_ABSTRACT	True	16	16	0	idafa	1.0		0.0	0.0	0.0	0	0	"{""idafa"": 16}"	{}	10	False
ل ب ث	GERUND	True	1	0	2		0.0	prep_complement	1.0	0.0	0.0	0	0	{}	"{""prep_complement"": 2}"	1	True
ل ب ث	IV:I	True	4	4	7	predication	0.75	adverbial	1.0	0.811	0.0	0	0	"{""particle_complement"": 1, ""predication"": 3}"	"{""adverbial"": 7}"	4	True
ل ب ث	IV:V	True	1	1	2	conjoined	1.0	adverbial	0.5	0.0	1.0	0	0	"{""conjoined"": 1}"	"{""adverbial"": 1, ""prep_complement"": 1}"	1	True
ل ب ث	NOUN_ACTIVE_PART	True	1	0	2		0.0	adverbial	0.5	0.0	1.0	0	0	{}	"{""adverbial"": 1, ""prep_complement"": 1}"	1	True
ل ب ث	PV:I	True	24	5	32	quoted_complement	0.6	adverbial	0.562	0.971	1.465	0	0	"{""conjoined"": 2, ""quoted_complement"": 3}"	"{""adverbial"": 18, ""clausal_complement"": 1, ""cognate_acc"": 1, ""conjoined"": 1, ""prep_complement"": 11}"	12	False
ل ب د	NOUN_ABSTRACT	True	2	2	0	adjective	0.5		0.0	1.0	0.0	0	0	"{""adjective"": 1, ""kana_predicate"": 1}"	{}	2	True
ل ب س	GERUND	True	1	1	2	prep_complement	1.0	predication	0.5	0.0	1.0	0	0	"{""prep_complement"": 1}"	"{""predication"": 1, ""prep_complement"": 1}"	1	True
ل ب س	IV:I	True	10	5	20	conjoined	0.6	direct_object	0.45	0.971	1.977	0	0	"{""adjective"": 2, ""conjoined"": 3}"	"{""adverbial"": 1, ""circumstantial"": 3, ""conjoined"": 2, ""direct_object"": 9, ""prep_complement"": 5}"	7	False
ل ب س	NOUN_ABSTRACT	True	2	2	1	direct_object	1.0	conjoined	1.0	0.0	0.0	0	0	"{""direct_object"": 2}"	"{""conjoined"": 1}"	2	True
ل ب س	NOUN_CONCRETE	True	9	8	8	direct_object	0.375	idafa	0.25	2.156	2.25	0	0	"{""conjoined"": 1, ""direct_object"": 3, ""idafa"": 1, ""predication"": 2, ""subject"": 1}"	"{""apposition"": 1, ""conjoined"": 1, ""idafa"": 2, ""predication"": 2, ""prep_complement"": 2}"	6	False
ل ب س	PV:I	True	1	0	2		0.0	direct_object	0.5	0.0	1.0	0	0	{}	"{""direct_object"": 1, ""prep_complement"": 1}"	1	True
ل ب ن	NOUN_CONCRETE	True	2	2	3	direct_object	0.5	adjective	0.667	1.0	0.918	0	0	"{""direct_object"": 1, ""prep_complement"": 1}"	"{""adjective"": 2, ""prep_complement"": 1}"	2	True
ل ج أ	NOUN_CONCRETE	True	2	2	5	direct_object	0.5	conjoined	0.4	1.0	1.522	0	0	"{""direct_object"": 1, ""particle_complement"": 1}"	"{""conjoined"": 2, ""exception"": 1, ""prep_complement"": 2}"	1	True
ل ج أ	NOUN_TIME_PLACE	True	1	1	3	prep_complement	1.0	adverbial	0.333	0.0	1.585	0	0	"{""prep_complement"": 1}"	"{""adverbial"": 1, ""predication"": 1, ""prep_complement"": 1}"	1	True
ل ج ج	IV:I	True	2	0	4		0.0	prep_complement	0.5	0.0	1.0	0	0	{}	"{""prep_complement"": 2, ""subject"": 2}"	2	True
ل ج ج	NOUN_CONCRETE	True	1	1	0	direct_object	1.0		0.0	0.0	0.0	0	0	"{""direct_object"": 1}"	{}	1	True
ل ج ج	NOUN_RELATIVE	True	1	1	0	adjective	1.0		0.0	0.0	0.0	0	0	"{""adjective"": 1}"	{}	1	True
ل ج ج	PV:I	True	2	0	3		0.0	prep_complement	0.667	0.0	0.918	0	0	{}	"{""circumstantial"": 1, ""prep_complement"": 2}"	2	True
ل ح د	GERUND	True	2	2	0	direct_object	0.5		0.0	1.0	0.0	0	0	"{""direct_object"": 1, ""prep_complement"": 1}"	{}	2	True
ل ح د	IV:IV	True	3	1	4	adjective	1.0	prep_complement	0.75	0.0	0.811	0	0	"{""adjective"": 1}"	"{""prep_complement"": 3, ""subject"": 1}"	3	True
ل ح د	NOUN_ABSTRACT	True	1	1	0	direct_object	1.0		0.0	0.0	0.0	0	0	"{""direct_object"": 1}"	{}	1	True
ل ح ف	GERUND	True	1	1	0	cognate_acc	1.0		0.0	0.0	0.0	0	0	"{""cognate_acc"": 1}"	{}	1	True
ل ح ق	CV:IV	True	2	2	4	conjoined	1.0	direct_object	0.5	0.0	1.0	0	0	"{""conjoined"": 2}"	"{""direct_object"": 2, ""prep_complement"": 2}"	2	True
ل ح ق	IV:I	True	2	0	3		0.0	prep_complement	1.0	0.0	0.0	0	0	{}	"{""prep_complement"": 3}"	2	True
ل ح ق	PV:IV	True	2	0	6		0.0	direct_object	0.333	0.0	1.918	0	0	{}	"{""circumstantial"": 1, ""direct_object"": 2, ""predication"": 1, ""prep_complement"": 2}"	2	True
ل ح م	NOUN_CONCRETE	True	12	12	11	direct_object	0.5	idafa	0.545	1.325	1.686	0	0	"{""conjoined"": 5, ""direct_object"": 6, ""subject"": 1}"	"{""adjective"": 2, ""conjoined"": 1, ""idafa"": 6, ""prep_complement"": 2}"	10	False
ل ح ن	NOUN_ABSTRACT	True	1	1	1	prep_complement	1.0	idafa	1.0	0.0	0.0	0	0	"{""prep_complement"": 1}"	"{""idafa"": 1}"	1	True
ل ح ي	NOUN_CONCRETE	True	1	1	1	prep_complement	1.0	conjoined	1.0	0.0	0.0	0	0	"{""prep_complement"": 1}"	"{""conjoined"": 1}"	1	True
ل د د	ADJ_COMP	True	1	1	1	predication	1.0	idafa	1.0	0.0	0.0	0	0	"{""predication"": 1}"	"{""idafa"": 1}"	1	True
ل د د	NOUN_ABSTRACT	True	1	1	0	adjective	1.0		0.0	0.0	0.0	0	0	"{""adjective"": 1}"	{}	1	True
ل ذ ذ	GERUND	True	2	1	2	adjective	1.0	prep_complement	1.0	0.0	0.0	0	0	"{""adjective"": 1}"	"{""prep_complement"": 2}"	2	True
