root_arabic	form_tag	form_tag_available	instance_count	frame_count	absolute_ratio	top_prep	prep_profile	obj_status_dist	clausal_complement_count	passive_count	prodrop_count	batch_count	low_occurrence
م ن ي	IV_PASS:IV	True	2	2	0.0		{}	"{""none_passive"": 2}"	0	2	2	2	True
م ن ي	PV:V	True	6	6	0.167	بـ	"{""بـ"": 1, ""مِن"": 1}"	"{""explicit"": 5, ""none_absolute"": 1}"	0	0	6	6	False
م ه د	IV:I	True	1	1	1.0	لـ	"{""لـ"": 1}"	"{""none_absolute"": 1}"	0	0	1	1	True
م ه د	PV:II	True	1	1	1.0	لـ	"{""لـ"": 1}"	"{""none_absolute"": 1}"	0	0	1	1	True
م ه ل	CV:I	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
م ه ل	CV:IV	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
م ه ل	PV:II	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
م و ت	CV:I	True	2	2	0.0	بـ	"{""بـ"": 1}"	"{""none_intransitive"": 2}"	0	0	2	2	True
م و ت	IV:I	True	19	19	0.5	فِي	"{""بـ"": 2, ""فِي"": 4}"	"{""clitic"": 1, ""none_absolute"": 1, ""none_intransitive"": 17}"	0	0	14	16	False
م و ت	IV:IV	True	15	15	0.733		{}	"{""clitic"": 4, ""none_absolute"": 11}"	0	0	13	13	False
م و ت	PV:I	True	20	20	0.0		{}	"{""none_intransitive"": 20}"	0	0	18	11	False
م و ت	PV:IV	True	4	4	0.25		{}	"{""clitic"": 3, ""none_absolute"": 1}"	0	0	3	4	True
م و ج	IV:I	True	1	1	0.0	فِي	"{""فِي"": 1}"	"{""none_intransitive"": 1}"	0	0	0	1	True
م و ر	IV:I	True	2	2	0.0		{}	"{""none_intransitive"": 2}"	0	0	0	2	True
م و ر	IV:III	True	2	2	0.0	عَلَى	"{""عَلَى"": 1, ""فِي"": 1}"	"{""clitic"": 1, ""none_intransitive"": 1}"	0	0	2	2	True
م ي د	IV:I	True	3	3	0.0	بـ	"{""بـ"": 3}"	"{""none_intransitive"": 3}"	0	0	2	3	True
م ي ر	IV:I	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
م ي ز	CV:VIII	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
م ي ز	IV:I	True	2	2	0.0	مِن	"{""مِن"": 2}"	"{""explicit"": 2}"	0	0	1	2	True
م ي ز	IV:V	True	1	1	0.0	مِن	"{""مِن"": 1}"	"{""none_intransitive"": 1}"	0	0	1	1	True
م ي ل	IV:I	True	3	3	1.0	عَلَى	"{""عَلَى"": 1}"	"{""none_absolute"": 2, ""none_intransitive"": 1}"	0	0	3	1	True
ن أ ي	IV:I	True	1	1	0.0	عَن	"{""عَن"": 1}"	"{""none_intransitive"": 1}"	0	0	1	1	True
ن أ ي	PV:I	True	2	2	0.0	بـ	"{""بـ"": 2}"	"{""none_intransitive"": 2}"	0	0	2	2	True
ن ب أ	CV:II	True	5	5	0.0	بـ	"{""بـ"": 2, ""عَن"": 1}"	"{""both"": 2, ""clitic"": 3}"	2	0	5	4	False
ن ب أ	CV:IV	True	2	2	0.0	بـ	"{""بـ"": 2}"	"{""clitic"": 2}"	0	0	2	1	True
ن ب أ	IV:II	True	34	34	0.0	بـ	"{""بـ"": 32}"	"{""both"": 1, ""clitic"": 30, ""explicit"": 2, ""none_passive"": 1}"	5	1	29	20	False
ن ب أ	IV:X	True	1	1	0.0		{}	"{""both"": 1}"	1	0	1	1	True
ن ب أ	IV_PASS:II	True	2	2	0.0	بـ	"{""بـ"": 2}"	"{""none_passive"": 2}"	1	2	0	2	True
ن ب أ	PV:II	True	4	4	0.0	بـ	"{""بـ"": 2, ""مِن"": 1}"	"{""clitic"": 4}"	0	0	2	3	True
ن ب أ	PV:IV	True	3	3	0.0	إِلَى	"{""إِلَى"": 1, ""بـ"": 1}"	"{""both"": 1, ""clitic"": 1, ""none_intransitive"": 1}"	0	0	2	3	True
ن ب أ	PV_PASS:II	True	1	1	1.0	بـ	"{""بـ"": 1}"	"{""none_absolute"": 1}"	0	0	1	1	True
ن ب ت	CV:IV	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
ن ب ت	IV:I	True	2	2	1.0	بـ	"{""بـ"": 1}"	"{""none_absolute"": 1, ""none_intransitive"": 1}"	0	0	1	2	True
ن ب ت	IV:IV	True	3	3	0.0	بـ	"{""بـ"": 1, ""لـ"": 1, ""مِن"": 1}"	"{""explicit"": 3}"	0	0	2	3	True
ن ب ت	PV:IV	True	11	11	0.364	فِي	"{""بـ"": 2, ""عَلَى"": 1, ""فِي"": 5, ""مِن"": 5}"	"{""clitic"": 1, ""explicit"": 6, ""none_absolute"": 4}"	0	0	10	10	False
ن ب ذ	CV:I	True	1	1	1.0	إِلَى	"{""إِلَى"": 1, ""عَلَى"": 1}"	"{""none_absolute"": 1}"	0	0	1	1	True
ن ب ذ	IV:I	True	1	1	0.0	فِي	"{""فِي"": 1}"	"{""none_passive"": 1}"	0	1	1	1	True
ن ب ذ	PV:I	True	7	7	0.0	فِي	"{""بـ"": 1, ""فِي"": 2}"	"{""clitic"": 6, ""explicit"": 1}"	0	0	5	6	False
ن ب ذ	PV:VIII	True	2	2	0.0	بـ	"{""بـ"": 1, ""مِن"": 1}"	"{""none_intransitive"": 2}"	0	0	2	1	True
ن ب ز	IV:VI	True	1	1	1.0	بـ	"{""بـ"": 1}"	"{""none_absolute"": 1}"	0	0	1	1	True
ن ب ط	IV:X	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
ن ت ق	PV:I	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ن ث ر	PV:VII	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	0	1	True
ن ج و	CV:II	True	6	6	0.0	مِن	"{""بـ"": 1, ""مِن"": 5}"	"{""both"": 2, ""clitic"": 4}"	0	0	6	4	False
ن ج و	CV:VI	True	1	1	0.0	بـ	"{""بـ"": 1}"	"{""none_intransitive"": 1}"	0	0	1	1	True
ن ج و	IV:II	True	7	7	0.0	مِن	"{""بـ"": 2, ""مِن"": 3}"	"{""both"": 1, ""clitic"": 3, ""explicit"": 3}"	0	0	4	5	False
ن ج و	IV:IV	True	5	5	0.0	كـ	"{""كـ"": 2, ""مِن"": 2}"	"{""clitic"": 3, ""explicit"": 2}"	0	0	3	5	False
ن ج و	IV:VI	True	2	2	0.0	بـ	"{""بـ"": 2}"	"{""none_intransitive"": 2}"	0	0	2	1	True
ن ج و	PV:I	True	3	3	0.0	مِن	"{""مِن"": 3}"	"{""clitic"": 1, ""none_intransitive"": 2}"	0	0	2	3	True
ن ج و	PV:II	True	22	22	0.0	مِن	"{""إِلَى"": 4, ""بـ"": 4, ""فِي"": 1, ""مِن"": 11}"	"{""both"": 7, ""clitic"": 10, ""explicit"": 5}"	0	0	20	15	False
ن ج و	PV:III	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ن ج و	PV:IV	True	18	18	0.0	مِن	"{""فِي"": 1, ""مِن"": 6}"	"{""both"": 6, ""clitic"": 8, ""explicit"": 4}"	0	0	18	11	False
ن ج و	PV:VI	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ن ج و	PV_PASS:II	True	1	1	0.0		{}	"{""none_passive"": 1}"	0	1	0	1	True
ن ح ت	IV:I	True	4	4	0.0	مِن	"{""مِن"": 2}"	"{""explicit"": 4}"	0	0	4	4	True
ن ح ر	CV:I	True	1	1	1.0		{}	"{""none_absolute"": 1}"	0	0	1	1	True
ن د و	CV:III	True	2	2	0.0		{}	"{""explicit"": 2}"	0	0	2	2	True
ن د و	IV:I	True	1	1	0.0	مِن	"{""مِن"": 1}"	"{""none_passive"": 1}"	0	1	0	1	True
ن د و	IV:III	True	4	4	0.25	مِن	"{""مِن"": 2}"	"{""clausal"": 1, ""clitic"": 2, ""none_absolute"": 1}"	2	0	2	4	True
ن د و	PV:I	True	2	2	0.0	مِن	"{""مِن"": 1}"	"{""both"": 2}"	2	0	1	2	True
ن د و	PV:III	True	6	6	0.167	بـ	"{""بـ"": 1}"	"{""both"": 2, ""clausal"": 1, ""clitic"": 2, ""none_absolute"": 1}"	1	0	3	5	False
ن د و	PV_PASS:I	True	4	4	0.0	مِن	"{""فِي"": 1, ""لـ"": 1, ""مِن"": 3}"	"{""clausal"": 3, ""none_passive"": 1}"	3	1	0	4	True
ن د ي	IV:I	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
ن د ي	IV:III	True	4	4	0.0	لـ	"{""لـ"": 1}"	"{""both"": 1, ""clausal"": 1, ""clitic"": 2}"	2	0	2	3	True
ن د ي	PV:III	True	19	19	0.316	فِي	"{""إِلَى"": 1, ""فِي"": 2, ""مِن"": 2}"	"{""both"": 8, ""clausal"": 1, ""clitic"": 1, ""explicit"": 3, ""none_absolute"": 6}"	3	0	12	12	False
ن د ي	PV:VI	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ن ذ ر	CV:IV	True	9	9	0.111	بـ	"{""بـ"": 1, ""مِن"": 1}"	"{""clausal"": 1, ""clitic"": 2, ""explicit"": 5, ""none_absolute"": 1}"	1	0	9	9	False
ن ذ ر	IV:I	True	2	2	0.0		{}	"{""both"": 1, ""explicit"": 1}"	0	0	2	2	True
ن ذ ر	IV:IV	True	25	25	0.08	بـ	"{""بـ"": 5, ""مِن"": 1}"	"{""both"": 2, ""clitic"": 5, ""explicit"": 14, ""none_absolute"": 2, ""none_passive"": 2}"	0	2	24	14	False
ن ذ ر	IV_PASS:I	True	1	1	0.0		{}	"{""none_passive"": 1}"	0	1	1	1	True
ن ذ ر	PV:I	True	3	3	0.0	لـ	"{""لـ"": 2, ""مِن"": 1}"	"{""explicit"": 3}"	0	0	3	3	True
ن ذ ر	PV:IV	True	7	7	0.0	بـ	"{""بـ"": 1}"	"{""both"": 5, ""clitic"": 2}"	1	0	7	7	False
ن ذ ر	PV_PASS:IV	True	1	1	0.0		{}	"{""none_passive"": 1}"	0	1	0	1	True
ن ز ع	IV:I	True	5	5	0.0	مِن	"{""عَن"": 1, ""مِن"": 3}"	"{""clausal"": 1, ""clitic"": 1, ""explicit"": 3}"	1	0	5	5	False
ن ز ع	IV:III	True	1	1	0.0	فِي	"{""فِي"": 1}"	"{""clitic"": 1}"	0	0	1	1	True
ن ز ع	IV:VI	True	2	2	0.0	فِي	"{""فِي"": 1}"	"{""explicit"": 2}"	0	0	2	2	True
ن ز ع	PV:I	True	5	5	0.0	مِن	"{""مِن"": 1}"	"{""explicit"": 5}"	0	0	5	4	False
ن ز ع	PV:VI	True	5	5	0.0	فِي	"{""فِي"": 3}"	"{""explicit"": 1, ""none_intransitive"": 4}"	0	0	5	4	False
ن ز غ	IV:I	True	2	2	0.0	مِن	"{""مِن"": 1}"	"{""clitic"": 1, ""none_intransitive"": 1}"	0	0	1	2	True
ن ز غ	IV:IV	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	0	1	True
ن ز غ	PV:I	True	1	1	1.0		{}	"{""none_absolute"": 1}"	0	0	0	1	True
ن ز ف	IV:IV	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ن ز ف	IV_PASS:IV	True	1	1	0.0	عَن	"{""عَن"": 1}"	"{""none_passive"": 1}"	0	1	0	1	True
ن ز ل	CV:IV	True	2	2	0.0	عَلَى	"{""عَلَى"": 1, ""مِن"": 1}"	"{""clitic"": 1, ""explicit"": 1}"	0	0	2	2	True
ن ز ل	GERUND	True	18	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	0	16	False
ن ز ل	IV:I	True	2	2	0.0	مِن	"{""مِن"": 2}"	"{""none_intransitive"": 2}"	0	0	0	2	True
ن ز ل	IV:II	True	23	23	0.087	مِن	"{""بـ"": 8, ""عَلَى"": 9, ""لـ"": 1, ""مِن"": 11}"	"{""clitic"": 1, ""explicit"": 20, ""none_absolute"": 2}"	2	0	19	18	False
ن ز ل	IV:IV	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ن ز ل	IV:V	True	6	6	0.0	عَلَى	"{""بـ"": 2, ""عَلَى"": 3, ""فِي"": 1, ""مِن"": 1}"	"{""clausal"": 1, ""none_intransitive"": 5}"	1	0	2	5	False
ن ز ل	IV_PASS:II	True	5	5	0.0	عَلَى	"{""عَلَى"": 3, ""مِن"": 1}"	"{""none_passive"": 5}"	0	5	0	5	False
ن ز ل	PV:I	True	9	9	0.0	بـ	"{""إِلَى"": 1, ""بـ"": 3, ""عَلَى"": 2, ""مِن"": 2}"	"{""explicit"": 2, ""none_intransitive"": 4, ""none_passive"": 3}"	0	3	3	8	False
ن ز ل	PV:II	True	25	25	0.04	عَلَى	"{""إِلَى"": 1, ""بـ"": 6, ""عَلَى"": 12, ""فِي"": 1, ""مِن"": 7}"	"{""clausal"": 1, ""clitic"": 4, ""explicit"": 19, ""none_absolute"": 1}"	2	0	15	17	False
ن ز ل	PV:IV	True	121	121	0.074	مِن	"{""إِلَى"": 17, ""بـ"": 13, ""عَلَى"": 26, ""فِي"": 5, ""كـ"": 3, ""لـ"": 4, ""مِن"": 37}"	"{""both"": 2, ""clitic"": 18, ""explicit"": 92, ""none_absolute"": 9}"	2	0	81	47	False
ن ز ل	PV:V	True	1	1	0.0	بـ	"{""بـ"": 1}"	"{""none_intransitive"": 1}"	0	0	0	1	True
ن ز ل	PV_PASS:I	True	11	11	0.0	مِن	"{""إِلَى"": 4, ""عَلَى"": 3, ""فِي"": 1, ""مِن"": 5}"	"{""none_passive"": 11}"	0	11	0	10	False
ن ز ل	PV_PASS:II	True	7	7	0.0	عَلَى	"{""إِلَى"": 1, ""عَلَى"": 5, ""مِن"": 1}"	"{""none_passive"": 7}"	0	7	1	6	False
ن ز ل	PV_PASS:IV	True	45	45	0.0	إِلَى	"{""إِلَى"": 23, ""بـ"": 2, ""عَلَى"": 12, ""مِن"": 17}"	"{""explicit"": 3, ""none_passive"": 42}"	0	42	4	14	False
ن س خ	IV:I	True	2	2	0.0	مِن	"{""مِن"": 1}"	"{""explicit"": 2}"	0	0	1	2	True
ن س خ	IV:X	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ن س ف	IV:I	True	2	2	0.0	فِي	"{""فِي"": 1}"	"{""clitic"": 2}"	0	0	1	1	True
ن س ف	PV_PASS:I	True	1	1	0.0		{}	"{""none_passive"": 1}"	0	1	0	1	True
ن س ل	IV:I	True	1	1	0.0	مِن	"{""مِن"": 1}"	"{""none_intransitive"": 1}"	0	0	0	1	True
ن س ل	IV:IV	True	1	1	0.0	إِلَى	"{""إِلَى"": 1, ""مِن"": 1}"	"{""none_intransitive"": 1}"	0	0	1	1	True
ن س ي	IV:I	True	8	8	0.25	كـ	"{""كـ"": 1}"	"{""clitic"": 2, ""explicit"": 4, ""none_absolute"": 2}"	0	0	7	7	False
ن س ي	IV:IV	True	2	2	0.0		{}	"{""clitic"": 2}"	0	0	1	2	True
ن س ي	IV_PASS:I	True	1	1	0.0	كـ	"{""كـ"": 1}"	"{""none_passive"": 1}"	0	1	0	1	True
ن س ي	PV:I	True	26	26	0.154	مِن	"{""مِن"": 1}"	"{""clitic"": 5, ""explicit"": 17, ""none_absolute"": 4}"	1	0	25	15	False
ن س ي	PV:IV	True	5	5	0.0		{}	"{""both"": 5}"	1	0	3	5	False
ن ش أ	IV:II	True	1	1	0.0	فِي	"{""فِي"": 1}"	"{""none_passive"": 1}"	0	1	0	1	True
ن ش أ	IV:IV	True	4	4	0.0	فِي	"{""فِي"": 1}"	"{""clitic"": 2, ""explicit"": 2}"	0	0	3	4	True
ن ش أ	PV:IV	True	16	16	0.0	مِن	"{""بـ"": 1, ""لـ"": 2, ""مِن"": 7}"	"{""clitic"": 7, ""explicit"": 9}"	0	0	14	9	False
ن ش ر	CV:VIII	True	2	2	0.0	فِي	"{""فِي"": 1}"	"{""none_intransitive"": 2}"	0	0	2	2	True
ن ش ر	IV:I	True	3	3	0.667	لـ	"{""لـ"": 1, ""مِن"": 1}"	"{""explicit"": 1, ""none_absolute"": 2}"	0	0	1	3	True
ن ش ر	IV:VIII	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ن ش ر	PV:IV	True	2	2	0.0	بـ	"{""بـ"": 1}"	"{""clitic"": 1, ""explicit"": 1}"	0	0	2	2	True
ن ش ر	PV_PASS:I	True	1	1	0.0		{}	"{""none_passive"": 1}"	0	1	0	1	True
ن ش ز	CV:I	True	2	2	0.0		{}	"{""none_intransitive"": 2}"	0	0	2	1	True
ن ش ز	IV:IV	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
ن ش ق	IV:VII	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	0	1	True
ن ص ب	CV:I	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ن ص ب	PV_PASS:I	True	1	1	0.0	إِلَى	"{""إِلَى"": 1}"	"{""none_passive"": 1}"	0	1	1	1	True
ن ص ت	CV:IV	True	2	2	0.0		{}	"{""none_intransitive"": 2}"	0	0	2	2	True
ن ص ح	IV:I	True	2	2	1.0	لـ	"{""لـ"": 2}"	"{""none_absolute"": 2}"	0	0	2	2	True
ن ص ح	PV:I	True	3	3	1.0	لـ	"{""لـ"": 3}"	"{""none_absolute"": 1, ""none_intransitive"": 2}"	0	0	3	2	True
ن ص ر	CV:I	True	7	7	0.0	عَلَى	"{""بـ"": 2, ""عَلَى"": 4}"	"{""clitic"": 6, ""explicit"": 1}"	0	0	7	5	False
ن ص ر	CV:VIII	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ن ص ر	IV:I	True	28	28	0.0	مِن	"{""بـ"": 1, ""عَلَى"": 1, ""فِي"": 2, ""مِن"": 9}"	"{""both"": 1, ""clitic"": 20, ""explicit"": 7}"	0	0	15	16	False
ن ص ر	IV:VI	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ن ص ر	IV:VIII	True	3	3	0.0		{}	"{""none_intransitive"": 3}"	0	0	2	3	True
ن ص ر	IV_PASS:I	True	13	13	0.0	مِن	"{""مِن"": 1}"	"{""none_passive"": 13}"	0	13	6	11	False
ن ص ر	IV_PASS:IV	True	1	1	0.0		{}	"{""none_passive"": 1}"	0	1	0	1	True
ن ص ر	PV:I	True	10	9	0.222	بـ	"{""بـ"": 1, ""فِي"": 1, ""مِن"": 1}"	"{""clitic"": 7, ""none_absolute"": 2}"	0	0	4	8	False
ن ص ر	PV:VIII	True	3	3	0.0	مِن	"{""مِن"": 2}"	"{""none_intransitive"": 3}"	0	0	2	3	True
ن ص ر	PV:X	True	2	2	0.0	بـ	"{""بـ"": 1, ""فِي"": 1}"	"{""clitic"": 2}"	0	0	2	2	True
ن ض ج	PV:I	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	0	1	True
ن ط ق	IV:I	True	9	9	0.0	بـ	"{""بـ"": 2, ""عَلَى"": 1, ""عَن"": 1}"	"{""none_intransitive"": 9}"	0	0	6	8	False
ن ط ق	PV:IV	True	2	2	0.0		{}	"{""clitic"": 1, ""explicit"": 1}"	0	0	1	1	True
ن ظ ر	CV:I	True	37	37	0.0	إِلَى	"{""إِلَى"": 6}"	"{""clausal"": 30, ""clitic"": 3, ""none_intransitive"": 4}"	30	0	37	18	False
ن ظ ر	CV:II	True	1	1	0.0		{}	"{""clausal"": 1}"	1	0	1	1	True
ن ظ ر	CV:IV	True	3	3	0.0	إِلَى	"{""إِلَى"": 3}"	"{""clitic"": 3}"	0	0	3	3	True
ن ظ ر	CV:VIII	True	6	6	1.0		{}	"{""none_absolute"": 6}"	0	0	6	5	False
ن ظ ر	IV:I	True	49	49	0.143	إِلَى	"{""إِلَى"": 10, ""عَلَى"": 2, ""فِي"": 1, ""مِن"": 1}"	"{""clausal"": 19, ""explicit"": 8, ""none_absolute"": 5, ""none_intransitive"": 14, ""none_passive"": 3}"	19	3	36	33	False
ن ظ ر	IV:IV	True	3	3	0.0		{}	"{""clitic"": 3}"	0	0	3	3	True
ن ظ ر	IV:VIII	True	2	2	0.5		{}	"{""explicit"": 1, ""none_absolute"": 1}"	0	0	1	2	True
ن ظ ر	IV_PASS:I	True	2	2	0.0		{}	"{""none_passive"": 2}"	0	2	0	2	True
ن ظ ر	IV_PASS:IV	True	1	1	0.0		{}	"{""none_passive"": 1}"	0	1	1	1	True
ن ظ ر	PV:I	True	4	4	1.0	إِلَى	"{""إِلَى"": 1, ""فِي"": 1}"	"{""none_absolute"": 1, ""none_intransitive"": 3}"	0	0	2	4	True
ن ع ق	IV:I	True	1	1	0.0	بـ	"{""بـ"": 1}"	"{""none_intransitive"": 1}"	0	0	0	1	True
ن ع م	PV:II	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
ن ع م	PV:IV	True	17	17	0.25	عَلَى	"{""عَلَى"": 19}"	"{""clitic"": 1, ""explicit"": 2, ""none_absolute"": 1, ""none_intransitive"": 13}"	0	0	12	13	False
ن غ ض	IV:IV	True	1	1	0.0	إِلَى	"{""إِلَى"": 1}"	"{""explicit"": 1}"	0	0	1	1	True
ن ف خ	CV:I	True	1	1	1.0		{}	"{""none_absolute"": 1}"	0	0	1	1	True
ن ف خ	IV:I	True	2	2	0.0	فِي	"{""فِي"": 2}"	"{""none_intransitive"": 2}"	0	0	2	2	True
ن ف خ	IV_PASS:I	True	4	4	0.0	فِي	"{""فِي"": 4}"	"{""none_passive"": 4}"	0	4	0	4	True
ن ف خ	PV:I	True	5	5	1.0	فِي	"{""فِي"": 5, ""مِن"": 5}"	"{""none_absolute"": 3, ""none_intransitive"": 2}"	0	0	5	5	False
ن ف خ	PV_PASS:I	True	7	7	0.0	فِي	"{""فِي"": 7}"	"{""none_passive"": 7}"	0	7	0	6	False
ن ف د	IV:I	True	2	2	0.0		{}	"{""none_intransitive"": 2}"	0	0	0	2	True
ن ف د	PV:I	True	2	2	0.0		{}	"{""none_intransitive"": 2}"	0	0	0	2	True
ن ف ذ	CV:I	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ن ف ذ	IV:I	True	2	2	0.0	بـ	"{""بـ"": 1, ""مِن"": 1}"	"{""none_intransitive"": 2}"	0	0	2	1	True
ن ف ر	CV:I	True	4	4	0.0	فِي	"{""فِي"": 1}"	"{""none_intransitive"": 4}"	0	0	4	2	True
ن ف ر	IV:I	True	3	3	0.0	فِي	"{""فِي"": 1}"	"{""none_intransitive"": 3}"	0	0	3	1	True
ن ف س	IV:VI	True	1	1	0.0	فِي	"{""فِي"": 1}"	"{""none_intransitive"": 1}"	0	0	0	1	True
ن ف س	IV_PASS:I	True	1	1	0.0	مِن	"{""مِن"": 1}"	"{""none_passive"": 1}"	0	1	1	1	True
ن ف س	PV:V	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ن ف ش	PV:I	True	1	1	0.0	فِي	"{""فِي"": 1}"	"{""none_intransitive"": 1}"	0	0	0	1	True
ن ف ض	IV:VII	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ن ف ع	IV:I	True	28	28	0.037	لـ	"{""لـ"": 1}"	"{""clitic"": 17, ""explicit"": 9, ""none_absolute"": 1, ""none_intransitive"": 1}"	0	0	6	22	False
ن ف ع	PV:I	True	3	3	0.0		{}	"{""clitic"": 2, ""none_intransitive"": 1}"	0	0	0	3	True
ن ف ق	CV:IV	True	13	13	0.923	مِن	"{""عَلَى"": 1, ""فِي"": 1, ""لـ"": 1, ""مِن"": 11}"	"{""explicit"": 1, ""none_absolute"": 12}"	0	0	11	10	False
ن ف ق	IV:I	True	1	1	1.0	فِي	"{""فِي"": 1}"	"{""none_absolute"": 1}"	0	0	1	1	True
ن ف ق	IV:IV	True	40	40	0.475	مِن	"{""بـ"": 1, ""عَلَى"": 1, ""فِي"": 8, ""لـ"": 1, ""مِن"": 13}"	"{""clitic"": 2, ""explicit"": 19, ""none_absolute"": 19}"	0	0	29	15	False
ن ف ق	PV:III	True	2	2	0.0		{}	"{""none_intransitive"": 2}"	0	0	0	2	True
ن ف ق	PV:IV	True	14	14	0.286	مِن	"{""فِي"": 1, ""لـ"": 1, ""مِن"": 5}"	"{""explicit"": 10, ""none_absolute"": 4}"	0	0	13	8	False
ن ق ب	PV:II	True	1	1	1.0	فِي	"{""فِي"": 1}"	"{""none_absolute"": 1}"	0	0	1	1	True
ن ق ذ	IV:I	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
ن ق ذ	IV:IV	True	2	2	0.0		{}	"{""explicit"": 1, ""none_passive"": 1}"	0	1	0	2	True
ن ق ذ	IV:X	True	1	1	0.0	مِن	"{""مِن"": 1}"	"{""clitic"": 1}"	0	0	1	1	True
ن ق ذ	PV:IV	True	1	1	0.0	مِن	"{""مِن"": 1}"	"{""clitic"": 1}"	0	0	1	1	True
ن ق ر	PV_PASS:I	True	1	1	0.0	فِي	"{""فِي"": 1}"	"{""none_passive"": 1}"	0	1	0	1	True
ن ق ص	CV:I	True	1	1	0.0	مِن	"{""مِن"": 1}"	"{""explicit"": 1}"	0	0	1	1	True
ن ق ص	IV:I	True	6	6	0.0	مِن	"{""فِي"": 1, ""مِن"": 4}"	"{""clitic"": 3, ""explicit"": 2, ""none_passive"": 1}"	0	1	3	6	False
ن ق ض	IV:I	True	5	5	0.0	مِن	"{""فِي"": 1, ""مِن"": 2}"	"{""explicit"": 5}"	0	0	3	4	False
ن ق ض	IV:VII	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ن ق ض	PV:I	True	1	1	0.0	مِن	"{""مِن"": 1}"	"{""explicit"": 1}"	0	0	1	1	True
ن ق ض	PV:IV	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	0	1	True
ن ق م	IV:I	True	2	2	0.0	مِن	"{""مِن"": 2}"	"{""clausal"": 2}"	3	0	2	2	True
ن ق م	IV:VIII	True	1	1	0.0	مِن	"{""مِن"": 1}"	"{""none_intransitive"": 1}"	0	0	0	1	True
ن ق م	PV:I	True	2	2	0.0	مِن	"{""مِن"": 1}"	"{""clausal"": 2}"	2	0	2	2	True
ن ق م	PV:VIII	True	5	5	0.0	مِن	"{""مِن"": 5}"	"{""none_intransitive"": 5}"	0	0	5	4	False
ن ك ث	IV:I	True	3	3	1.0	عَلَى	"{""عَلَى"": 1}"	"{""none_absolute"": 3}"	0	0	2	3	True
ن ك ث	PV:I	True	3	3	0.333	مِن	"{""مِن"": 1}"	"{""explicit"": 2, ""none_absolute"": 1}"	0	0	2	2	True
ن ك ح	CV:I	True	2	2	0.0	بـ	"{""بـ"": 1}"	"{""clitic"": 1, ""explicit"": 1}"	0	0	2	1	True
ن ك ح	CV:IV	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ن ك ح	IV:I	True	11	11	0.0	مِن	"{""مِن"": 1}"	"{""both"": 1, ""clitic"": 3, ""explicit"": 7}"	0	0	8	6	False
ن ك ح	IV:IV	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ن ك ح	IV:X	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
ن ك ح	PV:I	True	2	2	0.0	مِن	"{""مِن"": 1}"	"{""explicit"": 2}"	0	0	1	2	True
ن ك ر	IV:I	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ن ك ر	IV:IV	True	2	2	0.0		{}	"{""clitic"": 1, ""explicit"": 1}"	0	0	1	2	True
