root_arabic	form_tag	form_tag_available	instance_count	narration	in_quoted	imperative	in_supplication	in_interrogative	vocative	narration_ratio	in_quote_ratio	imperative_ratio	legacy_direct_speech	legacy_discourse_dist	batch_count	low_occurrence
ن ط ح	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ط ف	NOUN_CONCRETE	True	12	11	1	0	0	0	0	0.917	0.083	0.0	0	{}	11	False
ن ط ق	IV:I	True	9	8	1	0	1	0	0	0.889	0.111	0.0	0	{}	8	False
ن ط ق	NOUN_ABSTRACT	True	1	0	1	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ن ط ق	PV:IV	True	2	0	2	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ن ظ ر	CV:I	True	37	0	15	37	14	0	0	0.0	0.405	1.0	3	"{""direct-speech"": 3}"	18	False
ن ظ ر	CV:II	True	1	0	0	1	0	0	0	0.0	0.0	1.0	3	"{""direct-speech"": 3}"	1	True
ن ظ ر	CV:IV	True	3	0	3	3	3	0	0	0.0	1.0	1.0	3	"{""direct-speech"": 3}"	3	True
ن ظ ر	CV:VIII	True	6	0	4	6	4	0	0	0.0	0.667	1.0	3	"{""direct-speech"": 3}"	5	False
ن ظ ر	GERUND_INSTANT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	3	"{""direct-speech"": 3}"	1	True
ن ظ ر	IV:I	True	49	37	7	0	1	5	0	0.755	0.143	0.0	3	"{""direct-speech"": 3}"	33	False
ن ظ ر	IV:IV	True	3	1	2	0	2	0	0	0.333	0.667	0.0	3	"{""direct-speech"": 3}"	3	True
ن ظ ر	IV:VIII	True	2	2	0	0	0	0	0	1.0	0.0	0.0	3	"{""direct-speech"": 3}"	2	True
ن ظ ر	IV_PASS:I	True	2	2	0	0	0	0	0	1.0	0.0	0.0	3	"{""direct-speech"": 3}"	2	True
ن ظ ر	IV_PASS:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	3	"{""direct-speech"": 3}"	1	True
ن ظ ر	NOUN_ABSTRACT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	3	"{""direct-speech"": 3}"	1	True
ن ظ ر	NOUN_ACTIVE_PART	True	13	8	5	0	4	0	0	0.615	0.385	0.0	3	"{""direct-speech"": 3}"	11	False
ن ظ ر	NOUN_PASSIVE_PART	True	6	2	4	0	0	1	0	0.333	0.667	0.0	3	"{""direct-speech"": 3}"	5	False
ن ظ ر	PV:I	True	4	4	0	0	0	0	0	1.0	0.0	0.0	3	"{""direct-speech"": 3}"	4	True
ن ع ج	NOUN_CONCRETE	True	4	2	2	0	0	0	0	0.5	0.5	0.0	0	{}	1	True
ن ع س	GERUND	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ن ع ق	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ع ل	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ع م	GERUND	True	15	15	0	0	0	0	0	1.0	0.0	0.0	0	{}	13	False
ن ع م	NOUN_ABSTRACT	True	54	49	5	0	5	0	0	0.907	0.093	0.0	0	{}	28	False
ن ع م	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ع م	NOUN_CONCRETE	True	34	30	4	0	0	0	0	0.882	0.118	0.0	0	{}	23	False
ن ع م	PV:II	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ع م	PV:IV	True	17	13	4	0	3	0	0	0.765	0.235	0.0	0	{}	13	False
ن ع م	UNINFLECTED_VERB	True	18	16	2	0	0	0	0	0.889	0.111	0.0	0	{}	14	False
ن غ ض	IV:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ف ث	ADJ_INTENS	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ف ح	GERUND_INSTANT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ف خ	CV:I	True	1	0	1	1	1	0	0	0.0	1.0	1.0	0	{}	1	True
ن ف خ	GERUND_INSTANT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ف خ	IV:I	True	2	1	1	0	1	0	0	0.5	0.5	0.0	0	{}	2	True
ن ف خ	IV_PASS:I	True	4	4	0	0	0	0	0	1.0	0.0	0.0	0	{}	4	True
ن ف خ	PV:I	True	5	5	0	0	0	0	0	1.0	0.0	0.0	0	{}	5	False
ن ف خ	PV_PASS:I	True	7	7	0	0	0	0	0	1.0	0.0	0.0	0	{}	6	False
ن ف د	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ف د	IV:I	True	2	1	1	0	0	0	0	0.5	0.5	0.0	0	{}	2	True
ن ف د	PV:I	True	2	1	1	0	0	0	0	0.5	0.5	0.0	0	{}	2	True
ن ف ذ	CV:I	True	1	0	0	1	0	0	0	0.0	0.0	1.0	0	{}	1	True
ن ف ذ	IV:I	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ف ر	ADJ_QUALIT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ف ر	CV:I	True	4	0	1	4	1	0	0	0.0	0.25	1.0	0	{}	2	True
ن ف ر	GERUND	True	5	5	0	0	0	0	0	1.0	0.0	0.0	0	{}	4	False
ن ف ر	IV:I	True	3	2	1	0	0	0	0	0.667	0.333	0.0	0	{}	1	True
ن ف ر	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ف ر	NOUN_CONCRETE	True	3	1	2	0	0	0	0	0.333	0.667	0.0	0	{}	3	True
ن ف ر	PV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ف س	IV:VI	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ف س	IV_PASS:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ف س	NOUN_ABSTRACT	True	274	234	39	0	10	1	0	0.854	0.142	0.0	0	{}	62	False
ن ف س	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ف س	NOUN_CONCRETE	True	21	20	1	0	0	0	0	0.952	0.048	0.0	0	{}	4	False
ن ف س	PV:V	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ف ش	NOUN_PASSIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ف ش	PV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ف ض	IV:VII	True	1	0	1	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ن ف ع	GERUND	True	11	5	5	0	0	1	0	0.455	0.455	0.0	0	{}	11	False
ن ف ع	IV:I	True	28	21	7	0	2	0	0	0.75	0.25	0.0	0	{}	22	False
ن ف ع	NOUN_ABSTRACT	True	8	7	1	0	0	0	0	0.875	0.125	0.0	0	{}	7	False
ن ف ع	PV:I	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ن ف ق	CV:IV	True	13	0	2	13	2	0	0	0.0	0.154	1.0	2	"{""direct-speech"": 2}"	10	False
ن ف ق	GERUND	True	4	4	0	0	0	0	0	1.0	0.0	0.0	2	"{""direct-speech"": 2}"	2	True
ن ف ق	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	2	"{""direct-speech"": 2}"	1	True
ن ف ق	IV:IV	True	40	36	2	0	0	2	0	0.9	0.05	0.0	2	"{""direct-speech"": 2}"	15	False
ن ف ق	NOUN_ABSTRACT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	2	"{""direct-speech"": 2}"	1	True
ن ف ق	NOUN_ACTIVE_PART	True	33	33	0	0	0	0	0	1.0	0.0	0.0	2	"{""direct-speech"": 2}"	10	False
ن ف ق	NOUN_CONCRETE	True	3	3	0	0	0	0	0	1.0	0.0	0.0	2	"{""direct-speech"": 2}"	2	True
ن ف ق	PV:III	True	2	2	0	0	0	0	0	1.0	0.0	0.0	2	"{""direct-speech"": 2}"	2	True
ن ف ق	PV:IV	True	14	13	1	0	0	0	0	0.929	0.071	0.0	2	"{""direct-speech"": 2}"	8	False
ن ف ل	NOUN_ABSTRACT	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ن ف ل	NOUN_CONCRETE	True	2	1	1	0	1	0	0	0.5	0.5	0.0	0	{}	1	True
ن ق ب	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ق ب	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ق ب	PV:II	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ق ذ	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ق ذ	IV:IV	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ن ق ذ	IV:X	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ق ذ	PV:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ق ر	NOUN_CONCRETE	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ق ر	NOUN_INSTRUMENT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ق ر	PV_PASS:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ق ص	CV:I	True	1	0	0	1	0	0	0	0.0	0.0	1.0	0	{}	1	True
ن ق ص	GERUND	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ن ق ص	IV:I	True	6	5	1	0	1	0	0	0.833	0.167	0.0	0	{}	6	False
ن ق ص	NOUN_PASSIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ق ض	GERUND	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ن ق ض	IV:I	True	5	5	0	0	0	0	0	1.0	0.0	0.0	0	{}	4	False
ن ق ض	IV:VII	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ق ض	PV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ق ض	PV:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ق ع	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ق م	GERUND	True	4	4	0	0	0	0	0	1.0	0.0	0.0	0	{}	4	True
ن ق م	IV:I	True	2	1	1	0	0	1	0	0.5	0.5	0.0	0	{}	2	True
ن ق م	IV:VIII	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ق م	NOUN_ACTIVE_PART	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ن ق م	PV:I	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ن ق م	PV:VIII	True	5	5	0	0	0	0	0	1.0	0.0	0.0	0	{}	4	False
ن ك ب	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ك ب	NOUN_TIME_PLACE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ك ث	IV:I	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ن ك ث	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ك ث	PV:I	True	3	2	0	0	0	1	0	0.667	0.0	0.0	0	{}	2	True
ن ك ح	CV:I	True	2	0	0	2	0	0	0	0.0	0.0	1.0	0	{}	1	True
ن ك ح	CV:IV	True	1	0	0	1	0	0	0	0.0	0.0	1.0	0	{}	1	True
ن ك ح	GERUND	True	5	5	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	False
ن ك ح	IV:I	True	11	9	2	0	0	0	0	0.818	0.182	0.0	0	{}	6	False
ن ك ح	IV:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ك ح	IV:X	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ك ح	PV:I	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ن ك د	ADJ_QUALIT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ك ر	ADJ_COMP	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ك ر	ADJ_QUALIT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ك ر	GERUND	True	8	6	2	0	0	0	0	0.75	0.25	0.0	0	{}	7	False
ن ك ر	IV:I	True	1	0	0	0	0	1	0	0.0	0.0	0.0	0	{}	1	True
ن ك ر	IV:IV	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ن ك ر	NOUN_ACTIVE_PART	True	6	4	2	0	0	0	0	0.667	0.333	0.0	0	{}	6	False
ن ك ر	NOUN_PASSIVE_PART	True	16	15	1	0	0	0	0	0.938	0.062	0.0	0	{}	10	False
ن ك ر	PV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ك ر	PV:II	True	1	0	1	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ن ك س	IV:II	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ك س	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ك س	PV_PASS:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ك ص	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ك ص	PV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ك ف	IV:X	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ك ف	PV:X	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ك ل	GERUND	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ن ك ل	NOUN_ABSTRACT	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ن ك ل	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن م ر ق	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن م ل	NOUN_CONCRETE	True	4	4	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ن م م	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ه ج	NOUN_ABSTRACT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ه ر	ADV	True	2	1	1	0	0	0	0	0.5	0.5	0.0	0	{}	1	True
ن ه ر	IV:I	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ن ه ر	NOUN_ABSTRACT	True	55	50	5	0	2	0	0	0.909	0.091	0.0	0	{}	34	False
ن ه ر	NOUN_CONCRETE	True	54	50	4	0	0	0	0	0.926	0.074	0.0	0	{}	32	False
ن ه ي	CV:I	True	1	0	0	1	0	0	0	0.0	0.0	1.0	1	"{""direct-speech"": 1}"	1	True
ن ه ي	CV:VIII	True	1	0	0	1	0	0	0	0.0	0.0	1.0	1	"{""direct-speech"": 1}"	1	True
ن ه ي	GERUND_MEEM	True	2	2	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	1	True
ن ه ي	IV:I	True	18	15	3	0	0	0	0	0.833	0.167	0.0	1	"{""direct-speech"": 1}"	11	False
ن ه ي	IV:VI	True	1	1	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	1	True
ن ه ي	IV:VIII	True	10	5	5	0	1	0	0	0.5	0.5	0.0	1	"{""direct-speech"": 1}"	8	False
ن ه ي	IV_PASS:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	1	True
ن ه ي	NOUN_ABSTRACT	True	2	2	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	1	True
ن ه ي	NOUN_ACTIVE_PART	True	2	2	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	2	True
ن ه ي	NOUN_PASSIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	1	True
ن ه ي	PV:I	True	5	3	2	0	0	0	0	0.6	0.4	0.0	1	"{""direct-speech"": 1}"	5	False
ن ه ي	PV:VIII	True	5	4	0	0	0	1	0	0.8	0.0	0.0	1	"{""direct-speech"": 1}"	3	False
ن ه ي	PV_PASS:I	True	7	5	2	0	0	0	0	0.714	0.286	0.0	1	"{""direct-speech"": 1}"	5	False
ن و ء	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن و ب	CV:IV	True	1	0	0	1	0	0	0	0.0	0.0	1.0	0	{}	1	True
ن و ب	IV:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن و ب	NOUN_ACTIVE_PART	True	7	7	0	0	0	0	0	1.0	0.0	0.0	0	{}	5	False
ن و ب	PV:IV	True	5	4	1	0	0	0	0	0.8	0.2	0.0	0	{}	4	False
ن و د	PV_PASS:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن و ر		False	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن و ر	NOUN_ABSTRACT	True	40	35	5	0	3	1	0	0.875	0.125	0.0	0	{}	19	False
ن و ر	NOUN_ACTIVE_PART	True	6	6	0	0	0	0	0	1.0	0.0	0.0	0	{}	6	False
ن و ر	NOUN_CONCRETE	True	149	119	29	0	14	1	1	0.799	0.195	0.0	0	{}	57	False
ن و ش	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن و ص	GERUND_MEEM	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن و ق	NOUN_CONCRETE	True	7	4	3	0	1	0	0	0.571	0.429	0.0	0	{}	6	False
ن و م	GERUND	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ن و م	GERUND_MEEM	True	4	3	1	0	1	0	0	0.75	0.25	0.0	0	{}	4	True
ن و م	NOUN_ACTIVE_PART	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ن و ن	NOUN_PROP	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن و ي	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن و ي	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ي ب	IV:IV	True	3	2	1	0	0	0	0	0.667	0.333	0.0	0	{}	2	True
ن ي ل	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ن ي ل	IV:I	True	11	10	1	0	0	0	0	0.909	0.091	0.0	0	{}	7	False
ه ا ء	NOUN_VERB_LIKE	True	1	0	1	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ه ا ت	CV:I	True	1	0	1	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ه ا ت	NOUN_VERB_LIKE	True	3	0	3	0	0	0	0	0.0	1.0	0.0	0	{}	3	True
ه ب ط	CV:I	True	7	0	7	7	7	0	0	0.0	1.0	1.0	1	"{""direct-speech"": 1}"	4	False
ه ب ط	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	1	True
ه ب و	NOUN_CONCRETE	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ه ج د	CV:V	True	1	0	0	1	0	0	0	0.0	0.0	1.0	0	{}	1	True
ه ج ر	CV:I	True	4	0	1	4	1	0	0	0.0	0.25	1.0	0	{}	4	True
ه ج ر	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ه ج ر	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ه ج ر	IV:III	True	5	4	1	0	0	0	0	0.8	0.2	0.0	0	{}	2	False
ه ج ر	NOUN_ACTIVE_PART	True	8	7	1	0	0	0	0	0.875	0.125	0.0	0	{}	7	False
ه ج ر	NOUN_PASSIVE_PART	True	1	0	1	0	1	0	0	0.0	1.0	0.0	0	{}	1	True
ه ج ر	PV:III	True	11	11	0	0	0	0	0	1.0	0.0	0.0	0	{}	8	False
ه ج ع	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ه د د	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ه د د	IV:I	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ه د د	PV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ه د م	PV_PASS:II	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ه د ه د	NOUN_CONCRETE	True	1	0	1	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ه د ي	ADJ_COMP	True	7	2	5	0	1	0	0	0.286	0.714	0.0	1	"{""direct-speech"": 1}"	7	False
ه د ي	CV:I	True	3	0	1	3	1	0	0	0.0	0.333	1.0	1	"{""direct-speech"": 1}"	3	True
ه د ي	GERUND	True	85	64	20	0	5	2	0	0.753	0.235	0.0	1	"{""direct-speech"": 1}"	31	False
ه د ي	IV:I	True	92	73	16	0	2	4	0	0.793	0.174	0.0	1	"{""direct-speech"": 1}"	40	False
ه د ي	IV:IV	True	4	2	2	0	0	0	0	0.5	0.5	0.0	1	"{""direct-speech"": 1}"	4	True
ه د ي	IV:VIII	True	27	17	10	0	3	0	0	0.63	0.37	0.0	1	"{""direct-speech"": 1}"	18	False
ه د ي	IV_PASS:I	True	1	0	1	0	0	0	0	0.0	1.0	0.0	1	"{""direct-speech"": 1}"	1	True
ه د ي	NOUN_ACTIVE_PART	True	30	27	3	0	2	0	0	0.9	0.1	0.0	1	"{""direct-speech"": 1}"	20	False
ه د ي	NOUN_CONCRETE	True	8	7	1	0	0	0	0	0.875	0.125	0.0	1	"{""direct-speech"": 1}"	4	False
ه د ي	NOUN_PASSIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	1	True
ه د ي	PV:I	True	48	37	11	0	1	0	0	0.771	0.229	0.0	1	"{""direct-speech"": 1}"	22	False
ه د ي	PV:VIII	True	13	8	3	0	0	3	0	0.615	0.231	0.0	1	"{""direct-speech"": 1}"	12	False
ه د ي	PV_PASS:I	True	3	3	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	2	True
ه ذ ه	DEM_PRON_F	True	1	0	1	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ه ر ب	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ه ر ع	IV:IV	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ه ز أ	CV:X	True	1	0	1	1	1	0	0	0.0	1.0	1.0	0	{}	1	True
ه ز أ	GERUND	True	11	10	1	0	0	0	0	0.909	0.091	0.0	0	{}	7	False
ه ز أ	IV:I	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ه ز أ	IV:X	True	15	14	1	0	0	0	0	0.933	0.067	0.0	0	{}	14	False
ه ز أ	NOUN_ACTIVE_PART	True	2	1	1	0	0	0	0	0.5	0.5	0.0	0	{}	2	True
ه ز أ	PV_PASS:X	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ه ز ز	CV:II	True	1	0	0	1	0	0	0	0.0	0.0	1.0	0	{}	1	True
ه ز ز	IV:VIII	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ه ز ز	PV:VIII	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ه ز ل	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ه ز م	IV_PASS:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ه ز م	NOUN_PASSIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ه ز م	PV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ه ش ش	IV:I	True	1	0	1	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ه ش م	ADJ_QUALIT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ه ش م	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ه ض م	ADJ_QUALIT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ه ض م	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ه ط ع	NOUN_ACTIVE_PART	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ه ل ع	ADJ_QUALIT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ه ل ك	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ه ل ك	GERUND_MEEM	True	2	1	1	0	0	0	0	0.5	0.5	0.0	0	{}	2	True
ه ل ك	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ه ل ك	IV:IV	True	12	8	4	0	1	1	0	0.667	0.333	0.0	0	{}	10	False
ه ل ك	IV_PASS:I	True	1	0	1	0	0	1	0	0.0	1.0	0.0	0	{}	1	True
ه ل ك	IV_PASS:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ه ل ك	NOUN_ACTIVE_PART	True	8	5	3	0	0	0	0	0.625	0.375	0.0	0	{}	6	False
ه ل ك	NOUN_PASSIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ه ل ك	PV:I	True	6	4	1	0	0	1	0	0.667	0.167	0.0	0	{}	6	False
ه ل ك	PV:IV	True	33	30	3	0	1	0	0	0.909	0.091	0.0	0	{}	24	False
ه ل ك	PV_PASS:IV	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ه ل م	NOUN_VERB_LIKE	True	2	0	2	0	0	0	0	0.0	1.0	0.0	0	{}	2	True
ه م د	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ه م ر	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ه م ز	ADJ_INTENS	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ه م ز	GERUND_INSTANT	True	1	0	1	0	1	0	0	0.0	1.0	0.0	0	{}	1	True
ه م س	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ه م م	PV:I	True	5	5	0	0	0	0	0	1.0	0.0	0.0	0	{}	4	False
ه م م	PV:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ه م ن	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ه م ن	NOUN_PROP	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ه ن أ	ADJ_QUALIT	True	4	4	0	0	0	0	0	1.0	0.0	0.0	0	{}	4	True
ه و د	ADJ_COMP	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
