root_arabic	form_tag	form_tag_available	instance_count	legacy_instance_count	dep_dominant	dep_dominant_ratio	head_dominant	head_dominant_ratio	negated_ratio	scoped_ratio	narration_ratio	in_quote_ratio	imperative_count	supplication_count	interrogative_count	frame_count	absolute_ratio	top_prep	agency	dominant_referent	batch_count	low_occurrence
م ر ي	GERUND	True	1	0	cognate_acc	1.0	adjective	1.0	1.0	2.0	1.0	0.0	0	0	0	0	0.0		human	HUMANS_GENERIC	1	True
م ر ي	IV:III	True	1	0		0.0	prep_complement	0.5	0.0	0.0	1.0	0.0	0	0	0	1	0.0	فِي	human	HUMANS_GENERIC	1	True
م ر ي	IV:VI	True	1	0		0.0	prep_complement	1.0	0.0	0.0	0.0	0.0	0	0	1	1	0.0	بـ	human	HUMANS_GENERIC	1	True
م ر ي	IV:VIII	True	5	0	kana_predicate	0.667	prep_complement	0.667	0.2	0.2	0.8	0.2	0	0	0	5	0.0	بـ	human	HUMANS_GENERIC	5	False
م ر ي	NOUN_ABSTRACT	True	2	0	prep_complement	0.667	prep_complement	1.0	0.5	0.5	1.0	0.0	0	0	0	0	0.0		human	HUMANS_GENERIC	2	True
م ر ي	NOUN_ACTIVE_PART	True	4	15	kana_predicate	0.5		0.0	1.0	1.0	1.0	0.0	0	0	0	0	0.0		human	HUMANS_GENERIC	4	True
م ر ي	PV:VI	True	1	0		0.0	prep_complement	1.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0	بـ	human	HUMANS_GENERIC	1	True
م ز ج	GERUND	True	1	0		0.0	idafa	0.333	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	ABSTRACT_CONCEPT	1	True
م ز ج	NOUN_ABSTRACT	True	2	3	subject	1.0	idafa	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	ABSTRACT_CONCEPT	1	True
م ز ق	GERUND_MEEM	True	2	0	idafa	1.0		0.0	0.0	0.0	0.5	0.5	0	0	1	0	0.0		mixed	HUMANS_GENERIC	1	True
م ز ق	PV:II	True	1	0	conjoined	1.0	cognate_acc	0.5	0.0	0.0	1.0	0.0	0	0	0	1	0.0		mixed	HUMANS_GENERIC	1	True
م ز ق	PV_PASS:II	True	1	4		0.0	cognate_acc	1.0	0.0	0.0	0.0	1.0	0	0	1	1	0.0		mixed	HUMANS_GENERIC	1	True
م ز ن	NOUN_CONCRETE	True	1	1	prep_complement	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
م س ح	CV:I	True	3	0	conjoined	1.0	prep_complement	1.0	0.0	0.0	0.0	0.0	3	0	0	3	1.0	بـ	mixed	OTHER	2	True
م س ح	GERUND	True	1	0	cognate_acc	1.0	prep_complement	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	OTHER	1	True
م س ح	NOUN_CONCRETE	True	11	15	predication	0.333	apposition	0.611	0.182	0.273	0.545	0.455	0	0	1	0	0.0		mixed	OTHER	4	False
م س خ	PV:I	True	1	1		0.0	direct_object	0.5	0.0	0.0	1.0	0.0	0	0	0	1	0.0	عَلَى			1	True
م س د	NOUN_CONCRETE	True	1	1	prep_complement	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
م س س	GERUND	True	3	0	direct_object	0.333	idafa	1.0	0.667	0.667	0.667	0.333	0	1	0	0	0.0		mixed	HUMANS_GENERIC	3	True
م س س	IV:I	True	26	0	conjoined	0.545	direct_object	0.433	0.538	0.577	0.769	0.231	0	2	0	26	0.0	بـ	mixed	HUMANS_GENERIC	16	False
م س س	IV:V	True	1	60		0.0	adverbial	0.333	1.0	2.0	0.0	1.0	0	0	0	1	0.0		mixed	HUMANS_GENERIC	1	True
م س س	IV:VI	True	2	0		0.0		0.0	0.0	0.0	1.0	0.0	0	0	0	2	0.0		mixed	HUMANS_GENERIC	1	True
م س س	PV:I	True	28	0	predication	1.0	direct_object	0.42	0.071	0.107	0.821	0.179	0	1	0	28	0.0	فِي	mixed	HUMANS_GENERIC	18	False
م س ك	CV:IV	True	5	0	conjoined	0.5	prep_complement	0.385	0.0	0.0	0.0	0.2	5	1	0	5	0.2	بـ	mixed	HUMANS_GENERIC	5	False
م س ك	CV:X	True	1	0		0.0	prep_complement	1.0	0.0	0.0	0.0	0.0	1	0	0	1	0.0	بـ	mixed	HUMANS_GENERIC	1	True
م س ك	GERUND	True	1	28		0.0	conjoined	0.5	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	1	True
م س ك	IV:I	True	1	0		0.0	direct_object	0.5	0.0	0.0	1.0	0.0	0	0	0	1	0.0		mixed	HUMANS_GENERIC	1	True
م س ك	IV:II	True	1	0		0.0	conjoined	0.5	0.0	0.0	1.0	0.0	0	0	0	1	1.0	بـ	mixed	HUMANS_GENERIC	1	True
م س ك	IV:IV	True	9	0	particle_complement	0.4	direct_object	0.474	0.444	0.667	1.0	0.0	0	0	0	9	0.0	بـ	mixed	HUMANS_GENERIC	7	False
م س ك	NOUN_ACTIVE_PART	True	3	0	predication	0.667	prep_complement	0.667	0.333	0.333	0.667	0.333	0	0	1	0	0.0		mixed	HUMANS_GENERIC	3	True
م س ك	NOUN_CONCRETE	True	1	0	predication	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	1	True
م س ك	PV:IV	True	4	0		0.0	direct_object	0.333	0.25	0.25	0.75	0.25	0	1	0	4	0.25	مِن	mixed	HUMANS_GENERIC	4	True
م س ك	PV:X	True	2	0		0.0	prep_complement	1.0	0.0	0.0	1.0	0.0	0	0	0	2	1.0	بـ	mixed	HUMANS_GENERIC	2	True
م س و	IV:IV	True	1	1	idafa	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0		human	BELIEVERS	1	True
م ش ج	NOUN_CONCRETE	True	1	1	adjective	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
م ش ي	ADJ_INTENS	True	1	0		0.0	prep_complement	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	1	True
م ش ي	CV:I	True	2	0	particle_complement	1.0	conjoined	0.667	0.0	0.0	0.0	0.5	2	1	0	2	0.0	فِي	mixed	HUMANS_GENERIC	2	True
م ش ي	GERUND	True	1	0	prep_complement	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	1	True
م ش ي	IV:I	True	18	0	circumstantial	0.4	prep_complement	0.593	0.111	0.111	0.944	0.056	0	0	0	18	0.0	فِي	mixed	HUMANS_GENERIC	11	False
م ش ي	PV:I	True	1	23		0.0	adverbial	0.5	0.0	0.0	1.0	0.0	0	0	0	1	0.0	فِي	mixed	HUMANS_GENERIC	1	True
م ص ر	NOUN_CONCRETE	True	1	5		0.0		0.0	0.0	0.0	0.0	1.0	0	1	0	0	0.0		mixed	NATURE_CREATION	1	True
م ص ر	NOUN_PROP	True	4	0	prep_complement	0.5		0.0	0.0	0.0	0.5	0.5	0	1	0	0	0.0		mixed	NATURE_CREATION	3	True
م ض غ	NOUN_CONCRETE	True	3	3	direct_object	0.5	adjective	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				2	True
م ض ي	CV:I	True	1	0	conjoined	1.0	adverbial	1.0	0.0	0.0	0.0	0.0	1	0	0	1	0.0		mixed	DISBELIEVERS	1	True
م ض ي	GERUND	True	1	0	direct_object	1.0		0.0	1.0	1.0	1.0	0.0	0	0	0	0	0.0		mixed	DISBELIEVERS	1	True
م ض ي	IV:I	True	1	0	conjoined	1.0	adverbial	1.0	1.0	1.0	0.0	1.0	0	0	0	1	0.0		mixed	DISBELIEVERS	1	True
م ض ي	PV:I	True	2	5		0.0	subject	1.0	0.0	0.0	0.5	0.5	0	0	0	2	0.0		mixed	DISBELIEVERS	2	True
م ط ر	CV:IV	True	1	0		0.0	conjoined	0.25	0.0	0.0	0.0	1.0	1	1	0	1	0.0	عَلَى	divine	GOD	1	True
م ط ر	NOUN_ACTIVE_PART	True	1	0	adjective	1.0		0.0	0.0	0.0	0.0	1.0	0	0	0	0	0.0		divine	GOD	1	True
م ط ر	NOUN_CONCRETE	True	7	15	cognate_acc	0.429	idafa	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		divine	GOD	5	False
م ط ر	PV:IV	True	5	0	conjoined	1.0	prep_complement	0.5	0.0	0.0	1.0	0.0	0	0	0	5	0.4	عَلَى	divine	GOD	5	False
م ط ر	PV_PASS:IV	True	1	0		0.0	cognate_acc	0.5	0.0	0.0	1.0	0.0	0	0	0	1	0.0		divine	GOD	1	True
م ط و	IV:V	True	1	1	circumstantial	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0		human	DISBELIEVERS	1	True
م ع ز	NOUN_CONCRETE	True	1	1	prep_complement	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
م ع ع	ADV	True	132	133	adverbial	0.519	idafa	0.883	0.174	0.174	0.652	0.341	0	12	1	0	0.0		mixed	PROPHET_OTHER	40	False
م ع ع	NOUN_ABSTRACT	True	1	0	predication	1.0		0.0	0.0	0.0	0.0	1.0	0	0	0	0	0.0		mixed	PROPHET_OTHER	1	True
م ع ي	NOUN_CONCRETE	True	1	1	direct_object	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	OTHER	1	True
م ق ت	GERUND	True	3	6	conjoined	0.333	direct_object	0.5	0.0	0.0	0.333	0.667	0	0	0	0	0.0		human	DISBELIEVERS	2	True
م ق ت	NOUN_ABSTRACT	True	3	0	accusative_specification	0.667		0.0	0.333	0.667	1.0	0.0	0	0	0	0	0.0		human	DISBELIEVERS	3	True
م ك ث	CV:I	True	2	0	quoted_complement	1.0		0.0	0.0	0.0	0.0	1.0	2	2	0	2	0.0		mixed	BELIEVERS	2	True
م ك ث	GERUND	True	1	0	prep_complement	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	BELIEVERS	1	True
م ك ث	IV:I	True	1	7		0.0	prep_complement	0.5	0.0	0.0	1.0	0.0	0	0	0	1	0.0	فِي	mixed	BELIEVERS	1	True
م ك ث	NOUN_ACTIVE_PART	True	2	0	predication	1.0	adverbial	0.5	0.0	0.0	0.5	0.5	0	0	0	0	0.0		mixed	BELIEVERS	2	True
م ك ث	PV:I	True	1	0		0.0	adverbial	1.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0		mixed	BELIEVERS	1	True
م ك ر	GERUND	True	19	0	cognate_acc	0.267	idafa	0.353	0.105	0.105	0.842	0.158	0	0	0	0	0.0		mixed	HUMANS_GENERIC	9	False
م ك ر	IV:I	True	11	0	conjoined	0.667	conjoined	0.231	0.273	0.364	0.909	0.091	0	0	0	11	0.4	بـ	mixed	HUMANS_GENERIC	7	False
م ك ر	NOUN_ACTIVE_PART	True	2	0	idafa	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	2	True
م ك ر	PV:I	True	11	43	conjoined	0.667	cognate_acc	0.286	0.0	0.0	0.909	0.091	0	0	0	11	0.625		mixed	HUMANS_GENERIC	8	False
م ك ن	ADJ_QUALIT	True	4	0	adjective	0.75	adverbial	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	GOD	4	True
م ك ن	IV:II	True	4	0	conjoined	1.0	prep_complement	0.5	0.5	0.5	1.0	0.0	0	0	0	4	0.0	لـ	mixed	GOD	3	True
م ك ن	NOUN_PROP	True	1	0	idafa	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	GOD	1	True
م ك ن	PV:II	True	9	19	adjective	0.5	prep_complement	0.56	0.0	0.0	0.889	0.111	0	1	0	9	0.333	فِي	mixed	GOD	6	False
م ك ن	PV:IV	True	1	0		0.0	prep_complement	1.0	0.0	0.0	1.0	0.0	0	0	0	1	1.0	مِن	mixed	GOD	1	True
م ك و	GERUND	True	1	1	kana_predicate	1.0	conjoined	1.0	1.0	2.0	1.0	0.0	0	0	0	0	0.0				1	True
م ل أ	GERUND	True	1	0	subject	1.0	accusative_specification	0.5	1.0	1.0	1.0	0.0	0	0	0	0	0.0		human	SPECIFIC_PERSON	1	True
م ل أ	IV:I	True	3	0	clausal_complement	1.0	prep_complement	0.571	0.0	0.0	0.667	0.333	0	1	0	3	0.0	مِن	human	SPECIFIC_PERSON	3	True
م ل أ	IV:IV	True	1	0		0.0	direct_object	0.5	0.0	0.0	0.0	1.0	0	0	0	1	0.0	مِن	human	SPECIFIC_PERSON	1	True
م ل أ	NOUN_ACTIVE_PART	True	2	0	conjoined	1.0	direct_object	0.5	0.0	0.0	1.0	0.0	0	0	0	0	0.0		human	SPECIFIC_PERSON	2	True
م ل أ	NOUN_CONCRETE	True	30	39	subject	0.387	prep_complement	0.5	0.167	0.167	0.833	0.167	0	4	0	0	0.0		human	SPECIFIC_PERSON	12	False
م ل أ	PV:VIII	True	1	0		0.0		0.0	0.0	0.0	0.0	1.0	0	0	1	1	0.0		human	SPECIFIC_PERSON	1	True
م ل أ	PV_PASS:I	True	2	0	circumstantial	1.0	accusative_specification	0.75	0.0	0.0	1.0	0.0	0	0	0	2	0.0	مِن	human	SPECIFIC_PERSON	2	True
م ل ح	NOUN_CONCRETE	True	2	2	predication	1.0	adjective	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				2	True
م ل ق	NOUN_ABSTRACT	True	2	2	idafa	0.5		0.0	1.0	1.0	0.5	0.5	0	0	0	0	0.0				2	True
م ل ك	ADJ_INTENS	True	1	0	idafa	1.0	adjective	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	GOD	1	True
م ل ك	ADJ_QUALIT	True	1	0	subject	0.8		0.0	0.0	0.0	0.0	1.0	0	0	0	0	0.0		mixed	GOD	1	True
م ل ك	GERUND	True	5	0	direct_object	0.4	idafa	0.5	0.0	0.0	0.6	0.4	0	1	0	0	0.0		mixed	GOD	5	False
م ل ك	IV:I	True	28	0	predication	0.5	direct_object	0.456	0.821	0.857	0.5	0.5	0	2	2	28	0.0	لـ	mixed	GOD	21	False
م ل ك	NOUN_ABSTRACT	True	50	0	direct_object	0.269	prep_complement	0.345	0.14	0.14	0.72	0.28	0	4	1	0	0.0		mixed	GOD	28	False
م ل ك	NOUN_ACTIVE_PART	True	3	206	apposition	0.5	idafa	0.667	0.0	0.0	0.667	0.333	0	1	0	0	0.0		mixed	GOD	3	True
م ل ك	NOUN_CONCRETE	True	96	0	subject	0.356	adjective	0.229	0.104	0.125	0.823	0.156	0	1	3	0	0.0		mixed	GOD	39	False
م ل ك	NOUN_PASSIVE_PART	True	1	0	adjective	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	GOD	1	True
م ل ك	NOUN_PROP	True	5	0	apposition	0.6	adjective	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	GOD	5	False
م ل ك	PV:I	True	16	0		0.0	direct_object	0.5	0.188	0.188	0.875	0.062	0	0	1	16	0.062	مِن	mixed	GOD	7	False
م ل ل	IV:IV	True	3	0	clausal_complement	1.0	subject	0.75	0.333	0.333	1.0	0.0	0	0	0	3	1.0	بـ	human	DISBELIEVERS	1	True
م ل ل	NOUN_CONCRETE	True	15	18	direct_object	0.462	idafa	0.9	0.067	0.067	0.733	0.267	0	1	0	0	0.0		human	DISBELIEVERS	11	False
م ل و	IV:I	True	1	0		0.0	prep_complement	1.0	0.0	0.0	1.0	0.0	0	0	0	1	1.0	لـ	divine	GOD	1	True
م ل و	IV:IV	True	3	5		0.0	prep_complement	0.75	0.333	0.333	1.0	0.0	0	0	0	3	1.0	لـ	divine	GOD	3	True
م ل و	NOUN_ABSTRACT	True	1	0	adverbial	1.0		0.0	0.0	0.0	0.0	1.0	0	1	0	0	0.0		divine	GOD	1	True
م ل ي	IV:IV	True	2	0	conjoined	1.0	adverbial	0.4	0.0	0.0	0.5	0.5	0	0	0	2	0.5	عَلَى	mixed	GOD	2	True
م ل ي	PV:IV	True	3	5		0.0	prep_complement	0.6	0.0	0.0	0.667	0.0	0	0	1	3	1.0	لـ	mixed	GOD	2	True
م ن ع	ADJ_INTENS	True	3	0	circumstantial	1.0	apposition	0.5	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	DISBELIEVERS	3	True
م ن ع	IV:I	True	3	0	conjoined	1.0	direct_object	0.5	0.333	0.333	0.667	0.333	0	0	0	3	0.0	مِن	mixed	DISBELIEVERS	3	True
م ن ع	NOUN_ACTIVE_PART	True	1	0	predication	1.0	direct_object	0.333	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	DISBELIEVERS	1	True
م ن ع	NOUN_PASSIVE_PART	True	1	0	conjoined	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	DISBELIEVERS	1	True
م ن ع	PV:I	True	8	17		0.0	direct_object	0.308	0.875	1.0	0.625	0.375	0	0	0	8	0.0		mixed	DISBELIEVERS	7	False
م ن ع	PV_PASS:I	True	1	0	quoted_complement	1.0	prep_complement	0.5	0.0	0.0	0.0	1.0	0	1	0	1	0.0	مِن	mixed	DISBELIEVERS	1	True
م ن ن		False	4	0	direct_object	0.429	conjoined	1.0	0.25	0.25	0.75	0.25	0	0	1	0	0.0		mixed	GOD	3	True
م ن ن	CV:I	True	1	0		0.0	conjoined	0.5	0.0	0.0	0.0	0.0	1	0	0	1	1.0	بـ	mixed	GOD	1	True
م ن ن	GERUND	True	1	0	prep_complement	1.0	conjoined	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0.0		mixed	GOD	1	True
م ن ن	IV:I	True	7	0	adjective	0.333	prep_complement	0.4	0.286	0.286	0.714	0.286	0	0	0	7	0.333	عَلَى	mixed	GOD	5	False
م ن ن	IV:IV	True	1	0		0.0	direct_object	1.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0		mixed	GOD	1	True
م ن ن	NOUN_ABSTRACT	True	1	0	idafa	1.0		0.0	0.0	0.0	0.0	1.0	0	0	0	0	0.0		mixed	GOD	1	True
م ن ن	NOUN_CONCRETE	True	3	34	direct_object	1.0	conjoined	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	GOD	3	True
م ن ن	NOUN_PASSIVE_PART	True	4	0	idafa	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	GOD	4	True
م ن ن	PV:I	True	5	0	predication	1.0	prep_complement	0.583	0.0	0.0	0.6	0.4	0	0	0	5	1.0	عَلَى	mixed	GOD	5	False
م ن ي	IV:II	True	2	0	conjoined	1.0	direct_object	1.0	0.0	0.0	1.0	0.0	0	0	0	2	0.0		mixed	BELIEVERS	1	True
م ن ي	IV:V	True	3	0		0.0	direct_object	0.429	1.0	1.0	1.0	0.0	0	0	0	3	0.0	بـ	mixed	BELIEVERS	3	True
م ن ي	IV_PASS:IV	True	2	0	adjective	1.0	adverbial	1.0	0.0	0.0	1.0	0.0	0	0	0	2	0.0		mixed	BELIEVERS	2	True
م ن ي	NOUN_ABSTRACT	True	6	21	prep_complement	0.333	conjoined	0.5	0.5	0.667	0.833	0.167	0	0	0	0	0.0		mixed	BELIEVERS	4	False
م ن ي	NOUN_CONCRETE	True	1	0	prep_complement	1.0	adjective	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0.0		mixed	BELIEVERS	1	True
م ن ي	NOUN_PROP	True	1	0		0.0	adjective	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	BELIEVERS	1	True
م ن ي	PV:V	True	6	0	kana_predicate	1.0	direct_object	0.625	0.0	0.0	0.667	0.333	0	0	0	6	0.167	بـ	mixed	BELIEVERS	6	False
م ه د	GERUND	True	4	0	prep_complement	0.75		0.0	0.0	0.0	0.5	0.5	0	1	0	0	0.0		mixed	GOD	4	True
م ه د	IV:I	True	1	0		0.0	prep_complement	1.0	0.0	0.0	1.0	0.0	0	0	0	1	1.0	لـ	mixed	GOD	1	True
م ه د	NOUN_ACTIVE_PART	True	1	0	subject	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	GOD	1	True
م ه د	NOUN_CONCRETE	True	9	16	subject	0.625	prep_complement	0.5	0.111	0.111	1.0	0.0	0	0	0	0	0.0		mixed	GOD	8	False
م ه د	PV:II	True	1	0		0.0	cognate_acc	0.5	0.0	0.0	1.0	0.0	0	0	0	1	1.0	لـ	mixed	GOD	1	True
م ه ل	CV:I	True	1	0		0.0	adverbial	0.5	0.0	0.0	0.0	0.0	1	0	0	1	0.0		human	DISBELIEVERS	1	True
م ه ل	CV:IV	True	1	0		0.0	adverbial	0.5	0.0	0.0	0.0	0.0	1	0	0	1	0.0		human	DISBELIEVERS	1	True
م ه ل	NOUN_CONCRETE	True	3	6	prep_complement	0.75		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		human	DISBELIEVERS	3	True
م ه ل	PV:II	True	1	0		0.0	direct_object	1.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0		human	DISBELIEVERS	1	True
م ه ن	ADJ_QUALIT	True	4	0	adjective	0.75		0.0	0.75	0.75	1.0	0.0	0	0	0	0	0.0				4	True
م ه ن	NOUN_ACTIVE_PART	True	14	18	adjective	1.0		0.0	0.071	0.071	1.0	0.0	0	0	0	0	0.0				10	False
م و ت	ADJ_QUALIT	True	43	0	direct_object	0.409	adjective	0.5	0.163	0.163	0.884	0.116	0	2	0	0	0.0		mixed	HUMANS_GENERIC	26	False
م و ت	CV:I	True	2	0	quoted_complement	1.0	prep_complement	1.0	0.0	0.0	0.0	1.0	2	2	0	2	0.0	بـ	mixed	HUMANS_GENERIC	2	True
م و ت	GERUND	True	50	165	idafa	0.46	idafa	0.5	0.06	0.08	0.84	0.16	0	1	1	0	0.0		mixed	HUMANS_GENERIC	28	False
م و ت	GERUND_INSTANT	True	3	0	exception	0.667	adjective	0.75	0.333	1.333	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	2	True
م و ت	GERUND_MEEM	True	3	0	conjoined	0.667		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	3	True
م و ت	IV:I	True	19	0	conjoined	0.75	prep_complement	0.3	0.474	0.632	0.842	0.158	0	0	0	19	0.5	فِي	mixed	HUMANS_GENERIC	16	False
م و ت	IV:IV	True	15	0	conjoined	1.0	conjoined	0.444	0.0	0.0	0.733	0.267	0	1	0	15	0.733		mixed	HUMANS_GENERIC	13	False
م و ت	NOUN_CONCRETE	True	6	0	direct_object	0.333	conjoined	1.0	0.0	0.0	0.667	0.333	0	0	0	0	0.0		mixed	HUMANS_GENERIC	5	False
م و ت	PV:I	True	20	0	conjoined	0.857	conjoined	0.476	0.15	0.25	0.75	0.25	0	0	0	20	0.0		mixed	HUMANS_GENERIC	11	False
م و ت	PV:IV	True	4	0	predication	1.0	conjoined	0.3	0.0	0.0	0.75	0.25	0	1	0	4	0.25		mixed	HUMANS_GENERIC	4	True
م و ج	IV:I	True	1	0	circumstantial	1.0	prep_complement	0.5	0.0	0.0	1.0	0.0	0	0	0	1	0.0	فِي			1	True
م و ج	NOUN_CONCRETE	True	6	7	subject	0.8	prep_complement	0.75	0.0	0.0	1.0	0.0	0	0	0	0	0.0				4	False
م و ر	GERUND	True	1	0	cognate_acc	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	PROPHET_MUHAMMAD	1	True
م و ر	IV:I	True	2	0		0.0	adverbial	0.4	0.0	0.0	1.0	0.0	0	0	0	2	0.0		mixed	PROPHET_MUHAMMAD	2	True
م و ر	IV:III	True	2	5		0.0	prep_complement	0.5	0.5	1.0	1.0	0.0	0	0	0	2	0.0	عَلَى	mixed	PROPHET_MUHAMMAD	2	True
م و ل	NOUN_CONCRETE	True	88	87	prep_complement	0.348	conjoined	0.451	0.261	0.261	0.841	0.159	0	4	0	0	0.0		human	BELIEVERS	39	False
م و ه	NOUN_CONCRETE	True	63	63	direct_object	0.522	adjective	0.682	0.063	0.063	0.921	0.079	0	2	1	0	0.0		mixed	NATURE_CREATION	41	False
م ي د	IV:I	True	3	0	particle_complement	1.0	prep_complement	0.75	0.0	0.0	1.0	0.0	0	0	0	3	0.0	بـ	mixed	NATURE_CREATION	3	True
م ي د	NOUN_CONCRETE	True	2	5	direct_object	0.667		0.0	0.0	0.0	0.0	1.0	0	1	1	0	0.0		mixed	NATURE_CREATION	1	True
م ي ر	IV:I	True	1	1		0.0	direct_object	1.0	0.0	0.0	0.0	1.0	0	0	0	1	0.0		human	HUMANS_GENERIC	1	True
م ي ز	CV:VIII	True	1	0		0.0	adverbial	0.5	0.0	0.0	0.0	0.0	1	0	0	1	0.0		mixed	GOD	1	True
م ي ز	IV:I	True	2	4		0.0	direct_object	0.333	0.0	0.0	1.0	0.0	0	0	0	2	0.0	مِن	mixed	GOD	2	True
م ي ز	IV:V	True	1	0	kana_predicate	1.0	prep_complement	1.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0	مِن	mixed	GOD	1	True
م ي ل	GERUND	True	2	0	cognate_acc	0.5	adjective	1.0	0.5	0.5	1.0	0.0	0	0	0	0	0.0		human	BELIEVERS	1	True
م ي ل	GERUND_STATE	True	1	0	cognate_acc	1.0	adjective	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		human	BELIEVERS	1	True
م ي ل	IV:I	True	3	6		0.0	cognate_acc	0.75	0.333	0.333	1.0	0.0	0	0	0	3	1.0	عَلَى	human	BELIEVERS	1	True
ن أ ي	IV:I	True	1	3	conjoined	1.0	conjoined	0.5	0.0	0.0	1.0	0.0	0	0	0	1	0.0	عَن	human	HUMANS_GENERIC	1	True
ن أ ي	PV:I	True	2	0	conjoined	1.0	prep_complement	1.0	0.0	0.0	1.0	0.0	0	0	0	2	0.0	بـ	human	HUMANS_GENERIC	2	True
ن ب أ	CV:II	True	5	0		0.0	direct_object	0.5	0.0	0.0	0.0	0.4	5	2	0	5	0.0	بـ	mixed	OTHER	4	False
ن ب أ	CV:IV	True	2	153	quoted_complement	1.0	direct_object	0.5	0.0	0.0	0.0	1.0	2	2	0	2	0.0	بـ	mixed	OTHER	1	True
ن ب أ	IV:II	True	34	0	conjoined	0.625	direct_object	0.418	0.029	0.029	0.618	0.353	0	1	4	34	0.0	بـ	mixed	OTHER	20	False
ن ب أ	IV:X	True	1	0		0.0	clausal_complement	0.5	0.0	0.0	1.0	0.0	0	0	0	1	0.0		mixed	OTHER	1	True
ن ب أ	IV_PASS:II	True	2	0	particle_complement	1.0	prep_complement	0.4	0.5	0.5	1.0	0.0	0	0	0	2	0.0	بـ	mixed	OTHER	2	True
ن ب أ	NOUN_ABSTRACT	True	27	0	prep_complement	0.467	idafa	0.739	0.074	0.074	0.889	0.074	0	0	1	0	0.0		mixed	OTHER	18	False
ن ب أ	NOUN_ACTIVE_PART	True	1	0	prep_complement	1.0	conjoined	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	OTHER	1	True
ن ب أ	NOUN_CONCRETE	True	76	0	apposition	0.203	conjoined	0.421	0.158	0.158	0.921	0.066	0	2	1	0	0.0		mixed	OTHER	21	False
ن ب أ	PV:II	True	4	0	exception	0.5	direct_object	0.4	0.25	0.75	0.25	0.75	0	0	0	4	0.0	بـ	mixed	OTHER	3	True
ن ب أ	PV:IV	True	3	0		0.0	direct_object	0.429	0.0	0.0	0.667	0.333	0	0	1	3	0.0	إِلَى	mixed	OTHER	3	True
ن ب أ	PV_PASS:II	True	1	0		0.0	conjoined	0.5	0.0	0.0	1.0	0.0	0	0	0	1	1.0	بـ	mixed	OTHER	1	True
